N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.016088281E+00 1.016344342E+00 1.016482567E+00 1.016518580E+00 1.016459252E+00 1.016304427E+00 1.016050779E+00 1.015699075E+00 1.015266335E+00 1.014802617E+00 1.014406861E+00 1.014228754E+00 1.014443109E+00 1.015199634E+00 1.016580305E+00 1.018597403E+00 1.032397083E+00 1.052053233E+00 1.068307117E+00
1.600000000E+01 1.229999696E+00 1.234074453E+00 1.237133279E+00 1.239520814E+00 1.241519133E+00 1.243361686E+00 1.245241966E+00 1.247313915E+00 1.249682701E+00 1.252391211E+00 1.255414681E+00 1.258676468E+00 1.262083055E+00 1.265558681E+00 1.269060672E+00 1.272577293E+00 1.276120449E+00 1.279719066E+00 1.283411518E+00
1.700000000E+01 1.245415088E+00 1.263848336E+00 1.278316103E+00 1.289475610E+00 1.298074572E+00 1.304794520E+00 1.310192086E+00 1.314703026E+00 1.318670875E+00 1.322372276E+00 1.326027479E+00 1.329799748E+00 1.333793623E+00 1.338059937E+00 1.342609870E+00 1.347433743E+00 1.352516275E+00 1.357842258E+00 1.363394485E+00
1.549996187E+01 1.110285774E+00 1.112038755E+00 1.114155956E+00 1.116910444E+00 1.120616407E+00 1.125627830E+00 1.132304590E+00 1.140926189E+00 1.151543995E+00 1.163809085E+00 1.176892813E+00 1.189655667E+00 1.201074256E+00 1.210652100E+00 1.218482593E+00 1.224975538E+00 1.230552113E+00 1.235513900E+00 1.240045898E+00
1.649996187E+01 1.249999631E+00 1.259319557E+00 1.266328467E+00 1.271601655E+00 1.275618754E+00 1.278769389E+00 1.281371502E+00 1.283686587E+00 1.285926880E+00 1.288255615E+00 1.290784411E+00 1.293573453E+00 1.296639148E+00 1.299969078E+00 1.303539639E+00 1.307330890E+00 1.311335147E+00 1.315557431E+00 1.320008876E+00
1.674996808E+01 1.249886794E+00 1.263306476E+00 1.273585195E+00 1.281407471E+00 1.287396729E+00 1.292068473E+00 1.295836370E+00 1.299035652E+00 1.301941517E+00 1.304775972E+00 1.307706582E+00 1.310844875E+00 1.314250310E+00 1.317941496E+00 1.321912257E+00 1.326148126E+00 1.330638057E+00 1.335377361E+00 1.340363062E+00
1.624993176E+01 1.243954661E+00 1.250206466E+00 1.254850081E+00 1.258334578E+00 1.261026109E+00 1.263222510E+00 1.265167341E+00 1.267058695E+00 1.269051211E+00 1.271252848E+00 1.273721118E+00 1.276465723E+00 1.279461171E+00 1.282666030E+00 1.286041228E+00 1.289562498E+00 1.293225603E+00 1.297044354E+00 1.301042654E+00
1.574996808E+01 1.197838834E+00 1.200440364E+00 1.202614764E+00 1.204635030E+00 1.206745070E+00 1.209168607E+00 1.212104619E+00 1.215702896E+00 1.220019640E+00 1.224969909E+00 1.230315741E+00 1.235729122E+00 1.240916482E+00 1.245722709E+00 1.250140724E+00 1.254246426E+00 1.258133492E+00 1.261885848E+00 1.265575238E+00
1.524993176E+01 1.009695405E+00 1.009963932E+00 1.010154836E+00 1.010287903E+00 1.010380057E+00 1.010446465E+00 1.010503169E+00 1.010571356E+00 1.010683367E+00 1.010889640E+00 1.041199305E+00 1.073594358E+00 1.103050321E+00 1.127268276E+00 1.145953735E+00 1.160235877E+00 1.171520866E+00 1.180818197E+00 1.188691834E+00
