N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.042923135E+00 1.163499809E+00 1.207477911E+00 1.226298304E+00 1.236923919E+00 1.245667248E+00 1.251329134E+00 1.255222591E+00 1.257270569E+00
1.016672606E+01 1.044271757E+00 1.164512760E+00 1.208695510E+00 1.228106200E+00 1.239667523E+00 1.249722712E+00 1.257097521E+00 1.263198329E+00 1.268042243E+00
1.033324570E+01 1.046301388E+00 1.165633734E+00 1.209707238E+00 1.229479416E+00 1.241747855E+00 1.252868924E+00 1.261666026E+00 1.269542023E+00 1.276550651E+00
1.049996187E+01 1.049267338E+00 1.167005268E+00 1.210641176E+00 1.230571895E+00 1.243352546E+00 1.255330648E+00 1.265336801E+00 1.274718131E+00 1.283462025E+00
1.066670514E+01 1.053507274E+00 1.168783908E+00 1.211612161E+00 1.231513075E+00 1.244641088E+00 1.257294130E+00 1.268331312E+00 1.279052077E+00 1.289297598E+00
1.083333839E+01 1.059438007E+00 1.171140464E+00 1.212727622E+00 1.232415078E+00 1.245752867E+00 1.258926005E+00 1.270832286E+00 1.282769373E+00 1.294420482E+00
1.100000000E+01 1.067517825E+00 1.174245613E+00 1.214087722E+00 1.233377767E+00 1.246812298E+00 1.260381445E+00 1.273011915E+00 1.286048284E+00 1.299069143E+00
1.116672606E+01 1.078145247E+00 1.178233009E+00 1.215777609E+00 1.234490523E+00 1.247932278E+00 1.261806405E+00 1.275042585E+00 1.289060863E+00 1.303414777E+00
1.133324570E+01 1.091470623E+00 1.183137331E+00 1.217850882E+00 1.235829667E+00 1.249215220E+00 1.263336958E+00 1.277095145E+00 1.291989492E+00 1.307613731E+00
1.149996187E+01 1.107144116E+00 1.188825089E+00 1.220310096E+00 1.237452560E+00 1.250750900E+00 1.265096111E+00 1.279330478E+00 1.295020594E+00 1.311831795E+00
1.166670514E+01 1.124136362E+00 1.194966718E+00 1.223098306E+00 1.239392185E+00 1.252611752E+00 1.267187732E+00 1.281887680E+00 1.298324595E+00 1.316234922E+00
1.183333839E+01 1.140871913E+00 1.201109151E+00 1.226117323E+00 1.241657357E+00 1.254847736E+00 1.269688766E+00 1.284870915E+00 1.302031869E+00 1.320959117E+00
1.200000000E+01 1.155791257E+00 1.206847217E+00 1.229270721E+00 1.244239852E+00 1.257483270E+00 1.272642153E+00 1.288338151E+00 1.306213640E+00 1.326080818E+00
1.216672606E+01 1.168026863E+00 1.211984371E+00 1.232502726E+00 1.247123262E+00 1.260517708E+00 1.276054056E+00 1.292296912E+00 1.310876341E+00 1.331606401E+00
1.233324570E+01 1.177632914E+00 1.216556822E+00 1.235804782E+00 1.250288075E+00 1.263929555E+00 1.279898414E+00 1.296711738E+00 1.315974434E+00 1.337487287E+00
1.249996187E+01 1.185233543E+00 1.220726477E+00 1.239194604E+00 1.253714079E+00 1.267685294E+00 1.284129820E+00 1.301523204E+00 1.321436833E+00 1.343650017E+00
1.266670514E+01 1.191509678E+00 1.224660729E+00 1.242695204E+00 1.257384294E+00 1.271751042E+00 1.288700313E+00 1.306669727E+00 1.327192394E+00 1.350021953E+00
1.283333839E+01 1.196938391E+00 1.228479383E+00 1.246327894E+00 1.261289543E+00 1.276101530E+00 1.293570974E+00 1.312100207E+00 1.333181564E+00 1.356541015E+00
1.300000000E+01 1.201779337E+00 1.232256510E+00 1.250112319E+00 1.265428402E+00 1.280720748E+00 1.298712525E+00 1.317773382E+00 1.339354189E+00 1.363153284E+00
