N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+17 325 3.300E-4 3.622364E+1 1.622610E+1 5.557690E-1 8.059860E+1
1.468000E+10 1.000E+17 325 3.300E-4 3.619102E+1 1.620930E+1 5.557060E-1 8.059690E+1
2.154000E+10 1.000E+17 325 3.300E-4 3.614392E+1 1.618500E+1 5.556140E-1 8.059440E+1
3.162000E+10 1.000E+17 325 3.300E-4 3.607645E+1 1.615030E+1 5.554820E-1 8.059090E+1
4.642000E+10 1.000E+17 325 3.300E-4 3.598079E+1 1.610100E+1 5.552950E-1 8.058590E+1
6.813000E+10 1.000E+17 325 3.300E-4 3.584717E+1 1.603220E+1 5.550310E-1 8.057890E+1
1.000000E+11 1.000E+17 325 3.300E-4 3.566420E+1 1.593810E+1 5.546680E-1 8.056930E+1
1.468000E+11 1.000E+17 325 3.300E-4 3.542014E+1 1.581250E+1 5.541790E-1 8.055640E+1
2.154000E+11 1.000E+17 325 3.300E-4 3.510509E+1 1.565040E+1 5.535370E-1 8.053950E+1
3.162000E+11 1.000E+17 325 3.300E-4 3.471377E+1 1.544910E+1 5.527220E-1 8.051820E+1
4.642000E+11 1.000E+17 325 3.300E-4 3.424743E+1 1.520900E+1 5.517210E-1 8.049190E+1
6.813000E+11 1.000E+17 325 3.300E-4 3.371333E+1 1.493350E+1 5.505290E-1 8.046020E+1
1.000000E+12 1.000E+17 325 3.300E-4 3.312140E+1 1.462740E+1 5.490950E-1 8.042890E+1
1.468000E+12 1.000E+17 325 3.300E-4 3.248016E+1 1.429460E+1 5.474330E-1 8.039370E+1
2.154000E+12 1.000E+17 325 3.300E-4 3.179449E+1 1.393120E+1 5.455580E-1 8.031480E+1
3.162000E+12 1.000E+17 325 3.300E-4 3.106602E+1 1.354990E+1 5.434550E-1 8.025750E+1
4.642000E+12 1.000E+17 325 3.300E-4 3.029477E+1 1.314570E+1 5.411020E-1 8.019280E+1
6.813000E+12 1.000E+17 325 3.300E-4 2.948054E+1 1.271840E+1 5.384020E-1 8.012940E+1
1.000000E+13 1.000E+17 325 3.300E-4 2.862349E+1 1.226810E+1 5.353810E-1 8.005540E+1
1.468000E+13 1.000E+17 325 3.300E-4 2.772454E+1 1.179070E+1 5.320900E-1 7.992660E+1
2.154000E+13 1.000E+17 325 3.300E-4 2.678547E+1 1.129960E+1 5.284330E-1 7.983170E+1
3.162000E+13 1.000E+17 325 3.300E-4 2.580906E+1 1.078580E+1 5.244110E-1 7.969110E+1
4.642000E+13 1.000E+17 325 3.300E-4 2.479907E+1 1.026200E+1 5.201340E-1 7.955770E+1
6.813000E+13 1.000E+17 325 3.300E-4 2.376028E+1 9.727600E+0 5.153940E-1 7.943590E+1
1.000000E+14 1.000E+17 325 3.300E-4 2.269843E+1 9.180900E+0 5.104500E-1 7.923840E+1
