T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.194881297E+00 1.199322798E+00 1.203833642E+00 1.212519160E+00 1.220486535E+00 1.224687946E+00 1.229152659E+00 1.240419816E+00 1.258646939E+00
295 1.194868307E+00 1.200080573E+00 1.205153486E+00 1.213600099E+00 1.222043919E+00 1.226402627E+00 1.231065429E+00 1.241981273E+00 1.259774874E+00
300 1.194486250E+00 1.201385070E+00 1.206765455E+00 1.215357028E+00 1.223963669E+00 1.228681363E+00 1.233194862E+00 1.243773924E+00 1.261579450E+00
305 1.192095515E+00 1.202428334E+00 1.208695329E+00 1.217389155E+00 1.225875929E+00 1.231028655E+00 1.236091981E+00 1.246496420E+00 1.263774799E+00
310 1.184467980E+00 1.202550340E+00 1.210532086E+00 1.219522402E+00 1.228204762E+00 1.233863466E+00 1.239104172E+00 1.249462385E+00 1.266803500E+00
315 1.163750742E+00 1.199918513E+00 1.211574148E+00 1.221139304E+00 1.230505587E+00 1.236470429E+00 1.241773055E+00 1.252154030E+00 1.269935565E+00
320 1.115167045E+00 1.191343541E+00 1.211612231E+00 1.222750252E+00 1.232044905E+00 1.238646150E+00 1.244539406E+00 1.255137919E+00 1.272486689E+00
325 1.021124370E+00 1.168841377E+00 1.208698884E+00 1.223470793E+00 1.233550823E+00 1.240513751E+00 1.246904278E+00 1.257688500E+00 1.275141354E+00
330 1.013897349E+00 1.118995963E+00 1.199286162E+00 1.222317151E+00 1.234160153E+00 1.241931501E+00 1.248335809E+00 1.259357995E+00 1.277007607E+00
335 1.016260463E+00 1.025830210E+00 1.177027820E+00 1.218578095E+00 1.233369672E+00 1.242035574E+00 1.249374303E+00 1.260517442E+00 1.277507322E+00
340 1.021138260E+00 1.010593494E+00 1.129940181E+00 1.208664037E+00 1.231307169E+00 1.241553560E+00 1.249478044E+00 1.260706494E+00 1.277414816E+00
