T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.268556670E+00 1.242473467E+00 2.608320300E-02 1.268516717E+00 1.242433802E+00 2.608291500E-02 3.995300000E-05 3.966500000E-05
295 1.266831318E+00 1.240409080E+00 2.642223800E-02 1.266795671E+00 1.240373029E+00 2.642264200E-02 3.564700000E-05 3.605100000E-05
300 1.265966938E+00 1.239607023E+00 2.635991500E-02 1.265935500E+00 1.239574079E+00 2.636142100E-02 3.143800000E-05 3.294400000E-05
305 1.265809339E+00 1.239583201E+00 2.622613800E-02 1.265781715E+00 1.239553222E+00 2.622849300E-02 2.762400000E-05 2.997900000E-05
310 1.265458942E+00 1.240018212E+00 2.544073000E-02 1.265434646E+00 1.239990887E+00 2.544375900E-02 2.429600000E-05 2.732500000E-05
315 1.265718876E+00 1.240926780E+00 2.479209600E-02 1.265697236E+00 1.240901902E+00 2.479533400E-02 2.164000000E-05 2.487800000E-05
320 1.265400698E+00 1.241954462E+00 2.344623600E-02 1.265381017E+00 1.241930916E+00 2.345010100E-02 1.968100000E-05 2.354600000E-05
325 1.263358212E+00 1.243682937E+00 1.967527500E-02 1.263339736E+00 1.243659931E+00 1.967980500E-02 1.847600000E-05 2.300600000E-05
330 1.257830030E+00 1.244205199E+00 1.362483100E-02 1.257811937E+00 1.244181677E+00 1.363026000E-02 1.809300000E-05 2.352200000E-05
335 1.244350090E+00 1.243185650E+00 1.164440000E-03 1.244331579E+00 1.243159883E+00 1.171696000E-03 1.851100000E-05 2.576700000E-05
340 1.221562484E+00 1.238974502E+00 -1.741201800E-02 1.221542650E+00 1.238944136E+00 -1.740148600E-02 1.983400000E-05 3.036600000E-05
