T d154 d184 d214 d244
d 150 180 210 240
290 5.599800900E-02 5.589975200E-02 5.628249900E-02 5.626579000E-02
295 5.459263100E-02 5.446937500E-02 5.479098800E-02 5.482693600E-02
300 5.353727700E-02 5.338218100E-02 5.372959400E-02 5.375926300E-02
305 5.198524000E-02 5.185328900E-02 5.200336800E-02 5.219594600E-02
310 4.952644600E-02 5.044528200E-02 5.054897800E-02 5.070431200E-02
315 4.860003700E-02 4.951072300E-02 4.962727300E-02 4.977683800E-02
320 4.752774500E-02 4.844516700E-02 4.858744500E-02 4.870430400E-02
325 4.658833300E-02 4.758589500E-02 4.775744500E-02 4.782262000E-02
330 4.619784300E-02 4.719637600E-02 4.741619000E-02 4.744764400E-02
335 4.556361500E-02 4.657758500E-02 4.680928600E-02 4.680039100E-02
340 4.487826500E-02 4.591673100E-02 4.617338000E-02 4.617855000E-02
