Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.014025623E+00 1.192454402E+00 -1.784287790E-01 1.012250296E+00 1.188079493E+00 -1.758291970E-01 1.775327000E-03 4.374909000E-03
1.468000E+10 1.014029323E+00 1.192497543E+00 -1.784682200E-01 1.012763643E+00 1.189454299E+00 -1.766906560E-01 1.265680000E-03 3.043244000E-03
2.154000E+10 1.014034850E+00 1.192560607E+00 -1.785257570E-01 1.013143626E+00 1.190454403E+00 -1.773107770E-01 8.912240000E-04 2.106204000E-03
3.162000E+10 1.014043165E+00 1.192652663E+00 -1.786094980E-01 1.013420993E+00 1.191200539E+00 -1.777795460E-01 6.221720000E-04 1.452124000E-03
4.642000E+10 1.014055802E+00 1.192786659E+00 -1.787308570E-01 1.013623852E+00 1.191788159E+00 -1.781643070E-01 4.319500000E-04 9.985000000E-04
6.813000E+10 1.014075251E+00 1.192980976E+00 -1.789057250E-01 1.013776257E+00 1.192295491E+00 -1.785192340E-01 2.989940000E-04 6.854850000E-04
1.000000E+11 1.014105659E+00 1.193261230E+00 -1.791555710E-01 1.013898844E+00 1.192790911E+00 -1.788920670E-01 2.068150000E-04 4.703190000E-04
1.468000E+11 1.014154065E+00 1.193662184E+00 -1.795081190E-01 1.014010785E+00 1.193339375E+00 -1.793285900E-01 1.432800000E-04 3.228090000E-04
2.154000E+11 1.014232545E+00 1.194229334E+00 -1.799967890E-01 1.014132866E+00 1.194007429E+00 -1.798745630E-01 9.967900000E-05 2.219050000E-04
3.162000E+11 1.026961661E+00 1.195018706E+00 -1.680570450E-01 1.027052198E+00 1.194865725E+00 -1.678135270E-01 -9.053700000E-05 1.529810000E-04
4.642000E+11 1.044039789E+00 1.196092979E+00 -1.520531900E-01 1.044098782E+00 1.195987004E+00 -1.518882220E-01 -5.899300000E-05 1.059750000E-04
6.813000E+11 1.065008054E+00 1.197511097E+00 -1.325030430E-01 1.065044638E+00 1.197437147E+00 -1.323925090E-01 -3.658400000E-05 7.395000000E-05
1.000000E+12 1.088925804E+00 1.199310200E+00 -1.103843960E-01 1.088946400E+00 1.199258031E+00 -1.103116310E-01 -2.059600000E-05 5.216900000E-05
1.468000E+12 1.113778291E+00 1.201483492E+00 -8.770520100E-02 1.113787733E+00 1.201446148E+00 -8.765841500E-02 -9.442000000E-06 3.734400000E-05
2.154000E+12 1.136988647E+00 1.203967467E+00 -6.697882000E-02 1.136990792E+00 1.203940200E+00 -6.694940800E-02 -2.145000000E-06 2.726700000E-05
3.162000E+12 1.156525663E+00 1.206655606E+00 -5.012994300E-02 1.156523597E+00 1.206635229E+00 -5.011163200E-02 2.066000000E-06 2.037700000E-05
4.642000E+12 1.171763609E+00 1.209441779E+00 -3.767817000E-02 1.171759587E+00 1.209426148E+00 -3.766656100E-02 4.022000000E-06 1.563100000E-05
6.813000E+12 1.183334957E+00 1.212264859E+00 -2.892990200E-02 1.183330350E+00 1.212252540E+00 -2.892219000E-02 4.607000000E-06 1.231900000E-05
1.000000E+13 1.192326258E+00 1.215118918E+00 -2.279266000E-02 1.192321748E+00 1.215108943E+00 -2.278719500E-02 4.510000000E-06 9.975000000E-06
