N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 340 1.500E-4 1.215193218E+00 1.263490705E+00
1.468000E+10 1.000E+17 340 1.500E-4 1.208180200E+00 1.264678053E+00
2.154000E+10 1.000E+17 340 1.500E-4 1.224616468E+00 1.262385614E+00
3.162000E+10 1.000E+17 340 1.500E-4 1.237838643E+00 1.265982105E+00
4.642000E+10 1.000E+17 340 1.500E-4 1.250628997E+00 1.269622894E+00
6.813000E+10 1.000E+17 340 1.500E-4 1.260350972E+00 1.273721136E+00
1.000000E+11 1.000E+17 340 1.500E-4 1.269790261E+00 1.278323144E+00
1.468000E+11 1.000E+17 340 1.500E-4 1.278339526E+00 1.284259387E+00
2.154000E+11 1.000E+17 340 1.500E-4 1.287848564E+00 1.291764568E+00
3.162000E+11 1.000E+17 340 1.500E-4 1.297890582E+00 1.300283370E+00
4.642000E+11 1.000E+17 340 1.500E-4 1.309668895E+00 1.311309371E+00
6.813000E+11 1.000E+17 340 1.500E-4 1.317757786E+00 1.318491083E+00
1.000000E+12 1.000E+17 340 1.500E-4 1.327175263E+00 1.327584304E+00
1.468000E+12 1.000E+17 340 1.500E-4 1.332633874E+00 1.332844009E+00
2.154000E+12 1.000E+17 340 1.500E-4 1.341254203E+00 1.341496552E+00
3.162000E+12 1.000E+17 340 1.500E-4 1.344902521E+00 1.345129577E+00
4.642000E+12 1.000E+17 340 1.500E-4 1.348533538E+00 1.348684825E+00
6.813000E+12 1.000E+17 340 1.500E-4 1.352879852E+00 1.352879730E+00
1.000000E+13 1.000E+17 340 1.500E-4 1.356570528E+00 1.356627347E+00
