T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
330 001_330 35.134 4.096900E-1 3.763319E-1 7.502360E+1 2.313420E+1 3.341500E-1 3.461644E-1 5.000000E-1 1.000000E+10 1.000000E+10 2.800E-4 1.000E+15
330 002_330 35.134 4.081370E-1 3.755788E-1 7.469280E+1 2.289900E+1 3.317680E-1 3.451056E-1 5.000000E-1 1.468000E+10 1.468000E+10 2.800E-4 1.000E+15
330 003_330 35.134 4.058760E-1 3.744880E-1 7.428820E+1 2.258300E+1 3.285250E-1 3.437023E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.800E-4 1.000E+15
330 004_330 35.134 4.026050E-1 3.729174E-1 7.383670E+1 2.217150E+1 3.243070E-1 3.418288E-1 5.000000E-1 3.162000E+10 3.162000E+10 2.800E-4 1.000E+15
330 005_330 35.134 3.978660E-1 3.706756E-1 7.340540E+1 2.165160E+1 3.190720E-1 3.392885E-1 5.000000E-1 4.642000E+10 4.642000E+10 2.800E-4 1.000E+15
330 006_330 35.134 3.913350E-1 3.675145E-1 7.306950E+1 2.101790E+1 3.128610E-1 3.358975E-1 5.000000E-1 6.813000E+10 6.813000E+10 2.800E-4 1.000E+15
330 007_330 35.134 3.829690E-1 3.631323E-1 7.287210E+1 2.026840E+1 3.058500E-1 3.313458E-1 5.000000E-1 1.000000E+11 1.000000E+11 2.800E-4 1.000E+15
330 008_330 35.134 3.733390E-1 3.571969E-1 7.276830E+1 1.940820E+1 2.982910E-1 3.253221E-1 5.000000E-1 1.468000E+11 1.468000E+11 2.800E-4 1.000E+15
330 009_330 35.134 3.632430E-1 3.493999E-1 7.266550E+1 1.844500E+1 2.904000E-1 3.175786E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.800E-4 1.000E+15
330 010_330 35.134 3.533000E-1 3.395448E-1 7.249790E+1 1.739390E+1 2.824510E-1 3.079096E-1 5.000000E-1 3.162000E+11 3.162000E+11 2.800E-4 1.000E+15
330 011_330 35.134 3.438290E-1 3.276421E-1 7.224770E+1 1.627780E+1 2.746390E-1 2.963495E-1 5.000000E-1 4.642000E+11 4.642000E+11 2.800E-4 1.000E+15
330 012_330 35.134 3.349350E-1 3.139551E-1 7.192500E+1 1.512650E+1 2.670610E-1 2.832031E-1 5.000000E-1 6.813000E+11 6.813000E+11 2.800E-4 1.000E+15
330 013_330 35.134 3.265990E-1 2.989360E-1 7.154790E+1 1.397080E+1 2.597950E-1 2.688803E-1 5.000000E-1 1.000000E+12 1.000000E+12 2.800E-4 1.000E+15
330 014_330 35.134 3.187180E-1 2.830586E-1 7.112730E+1 1.283370E+1 2.527830E-1 2.538467E-1 5.000000E-1 1.468000E+12 1.468000E+12 2.800E-4 1.000E+15
330 015_330 35.134 3.110800E-1 2.666498E-1 7.067840E+1 1.172550E+1 2.459470E-1 2.383736E-1 5.000000E-1 2.154000E+12 2.154000E+12 2.800E-4 1.000E+15
330 016_330 35.134 3.034630E-1 2.498425E-1 7.020540E+1 1.064570E+1 2.391310E-1 2.225907E-1 5.000000E-1 3.162000E+12 3.162000E+12 2.800E-4 1.000E+15
330 017_330 35.134 2.957700E-1 2.326303E-1 6.968900E+1 9.589900E+0 2.322170E-1 2.064864E-1 5.000000E-1 4.642000E+12 4.642000E+12 2.800E-4 1.000E+15
330 018_330 35.134 2.878910E-1 2.150439E-1 6.911710E+1 8.558000E+0 2.251070E-1 1.900864E-1 5.000000E-1 6.813000E+12 6.813000E+12 2.800E-4 1.000E+15
330 019_330 35.134 2.797490E-1 1.972138E-1 6.848100E+1 7.556300E+0 2.177250E-1 1.735274E-1 5.000000E-1 1.000000E+13 1.000000E+13 2.800E-4 1.000E+15
330 020_330 35.134 2.712190E-1 1.793784E-1 6.778940E+1 6.596000E+0 2.100490E-1 1.570120E-1 5.000000E-1 1.468000E+13 1.468000E+13 2.800E-4 1.000E+15
330 021_330 35.134 2.623180E-1 1.618343E-1 6.701890E+1 5.690200E+0 2.020410E-1 1.408174E-1 5.000000E-1 2.154000E+13 2.154000E+13 2.800E-4 1.000E+15
330 022_330 35.134 2.530120E-1 1.448818E-1 6.615340E+1 4.850000E+0 1.936620E-1 1.252168E-1 5.000000E-1 3.162000E+13 3.162000E+13 2.800E-4 1.000E+15
330 023_330 35.134 2.432420E-1 1.287880E-1 6.517710E+1 4.083600E+0 1.848730E-1 1.104426E-1 5.000000E-1 4.642000E+13 4.642000E+13 2.800E-4 1.000E+15
330 024_330 35.134 2.329220E-1 1.137679E-1 6.407190E+1 3.395700E+0 1.755960E-1 9.669069E-2 5.000000E-1 6.813000E+13 6.813000E+13 2.800E-4 1.000E+15
330 025_330 35.134 2.219290E-1 9.997640E-2 6.281200E+1 2.787300E+0 1.657520E-1 8.408045E-2 5.000000E-1 1.000000E+14 1.000000E+14 2.800E-4 1.000E+15
