fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
UDL0 11:42:38 308.4 37.59 1.000E+000 1.268E+000 7.361E-007 4.610E+002 2.283E+000 7.282E-008 1.862E-004 8.151E-002 1.857E-004 3.842E-006 2.538E-001 4.110E-002 9.324E-005 1.844E-002 
UDL1 11:45:04 308.3 37.61 1.000E+000 1.282E+000 6.813E-007 4.666E+002 2.340E+000 6.301E-008 1.861E-004 8.201E-002 1.856E-004 3.869E-006 2.542E-001 4.140E-002 9.323E-005 3.758E-002 
UDL2 11:47:50 308.3 37.61 1.000E+000 1.257E+000 6.891E-007 4.662E+002 2.337E+000 6.324E-008 1.862E-004 8.199E-002 1.857E-004 3.870E-006 2.542E-001 4.140E-002 9.325E-005 3.875E-002 
UDL3 11:50:24 308.3 37.61 1.000E+000 1.247E+000 7.078E-007 4.617E+002 2.304E+000 6.884E-008 1.862E-004 8.148E-002 1.856E-004 3.841E-006 2.539E-001 4.110E-002 9.323E-005 2.047E-002 
UDL4 11:53:34 308.3 37.61 1.000E+000 1.155E+000 6.400E-007 4.880E+002 2.528E+000 4.155E-008 1.823E-004 8.225E-002 1.819E-004 3.819E-006 2.553E-001 4.160E-002 9.158E-005 5.247E-002 
UDL5 11:55:56 308.3 37.61 1.000E+000 1.293E+000 6.459E-007 4.763E+002 2.415E+000 5.271E-008 1.835E-004 8.183E-002 1.830E-004 3.813E-006 2.546E-001 4.140E-002 9.188E-005 3.569E-002 
UDL6 11:58:24 308.3 37.61 1.000E+000 1.269E+000 6.985E-007 4.659E+002 2.336E+000 6.338E-008 1.862E-004 8.192E-002 1.856E-004 3.865E-006 2.542E-001 4.140E-002 9.314E-005 3.570E-002 
UDL7 12:01:28 308.4 37.59 1.000E+000 1.294E+000 6.469E-007 4.866E+002 2.515E+000 4.254E-008 1.828E-004 8.227E-002 1.823E-004 3.828E-006 2.552E-001 4.160E-002 9.180E-005 5.128E-002 
UDL8 12:03:54 308.4 37.59 1.000E+000 1.225E+000 7.207E-007 4.656E+002 2.325E+000 6.545E-008 1.862E-004 8.195E-002 1.857E-004 3.867E-006 2.541E-001 4.140E-002 9.318E-005 3.798E-002 
UDL9 12:06:18 308.4 37.59 1.000E+000 1.236E+000 7.001E-007 4.754E+002 2.399E+000 5.391E-008 1.847E-004 8.221E-002 1.842E-004 3.855E-006 2.546E-001 4.160E-002 9.245E-005 4.788E-002 
