T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
295 001_295 39.302 4.975190E-1 3.742556E-1 8.021510E+1 2.987200E+1 4.232520E-1 3.528866E-1 5.000000E-1 1.000000E+10 1.000000E+10 3.300E-4 1.778E+15
295 002_295 39.302 4.962580E-1 3.731495E-1 8.009650E+1 2.966440E+1 4.216700E-1 3.517480E-1 5.000000E-1 1.468000E+10 1.468000E+10 3.300E-4 1.778E+15
295 003_295 39.302 4.944710E-1 3.715566E-1 7.994880E+1 2.937710E+1 4.195410E-1 3.501089E-1 5.000000E-1 2.154000E+10 2.154000E+10 3.300E-4 1.778E+15
295 004_295 39.302 4.919750E-1 3.692817E-1 7.977760E+1 2.898760E+1 4.167290E-1 3.477990E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.300E-4 1.778E+15
295 005_295 39.302 4.885110E-1 3.660718E-1 7.960790E+1 2.847270E+1 4.131540E-1 3.445760E-1 5.000000E-1 4.642000E+10 4.642000E+10 3.300E-4 1.778E+15
295 006_295 39.302 4.839490E-1 3.616179E-1 7.945440E+1 2.780990E+1 4.087990E-1 3.401404E-1 5.000000E-1 6.813000E+10 6.813000E+10 3.300E-4 1.778E+15
295 007_295 39.302 4.783380E-1 3.555779E-1 7.932100E+1 2.698290E+1 4.036820E-1 3.342095E-1 5.000000E-1 1.000000E+11 1.000000E+11 3.300E-4 1.778E+15
295 008_295 39.302 4.718560E-1 3.476310E-1 7.920400E+1 2.598400E+1 3.979790E-1 3.264487E-1 5.000000E-1 1.468000E+11 1.468000E+11 3.300E-4 1.778E+15
295 009_295 39.302 4.648210E-1 3.375676E-1 7.908940E+1 2.481960E+1 3.918850E-1 3.166693E-1 5.000000E-1 2.154000E+11 2.154000E+11 3.300E-4 1.778E+15
295 010_295 39.302 4.576530E-1 3.253888E-1 7.894670E+1 2.351280E+1 3.855570E-1 3.049190E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.300E-4 1.778E+15
295 011_295 39.302 4.506010E-1 3.113585E-1 7.876970E+1 2.210260E+1 3.792290E-1 2.914146E-1 5.000000E-1 4.642000E+11 4.642000E+11 3.300E-4 1.778E+15
295 012_295 39.302 4.436610E-1 2.959445E-1 7.858190E+1 2.063550E+1 3.729590E-1 2.766453E-1 5.000000E-1 6.813000E+11 6.813000E+11 3.300E-4 1.778E+15
295 013_295 39.302 4.369710E-1 2.796500E-1 7.836440E+1 1.915210E+1 3.668260E-1 2.610513E-1 5.000000E-1 1.000000E+12 1.000000E+12 3.300E-4 1.778E+15
295 014_295 39.302 4.304620E-1 2.628361E-1 7.811690E+1 1.767650E+1 3.607320E-1 2.450075E-1 5.000000E-1 1.468000E+12 1.468000E+12 3.300E-4 1.778E+15
295 015_295 39.302 4.238310E-1 2.456566E-1 7.787110E+1 1.621540E+1 3.546000E-1 2.286436E-1 5.000000E-1 2.154000E+12 2.154000E+12 3.300E-4 1.778E+15
295 016_295 39.302 4.171370E-1 2.281354E-1 7.759130E+1 1.476780E+1 3.483300E-1 2.119789E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.300E-4 1.778E+15
295 017_295 39.302 4.102940E-1 2.103045E-1 7.727120E+1 1.333500E+1 3.418650E-1 1.950321E-1 5.000000E-1 4.642000E+12 4.642000E+12 3.300E-4 1.778E+15
295 018_295 39.302 4.030710E-1 1.922963E-1 7.693920E+1 1.192700E+1 3.351270E-1 1.779471E-1 5.000000E-1 6.813000E+12 6.813000E+12 3.300E-4 1.778E+15
295 019_295 39.302 3.955970E-1 1.743485E-1 7.656020E+1 1.056100E+1 3.280960E-1 1.609436E-1 5.000000E-1 1.000000E+13 1.000000E+13 3.300E-4 1.778E+15
295 020_295 39.302 3.878590E-1 1.567541E-1 7.612470E+1 9.256600E+0 3.207520E-1 1.442943E-1 5.000000E-1 1.468000E+13 1.468000E+13 3.300E-4 1.778E+15
295 021_295 39.302 3.798340E-1 1.398066E-1 7.562450E+1 8.031800E+0 3.130760E-1 1.282724E-1 5.000000E-1 2.154000E+13 2.154000E+13 3.300E-4 1.778E+15
295 022_295 39.302 3.713840E-1 1.237623E-1 7.506930E+1 6.900900E+0 3.050290E-1 1.131184E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.300E-4 1.778E+15
295 023_295 39.302 3.625600E-1 1.088219E-1 7.442740E+1 5.873000E+0 2.965720E-1 9.901437E-2 5.000000E-1 4.642000E+13 4.642000E+13 3.300E-4 1.778E+15
295 024_295 39.302 3.533100E-1 9.512271E-2 7.367440E+1 4.952100E+0 2.876270E-1 8.608499E-2 5.000000E-1 6.813000E+13 6.813000E+13 3.300E-4 1.778E+15
295 025_295 39.302 3.435430E-1 8.274215E-2 7.278570E+1 4.137900E+0 2.780960E-1 7.439778E-2 5.000000E-1 1.000000E+14 1.000000E+14 3.300E-4 1.778E+15
