N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017629543E+00 1.016118731E+00 1.015085042E+00 1.014334765E+00
1.600000000E+01 1.264561421E+00 1.263092450E+00 1.262040000E+00 1.261209187E+00
1.700000000E+01 1.333109961E+00 1.332149118E+00 1.330257096E+00 1.330373108E+00
1.549996187E+01 1.219299331E+00 1.217576231E+00 1.218094672E+00 1.218332424E+00
1.649996187E+01 1.294946058E+00 1.294219428E+00 1.293667164E+00 1.293464624E+00
1.674996808E+01 1.313673389E+00 1.311305292E+00 1.311058191E+00 1.310902074E+00
1.624993176E+01 1.279714409E+00 1.278416268E+00 1.277787563E+00 1.277028296E+00
1.574996808E+01 1.247039351E+00 1.245281553E+00 1.244306732E+00 1.244493908E+00
1.524993176E+01 1.153463339E+00 1.156047198E+00 1.158329461E+00 1.160490393E+00
