N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.061308478E+00 1.070333862E+00 1.075730526E+00 1.076906148E+00
1.600000000E+01 1.269282209E+00 1.268545213E+00 1.268024746E+00 1.267569458E+00
1.700000000E+01 1.341428268E+00 1.341064327E+00 1.339565473E+00 1.339941448E+00
1.549996187E+01 1.229838486E+00 1.228806388E+00 1.229471770E+00 1.229603540E+00
1.649996187E+01 1.300590143E+00 1.300551418E+00 1.300495357E+00 1.300624234E+00
1.674996808E+01 1.320445287E+00 1.318739508E+00 1.318945780E+00 1.319085043E+00
1.624993176E+01 1.284630301E+00 1.284042057E+00 1.283936698E+00 1.283536112E+00
1.574996808E+01 1.252770234E+00 1.251749559E+00 1.251251539E+00 1.251743419E+00
1.524993176E+01 1.181031853E+00 1.184207602E+00 1.185431789E+00 1.185947379E+00
