N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017184660E+00 1.015504484E+00 1.014238999E+00 1.013228494E+00
1.600000000E+01 1.261223947E+00 1.258921635E+00 1.257133666E+00 1.255685564E+00
1.700000000E+01 1.326353503E+00 1.324795106E+00 1.322404956E+00 1.322122179E+00
1.549996187E+01 1.209498466E+00 1.205580054E+00 1.204632129E+00 1.204053885E+00
1.649996187E+01 1.290978531E+00 1.289558375E+00 1.288387031E+00 1.287671073E+00
1.674996808E+01 1.308610145E+00 1.305580166E+00 1.304763236E+00 1.304145519E+00
1.624993176E+01 1.276350480E+00 1.274318347E+00 1.273026346E+00 1.271706720E+00
1.574996808E+01 1.242451096E+00 1.239552673E+00 1.237665585E+00 1.237162782E+00
1.524993176E+01 1.126739925E+00 1.123688703E+00 1.122630110E+00 1.123466981E+00
