N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.026536677E+00 1.036377155E+00 1.044601093E+00 1.048976374E+00
1.600000000E+01 1.266741778E+00 1.265665927E+00 1.264913353E+00 1.264303205E+00
1.700000000E+01 1.337028923E+00 1.336388773E+00 1.334720072E+00 1.334989934E+00
1.549996187E+01 1.224651025E+00 1.223447532E+00 1.224138495E+00 1.224359683E+00
1.649996187E+01 1.297526499E+00 1.297163650E+00 1.296888284E+00 1.296881176E+00
1.674996808E+01 1.316806451E+00 1.314790382E+00 1.314798400E+00 1.314817653E+00
1.624993176E+01 1.281955503E+00 1.281032609E+00 1.280695457E+00 1.280147122E+00
1.574996808E+01 1.249796515E+00 1.248464469E+00 1.247774686E+00 1.248148624E+00
1.524993176E+01 1.167794345E+00 1.171279809E+00 1.173353489E+00 1.174765100E+00
