x N
1.6231590E+0 1.5535075E+21
1.6135061E+0 1.2842552E+21
1.5997056E+0 1.0011825E+21
1.5831750E+0 9.7997134E+20
1.5684389E+0 1.2000514E+21
1.5574184E+0 9.7245755E+20
1.5362870E+0 8.4059607E+20
1.5198916E+0 9.8416210E+20
1.5038424E+0 1.1185586E+21
1.4910687E+0 1.0598088E+21
1.4730739E+0 1.0668551E+21
1.4602382E+0 1.1816629E+21
1.4449211E+0 1.0298540E+21
1.4275981E+0 1.0183431E+21
1.4115495E+0 1.0825858E+21
1.3958396E+0 9.9746556E+20
1.3766452E+0 9.2528172E+20
1.3577393E+0 1.1678517E+21
1.3461169E+0 1.1200871E+21
1.3254395E+0 9.4995403E+20
1.3076097E+0 1.0963334E+21
1.2916061E+0 1.0669928E+21
1.2723461E+0 9.5759752E+20
1.2517485E+0 1.0070635E+21
1.2338849E+0 1.1243329E+21
1.2167726E+0 1.0311938E+21
1.1951297E+0 9.4396510E+20
1.1737546E+0 1.1358244E+21
1.1588226E+0 1.1427872E+21
1.1369940E+0 1.0001378E+21
1.1161585E+0 1.0291592E+21
1.0947293E+0 1.0005040E+21
1.0718140E+0 1.0396369E+21
1.0512183E+0 1.0621737E+21
1.0282966E+0 1.0614162E+21
1.0067787E+0 1.0536224E+21
9.8247693E-1 1.0064204E+21
9.5767906E-1 9.8616452E+20
9.3103468E-1 1.0071915E+21
9.0596295E-1 1.0857287E+21
8.8171255E-1 1.1196001E+21
