x N
1.6063158E+0 1.9963441E+21
1.5987300E+0 1.9641188E+21
1.5908573E+0 1.8356714E+21
1.5821049E+0 1.6094169E+21
1.5717860E+0 1.4997043E+21
1.5615145E+0 1.4658420E+21
1.5505765E+0 1.3938583E+21
1.5390529E+0 1.3764774E+21
1.5276663E+0 1.3944301E+21
1.5162680E+0 1.3647380E+21
1.5042057E+0 1.3551573E+21
1.4924598E+0 1.3492378E+21
1.4800972E+0 1.3062086E+21
1.4673511E+0 1.2953261E+21
1.4545606E+0 1.3081798E+21
1.4418440E+0 1.2971238E+21
1.4286039E+0 1.2752484E+21
1.4152007E+0 1.2889742E+21
1.4019980E+0 1.2863259E+21
1.3882822E+0 1.2616455E+21
1.3742840E+0 1.2492855E+21
1.3600089E+0 1.2458243E+21
1.3456365E+0 1.2558879E+21
1.3312887E+0 1.2422581E+21
1.3162806E+0 1.2178739E+21
1.3010082E+0 1.2241344E+21
1.2858052E+0 1.2270132E+21
1.2702396E+0 1.2085911E+21
1.2541832E+0 1.2081250E+21
1.2382076E+0 1.1920530E+21
1.2212869E+0 1.1687551E+21
1.2042014E+0 1.1614344E+21
1.1865754E+0 1.1616341E+21
1.1689888E+0 1.1328587E+21
1.1499009E+0 1.1066337E+21
1.1308471E+0 1.1075700E+21
1.1111376E+0 1.0872904E+21
1.0906581E+0 1.0615872E+21
1.0691983E+0 1.0319329E+21
1.0466449E+0 9.9755489E+20
1.0226796E+0 9.7872243E+20
