x N
1.8612043E+0 1.5262155E+21
1.8526412E+0 1.5997137E+21
1.8448305E+0 1.5847842E+21
1.8360354E+0 1.3897493E+21
1.8258012E+0 1.2663112E+21
1.8150393E+0 1.2299481E+21
1.8040580E+0 1.1958464E+21
1.7925379E+0 1.2002098E+21
1.7815007E+0 1.2113707E+21
1.7700443E+0 1.1779798E+21
1.7582202E+0 1.1713441E+21
1.7464774E+0 1.1678969E+21
1.7344221E+0 1.1422794E+21
1.7219760E+0 1.1190358E+21
1.7092316E+0 1.0412974E+21
1.6946910E+0 1.0377555E+21
1.6816453E+0 1.1001286E+21
1.6684542E+0 1.1067746E+21
1.6553618E+0 1.0896012E+21
1.6415385E+0 1.0834938E+21
1.6280754E+0 1.0860789E+21
1.6140845E+0 1.0618194E+21
1.5997524E+0 1.0566376E+21
1.5853702E+0 1.0530621E+21
1.5706768E+0 1.0391088E+21
1.5556281E+0 1.0444530E+21
1.5408062E+0 1.0333656E+21
1.5251360E+0 1.0129007E+21
1.5093862E+0 1.0170248E+21
1.4935164E+0 1.0052162E+21
1.4770501E+0 9.8302437E+20
1.4600827E+0 9.6823615E+20
1.4427124E+0 9.6226410E+20
1.4251180E+0 9.3952494E+20
1.4064484E+0 9.2371094E+20
1.3877574E+0 9.1402147E+20
1.3681712E+0 8.8539585E+20
1.3476765E+0 8.6544565E+20
1.3265469E+0 8.3913440E+20
1.3040511E+0 8.0443731E+20
1.2802555E+0 7.8927736E+20
