N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+15 295 1.800E-4 3.672706E+1 1.875050E+1 6.158440E-1 8.290030E+1
1.468000E+10 3.162E+15 295 1.800E-4 3.671473E+1 1.872740E+1 6.153800E-1 8.288840E+1
2.154000E+10 3.162E+15 295 1.800E-4 3.669672E+1 1.869440E+1 6.147170E-1 8.287200E+1
3.162000E+10 3.162E+15 295 1.800E-4 3.667047E+1 1.864740E+1 6.137790E-1 8.284970E+1
4.642000E+10 3.162E+15 295 1.800E-4 3.663233E+1 1.858160E+1 6.124700E-1 8.281990E+1
6.813000E+10 3.162E+15 295 1.800E-4 3.657719E+1 1.849070E+1 6.106770E-1 8.278110E+1
1.000000E+11 3.162E+15 295 1.800E-4 3.649800E+1 1.836720E+1 6.082100E-1 8.274080E+1
1.468000E+11 3.162E+15 295 1.800E-4 3.638537E+1 1.819470E+1 6.050250E-1 8.265020E+1
2.154000E+11 3.162E+15 295 1.800E-4 3.622732E+1 1.798220E+1 6.011140E-1 8.257540E+1
3.162000E+11 3.162E+15 295 1.800E-4 3.600970E+1 1.771770E+1 5.963590E-1 8.250520E+1
4.642000E+11 3.162E+15 295 1.800E-4 3.571752E+1 1.738820E+1 5.910310E-1 8.236910E+1
6.813000E+11 3.162E+15 295 1.800E-4 3.533797E+1 1.701310E+1 5.851570E-1 8.227510E+1
1.000000E+12 3.162E+15 295 1.800E-4 3.486455E+1 1.657980E+1 5.791270E-1 8.211490E+1
1.468000E+12 3.162E+15 295 1.800E-4 3.430111E+1 1.610850E+1 5.730190E-1 8.195540E+1
2.154000E+12 3.162E+15 295 1.800E-4 3.366281E+1 1.561910E+1 5.670680E-1 8.182230E+1
3.162000E+12 3.162E+15 295 1.800E-4 3.297186E+1 1.511060E+1 5.613840E-1 8.163540E+1
4.642000E+12 3.162E+15 295 1.800E-4 3.224930E+1 1.460880E+1 5.558510E-1 8.149620E+1
6.813000E+12 3.162E+15 295 1.800E-4 3.150761E+1 1.410160E+1 5.505600E-1 8.129190E+1
1.000000E+13 3.162E+15 295 1.800E-4 3.074882E+1 1.360340E+1 5.452310E-1 8.114030E+1
1.468000E+13 3.162E+15 295 1.800E-4 2.996813E+1 1.309430E+1 5.399950E-1 8.091570E+1
2.154000E+13 3.162E+15 295 1.800E-4 2.915926E+1 1.258620E+1 5.345740E-1 8.074380E+1
3.162000E+13 3.162E+15 295 1.800E-4 2.831849E+1 1.206210E+1 5.291510E-1 8.049590E+1
4.642000E+13 3.162E+15 295 1.800E-4 2.744517E+1 1.153700E+1 5.235620E-1 8.028980E+1
6.813000E+13 3.162E+15 295 1.800E-4 2.654109E+1 1.099790E+1 5.179000E-1 8.001020E+1
1.000000E+14 3.162E+15 295 1.800E-4 2.560961E+1 1.046040E+1 5.121340E-1 7.975580E+1
