fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
00T1 7:32 289.8 40.01 1.000E+000 1.437E+000 1.175E-011 6.472E+002 2.908E+000 3.143E-006 7.059E-004 
00T2 8:42 291.4 39.79 1.000E+000 1.553E+000 1.598E-011 6.548E+002 2.867E+000 3.173E-006 4.764E-004 
00T3 9:11 294.8 39.33 1.000E+000 1.497E+000 2.819E-011 6.711E+002 2.792E+000 3.403E-006 1.090E-003 
00T4 9:34 297.7 38.95 1.000E+000 1.651E+000 4.902E-011 6.851E+002 2.807E+000 4.119E-006 6.529E-004 
00T5 9:55 300.4 38.6 1.000E+000 1.685E+000 7.144E-011 6.982E+002 2.718E+000 4.090E-006 1.697E-003 
00T6 10:17 302.8 38.29 1.000E+000 1.746E+000 1.119E-010 7.097E+002 2.786E+000 5.268E-006 9.917E-004 
00T7 10:40 305.3 37.98 1.000E+000 1.741E+000 1.601E-010 7.216E+002 2.691E+000 5.156E-006 1.349E-003 
00T8 11:4 308.4 37.59 1.000E+000 1.834E+000 2.665E-010 7.360E+002 2.697E+000 6.200E-006 6.683E-004 
00T9 11:25 311.3 37.24 1.000E+000 1.770E+000 4.043E-010 7.491E+002 2.633E+000 6.582E-006 1.585E-003 
0T10 11:47 314.3 36.89 1.000E+000 1.866E+000 6.580E-010 7.621E+002 2.629E+000 7.759E-006 9.102E-004 
0T11 12:10 318.1 36.45 1.000E+000 1.935E+000 1.142E-009 7.776E+002 2.587E+000 8.969E-006 1.657E-003 
0T12 12:30 320.8 36.14 1.000E+000 1.899E+000 1.706E-009 7.879E+002 2.590E+000 1.036E-005 4.264E-003 
0T13 12:53 323.7 35.82 1.000E+000 1.939E+000 2.569E-009 7.981E+002 2.578E+000 1.181E-005 5.437E-004 
0T14 13:13 326.2 35.54 1.000E+000 1.974E+000 3.677E-009 8.061E+002 2.560E+000 1.316E-005 8.287E-004 
