d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.200941389E+00 1.199399696E+00 1.541693000E-03 1.200906084E+00 1.199297288E+00 1.608796000E-03 3.530500000E-05 1.024080000E-04
150 295 1.191805649E+00 1.199075707E+00 -7.270058000E-03 1.191777287E+00 1.198984407E+00 -7.207120000E-03 2.836200000E-05 9.130000000E-05
150 300 1.171459514E+00 1.198547320E+00 -2.708780600E-02 1.171441276E+00 1.198464805E+00 -2.702352900E-02 1.823800000E-05 8.251500000E-05
150 305 1.129481319E+00 1.196267247E+00 -6.678592800E-02 1.129481870E+00 1.196192912E+00 -6.671104200E-02 -5.510000001E-07 7.433500000E-05
150 310 1.051972758E+00 1.189213397E+00 -1.372406390E-01 1.052007923E+00 1.189147360E+00 -1.371394370E-01 -3.516500000E-05 6.603700000E-05
150 315 1.017220515E+00 1.169728849E+00 -1.525083340E-01 1.017184660E+00 1.169677509E+00 -1.524928490E-01 3.585500000E-05 5.134000000E-05
150 320 1.018743138E+00 1.123577496E+00 -1.048343580E-01 1.018701779E+00 1.123558957E+00 -1.048571780E-01 4.135900000E-05 1.853900000E-05
150 325 1.022797408E+00 1.032807904E+00 -1.001049600E-02 1.022742072E+00 1.032851898E+00 -1.010982600E-02 5.533600000E-05 -4.399400000E-05
150 330 1.030261850E+00 1.016609197E+00 1.365265300E-02 1.030178393E+00 1.016543230E+00 1.363516300E-02 8.345700000E-05 6.596700000E-05
150 335 1.042160843E+00 1.019206676E+00 2.295416700E-02 1.042026035E+00 1.019129316E+00 2.289671900E-02 1.348080000E-04 7.736000000E-05
150 340 1.059396178E+00 1.024703898E+00 3.469228000E-02 1.059172250E+00 1.024600729E+00 3.457152100E-02 2.239280000E-04 1.031690000E-04
180 290 1.199414620E+00 1.196526424E+00 2.888196000E-03 1.199384682E+00 1.196442860E+00 2.941822000E-03 2.993800000E-05 8.356400000E-05
180 295 1.190113189E+00 1.196459150E+00 -6.345961000E-03 1.190088786E+00 1.196382752E+00 -6.293966000E-03 2.440300000E-05 7.639800000E-05
180 300 1.169263406E+00 1.195976422E+00 -2.671301600E-02 1.169247653E+00 1.195906280E+00 -2.665862700E-02 1.575300000E-05 7.014200000E-05
180 305 1.126244776E+00 1.193484225E+00 -6.723944900E-02 1.126245911E+00 1.193421499E+00 -6.717558800E-02 -1.135000000E-06 6.272600000E-05
180 310 1.047097679E+00 1.185612138E+00 -1.385144590E-01 1.047130525E+00 1.185555191E+00 -1.384246660E-01 -3.284600000E-05 5.694700000E-05
180 315 1.015532645E+00 1.164091223E+00 -1.485585780E-01 1.015504484E+00 1.164046642E+00 -1.485421580E-01 2.816100000E-05 4.458100000E-05
180 320 1.016987232E+00 1.113734930E+00 -9.674769800E-02 1.016954590E+00 1.113720713E+00 -9.676612300E-02 3.264200000E-05 1.421700000E-05
180 325 1.020775953E+00 1.016571729E+00 4.204224000E-03 1.020732112E+00 1.016616309E+00 4.115803000E-03 4.384100000E-05 -4.458000000E-05
180 330 1.027766331E+00 1.015061418E+00 1.270491300E-02 1.027699930E+00 1.015009941E+00 1.268998900E-02 6.640100000E-05 5.147700000E-05
180 335 1.038999173E+00 1.017756293E+00 2.124288000E-02 1.038891359E+00 1.017694648E+00 2.119671100E-02 1.078140000E-04 6.164500000E-05
180 340 1.055448135E+00 1.023215412E+00 3.223272300E-02 1.055267880E+00 1.023131854E+00 3.213602600E-02 1.802550000E-04 8.355800000E-05
210 290 1.197925462E+00 1.194036830E+00 3.888632000E-03 1.197898887E+00 1.193966719E+00 3.932168000E-03 2.657500000E-05 7.011100000E-05
210 295 1.188661375E+00 1.194099037E+00 -5.437662000E-03 1.188639361E+00 1.194035194E+00 -5.395833000E-03 2.201400000E-05 6.384300000E-05
210 300 1.167884857E+00 1.193693088E+00 -2.580823100E-02 1.167870372E+00 1.193633239E+00 -2.576286700E-02 1.448500000E-05 5.984900000E-05
210 305 1.125050114E+00 1.191028901E+00 -6.597878700E-02 1.125050983E+00 1.190972407E+00 -6.592142400E-02 -8.690000000E-07 5.649400000E-05
210 310 1.046283839E+00 1.182504296E+00 -1.362204570E-01 1.046314014E+00 1.182453107E+00 -1.361390930E-01 -3.017500000E-05 5.118900000E-05
210 315 1.014262137E+00 1.159486198E+00 -1.452240610E-01 1.014238999E+00 1.159445862E+00 -1.452068630E-01 2.313800000E-05 4.033600000E-05
210 320 1.015572306E+00 1.105963828E+00 -9.039152200E-02 1.015545580E+00 1.105952157E+00 -9.040657700E-02 2.672600000E-05 1.167100000E-05
210 325 1.019054227E+00 1.013150945E+00 5.903282000E-03 1.019018371E+00 1.013111350E+00 5.907021000E-03 3.585600000E-05 3.959500000E-05
210 330 1.025514200E+00 1.013896806E+00 1.161739400E-02 1.025459983E+00 1.013854879E+00 1.160510400E-02 5.421700000E-05 4.192700000E-05
210 335 1.035998971E+00 1.016598358E+00 1.940061300E-02 1.035910491E+00 1.016547245E+00 1.936324600E-02 8.848000000E-05 5.111300000E-05
210 340 1.051554940E+00 1.021939483E+00 2.961545700E-02 1.051406222E+00 1.021869415E+00 2.953680700E-02 1.487180000E-04 7.006800000E-05
240 290 1.196734330E+00 1.192252857E+00 4.481473000E-03 1.196709971E+00 1.192191219E+00 4.518752000E-03 2.435900000E-05 6.163800000E-05
240 295 1.186448791E+00 1.192106518E+00 -5.657727000E-03 1.186428321E+00 1.192050548E+00 -5.622227000E-03 2.047000000E-05 5.597000000E-05
240 300 1.166084789E+00 1.191667347E+00 -2.558255800E-02 1.166070970E+00 1.191614540E+00 -2.554357000E-02 1.381900000E-05 5.280700000E-05
240 305 1.124136207E+00 1.188808822E+00 -6.467261500E-02 1.124136362E+00 1.188758414E+00 -6.462205200E-02 -1.549999999E-07 5.040800000E-05
240 310 1.046923225E+00 1.179763113E+00 -1.328398880E-01 1.046950522E+00 1.179715746E+00 -1.327652240E-01 -2.729700000E-05 4.736700000E-05
240 315 1.013248182E+00 1.155558105E+00 -1.423099230E-01 1.013228494E+00 1.155520382E+00 -1.422918880E-01 1.968800000E-05 3.772300000E-05
240 320 1.014429461E+00 1.100118756E+00 -8.568929500E-02 1.014406861E+00 1.100108250E+00 -8.570138900E-02 2.260000000E-05 1.050600000E-05
240 325 1.017587986E+00 1.012174571E+00 5.413415000E-03 1.017557919E+00 1.012141603E+00 5.416316000E-03 3.006700000E-05 3.296800000E-05
240 330 1.023503502E+00 1.012971453E+00 1.053204900E-02 1.023458220E+00 1.012936159E+00 1.052206100E-02 4.528200000E-05 3.529400000E-05
240 335 1.033212202E+00 1.015631425E+00 1.758077700E-02 1.033138429E+00 1.015587972E+00 1.755045700E-02 7.377300000E-05 4.345300000E-05
240 340 1.047811972E+00 1.020809883E+00 2.700208900E-02 1.047687385E+00 1.020749784E+00 2.693760100E-02 1.245870000E-04 6.009900000E-05
