d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.202692592E+00 1.199967239E+00 2.725353000E-03 1.202667119E+00 1.199894735E+00 2.772384000E-03 2.547300000E-05 7.250400000E-05
150 295 1.194738339E+00 1.199562613E+00 -4.824274000E-03 1.194717789E+00 1.199498575E+00 -4.780786000E-03 2.055000000E-05 6.403800000E-05
150 300 1.176990117E+00 1.199026244E+00 -2.203612700E-02 1.176976445E+00 1.198968477E+00 -2.199203200E-02 1.367200000E-05 5.776700000E-05
150 305 1.140034589E+00 1.196867272E+00 -5.683268300E-02 1.140033338E+00 1.196815309E+00 -5.678197100E-02 1.251000000E-06 5.196300000E-05
150 310 1.070511318E+00 1.190251845E+00 -1.197405270E-01 1.070533155E+00 1.190205646E+00 -1.196724910E-01 -2.183700000E-05 4.619900000E-05
150 315 1.017340533E+00 1.171952413E+00 -1.546118800E-01 1.017315213E+00 1.171916118E+00 -1.546009050E-01 2.532000000E-05 3.629500000E-05
150 320 1.018447640E+00 1.128434463E+00 -1.099868230E-01 1.018419230E+00 1.128420078E+00 -1.100008480E-01 2.841000000E-05 1.438500000E-05
150 325 1.021954222E+00 1.041828454E+00 -1.987423200E-02 1.021917190E+00 1.041856516E+00 -1.993932600E-02 3.703200000E-05 -2.806200000E-05
150 330 1.028704284E+00 1.016651615E+00 1.205266900E-02 1.028649401E+00 1.016605837E+00 1.204356400E-02 5.488300000E-05 4.577800000E-05
150 335 1.039731711E+00 1.019027430E+00 2.070428100E-02 1.039643672E+00 1.018974419E+00 2.066925300E-02 8.803900000E-05 5.301100000E-05
150 340 1.056006358E+00 1.024228700E+00 3.177765800E-02 1.055859959E+00 1.024158705E+00 3.170125400E-02 1.463990000E-04 6.999500000E-05
180 290 1.201665763E+00 1.197230060E+00 4.435703000E-03 1.201643818E+00 1.197170867E+00 4.472951000E-03 2.194500000E-05 5.919300000E-05
180 295 1.193882069E+00 1.197096575E+00 -3.214506000E-03 1.193864063E+00 1.197042663E+00 -3.178600000E-03 1.800600000E-05 5.391200000E-05
180 300 1.176343211E+00 1.196630718E+00 -2.028750700E-02 1.176330964E+00 1.196580976E+00 -2.025001200E-02 1.224700000E-05 4.974200000E-05
180 305 1.139702959E+00 1.194333597E+00 -5.463063800E-02 1.139701570E+00 1.194289441E+00 -5.458787100E-02 1.389000000E-06 4.415600000E-05
180 310 1.070709457E+00 1.187118783E+00 -1.164093260E-01 1.070728730E+00 1.187078619E+00 -1.163498890E-01 -1.927300000E-05 4.016400000E-05
180 315 1.015700377E+00 1.167333711E+00 -1.516333340E-01 1.015680225E+00 1.167301668E+00 -1.516214430E-01 2.015200000E-05 3.204300000E-05
180 320 1.016671199E+00 1.120753422E+00 -1.040822230E-01 1.016648668E+00 1.120741222E+00 -1.040925540E-01 2.253100000E-05 1.220000000E-05
180 325 1.019810821E+00 1.029342253E+00 -9.531432000E-03 1.019781599E+00 1.029369640E+00 -9.588041000E-03 2.922200000E-05 -2.738700000E-05
180 330 1.025929335E+00 1.015093405E+00 1.083593000E-02 1.025886150E+00 1.015057513E+00 1.082863700E-02 4.318500000E-05 3.589200000E-05
180 335 1.036058933E+00 1.017507222E+00 1.855171100E-02 1.035989598E+00 1.017464985E+00 1.852461300E-02 6.933500000E-05 4.223700000E-05
180 340 1.051247836E+00 1.022587911E+00 2.865992500E-02 1.051131923E+00 1.022531417E+00 2.860050600E-02 1.159130000E-04 5.649400000E-05
210 290 1.200593374E+00 1.194931599E+00 5.661775000E-03 1.200573602E+00 1.194881297E+00 5.692305000E-03 1.977200000E-05 5.030200000E-05
210 295 1.193078764E+00 1.194913904E+00 -1.835140000E-03 1.193062232E+00 1.194868307E+00 -1.806075000E-03 1.653200000E-05 4.559700000E-05
210 300 1.176101981E+00 1.194528701E+00 -1.842672000E-02 1.176090326E+00 1.194486250E+00 -1.839592400E-02 1.165500000E-05 4.245100000E-05
210 305 1.140586701E+00 1.192135337E+00 -5.154863600E-02 1.140584569E+00 1.192095515E+00 -5.151094600E-02 2.132000000E-06 3.982200000E-05
210 310 1.073569016E+00 1.184504410E+00 -1.109353940E-01 1.073585431E+00 1.184467980E+00 -1.108825490E-01 -1.641500000E-05 3.643000000E-05
210 315 1.014509444E+00 1.163780318E+00 -1.492708740E-01 1.014492616E+00 1.163750742E+00 -1.492581260E-01 1.682800000E-05 2.957600000E-05
210 320 1.015295842E+00 1.115178419E+00 -9.988257700E-02 1.015277237E+00 1.115167045E+00 -9.988980800E-02 1.860500000E-05 1.137400000E-05
210 325 1.018068549E+00 1.021098634E+00 -3.030085000E-03 1.018044647E+00 1.021124370E+00 -3.079723000E-03 2.390200000E-05 -2.573600000E-05
210 330 1.023548161E+00 1.013926736E+00 9.621425000E-03 1.023513180E+00 1.013897349E+00 9.615831000E-03 3.498100000E-05 2.938700000E-05
210 335 1.032742748E+00 1.016295493E+00 1.644725500E-02 1.032686637E+00 1.016260463E+00 1.642617400E-02 5.611100000E-05 3.503000000E-05
210 340 1.046764211E+00 1.021185475E+00 2.557873600E-02 1.046670175E+00 1.021138260E+00 2.553191500E-02 9.403600000E-05 4.721500000E-05
240 290 1.199724254E+00 1.193323774E+00 6.400480000E-03 1.199705885E+00 1.193279125E+00 6.426760000E-03 1.836900000E-05 4.464900000E-05
240 295 1.191311546E+00 1.193106045E+00 -1.794499000E-03 1.191295930E+00 1.193065314E+00 -1.769384000E-03 1.561600000E-05 4.073100000E-05
240 300 1.175003181E+00 1.192706503E+00 -1.770332200E-02 1.174991722E+00 1.192668675E+00 -1.767695300E-02 1.145900000E-05 3.782800000E-05
240 305 1.140875036E+00 1.190199559E+00 -4.932452300E-02 1.140871913E+00 1.190163588E+00 -4.929167500E-02 3.123000000E-06 3.597100000E-05
240 310 1.076335449E+00 1.182247928E+00 -1.059124790E-01 1.076348906E+00 1.182213886E+00 -1.058649800E-01 -1.345700000E-05 3.404200000E-05
240 315 1.013596529E+00 1.160854161E+00 -1.472576320E-01 1.013581944E+00 1.160825869E+00 -1.472439250E-01 1.458500000E-05 2.829200000E-05
240 320 1.014244688E+00 1.111373669E+00 -9.712898100E-02 1.014228754E+00 1.111362011E+00 -9.713325700E-02 1.593400000E-05 1.165800000E-05
240 325 1.016674761E+00 1.016040892E+00 6.338690000E-04 1.016654616E+00 1.016064102E+00 5.905140000E-04 2.014500000E-05 -2.321000000E-05
240 330 1.021557423E+00 1.013011212E+00 8.546211000E-03 1.021528302E+00 1.012986323E+00 8.541979000E-03 2.912100000E-05 2.488900000E-05
240 335 1.029851898E+00 1.015297822E+00 1.455407600E-02 1.029805617E+00 1.015268013E+00 1.453760400E-02 4.628100000E-05 2.980900000E-05
240 340 1.042692043E+00 1.019967463E+00 2.272458000E-02 1.042614497E+00 1.019927077E+00 2.268742000E-02 7.754600000E-05 4.038600000E-05
