d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.196134638E+00 1.198226487E+00 -2.091849000E-03 1.195476991E+00 1.196297257E+00 -8.202660000E-04 6.576470000E-04 1.929230000E-03
150 295 1.183211448E+00 1.064803979E+00 1.184074690E-01 1.182679568E+00 1.061987520E+00 1.206920480E-01 5.318800000E-04 2.816459000E-03
150 300 1.154805234E+00 1.197502386E+00 -4.269715200E-02 1.154477654E+00 1.195914335E+00 -4.143668100E-02 3.275800000E-04 1.588051000E-03
150 305 1.097992018E+00 1.040073357E+00 5.791866100E-02 1.098069078E+00 1.038670135E+00 5.939894300E-02 -7.706000000E-05 1.403222000E-03
150 310 1.016919706E+00 1.186730780E+00 -1.698110740E-01 1.016258169E+00 1.185431054E+00 -1.691728850E-01 6.615370000E-04 1.299726000E-03
150 315 1.017340699E+00 1.003604867E+00 1.373583200E-02 1.016640907E+00 1.003368890E+00 1.327201700E-02 6.997920000E-04 2.359770000E-04
150 320 1.019953869E+00 1.111747344E+00 -9.179347500E-02 1.019094451E+00 1.111419263E+00 -9.232481200E-02 8.594180000E-04 3.280810000E-04
150 325 1.025426606E+00 1.006422770E+00 1.900383600E-02 1.024218484E+00 1.005954252E+00 1.826423200E-02 1.208122000E-03 4.685180000E-04
150 330 1.034676667E+00 1.016601897E+00 1.807477000E-02 1.032811304E+00 1.015332701E+00 1.747860300E-02 1.865363000E-03 1.269196000E-03
150 335 1.048655981E+00 1.014417690E+00 3.423829100E-02 1.045648641E+00 1.013278661E+00 3.236998000E-02 3.007340000E-03 1.139029000E-03
150 340 1.068086573E+00 1.025907553E+00 4.217902000E-02 1.063190500E+00 1.023831382E+00 3.935911800E-02 4.896073000E-03 2.076171000E-03
180 290 1.192450924E+00 1.194898085E+00 -2.447161000E-03 1.191908861E+00 1.193357153E+00 -1.448292000E-03 5.420630000E-04 1.540932000E-03
180 295 1.177423614E+00 1.058465673E+00 1.189579410E-01 1.176979715E+00 1.056117344E+00 1.208623710E-01 4.438990000E-04 2.348329000E-03
180 300 1.144602117E+00 1.194473843E+00 -4.987172600E-02 1.144340607E+00 1.193168405E+00 -4.882779800E-02 2.615100000E-04 1.305438000E-03
180 305 1.080028465E+00 1.030034741E+00 4.999372400E-02 1.080149583E+00 1.029094013E+00 5.105557000E-02 -1.211180000E-04 9.407280000E-04
180 310 1.015061760E+00 1.181746654E+00 -1.666848940E-01 1.014560331E+00 1.180632549E+00 -1.660722180E-01 5.014290000E-04 1.114105000E-03
180 315 1.015818472E+00 1.003322181E+00 1.249629100E-02 1.015273164E+00 1.003141189E+00 1.213197500E-02 5.453080000E-04 1.809920000E-04
180 320 1.018685616E+00 1.095392780E+00 -7.670716400E-02 1.017995239E+00 1.095197745E+00 -7.720250600E-02 6.903770000E-04 1.950350000E-04
180 325 1.024341270E+00 1.006112126E+00 1.822914400E-02 1.023347399E+00 1.005731795E+00 1.761560400E-02 9.938710000E-04 3.803310000E-04
180 330 1.033722167E+00 1.015148788E+00 1.857337900E-02 1.032163050E+00 1.014153937E+00 1.800911300E-02 1.559117000E-03 9.948510000E-04
180 335 1.047789328E+00 1.014093079E+00 3.369624900E-02 1.045252332E+00 1.013136627E+00 3.211570500E-02 2.536996000E-03 9.564520000E-04
