X Y Yfit
2.3192000E-2 3.7950000E-6 5.7242712E-6
4.2995000E-2 1.0120000E-5 1.1780676E-5
6.2799000E-2 1.7710000E-5 1.9163624E-5
8.3168000E-2 2.9095000E-5 2.8446777E-5
1.0241000E-1 4.3010000E-5 3.9133941E-5
1.2277000E-1 6.0719000E-5 5.2918464E-5
1.4427000E-1 8.4754000E-5 7.0863046E-5
1.6408000E-1 1.1385000E-4 9.1177932E-5
1.8275000E-1 1.4547000E-4 1.1437263E-4
2.0199000E-1 1.8469000E-4 1.4325278E-4
2.2405000E-1 2.3023000E-4 1.8395497E-4
2.4329000E-1 2.8462000E-4 2.2754256E-4
2.6253000E-1 3.4787000E-4 2.8033617E-4
2.8290000E-1 4.1618000E-4 3.4842728E-4
3.0327000E-1 4.9714000E-4 4.3183675E-4
3.2137000E-1 5.8442000E-4 5.2159962E-4
3.4287000E-1 6.8815000E-4 6.5168834E-4
3.6211000E-1 8.1086000E-4 7.9463380E-4
3.8135000E-1 9.5001000E-4 9.6875058E-4
4.0285000E-1 1.1132000E-3 1.2100134E-3
4.2265000E-1 1.3308000E-3 1.4890081E-3
4.4189000E-1 1.6103000E-3 1.8308024E-3
4.6226000E-1 2.0012000E-3 2.3006219E-3
4.8206000E-1 2.6236000E-3 2.9177332E-3
5.0187000E-1 3.5318000E-3 3.7874423E-3
5.2110000E-1 5.0043000E-3 5.0235996E-3
5.4317000E-1 7.0650000E-3 7.2187758E-3
5.6071000E-1 1.0608000E-2 9.8463010E-3
5.8164000E-1 1.5004000E-2 1.4345757E-2
6.0201000E-1 2.0645000E-2 2.0342544E-2
6.2125000E-1 2.7427000E-2 2.7448757E-2
6.3936000E-1 3.4788000E-2 3.5269431E-2
