T(K) Nd(cm-3) Mu(cm2/Vs)
421 5.27388E+16 4.77416E+2
234 3.53454E+19 1.91165E+2
470 1.66912E+15 5.00301E+2
451 3.17124E+19 1.09102E+2
294 5.93845E+12 1.47609E+3
352 1.67024E+19 1.44745E+2
304 2.66712E+18 2.17568E+2
379 3.41056E+19 1.26729E+2
218 5.02992E+16 9.35882E+2
436 1.34128E+15 5.94220E+2
436 1.50781E+15 5.90662E+2
207 6.57152E+17 4.01797E+2
299 1.18636E+19 1.72296E+2
484 5.52898E+18 1.31184E+2
347 1.65924E+13 1.01761E+3
387 2.11620E+16 6.30524E+2
361 3.65209E+19 1.31410E+2
518 3.05628E+14 4.10591E+2
470 1.23029E+13 5.12633E+2
469 2.34681E+16 4.43836E+2
437 6.55942E+12 6.05737E+2
200 4.29521E+19 2.16081E+2
379 1.66875E+15 7.97959E+2
522 1.00732E+14 4.03801E+2
315 1.91163E+13 1.26092E+3
488 4.85225E+18 1.33830E+2
221 9.51663E+16 7.29809E+2
394 6.93745E+16 4.96104E+2
248 8.83513E+13 2.12760E+3
323 1.46194E+17 4.94346E+2
524 4.15030E+13 4.00813E+2
306 2.17047E+19 1.58552E+2
368 1.08801E+19 1.47037E+2
253 7.04809E+18 2.11679E+2
350 1.61272E+17 4.49488E+2
324 3.02483E+13 1.18226E+3
214 4.36771E+17 4.40226E+2
387 2.78342E+17 3.48792E+2
466 2.92132E+16 4.39239E+2
478 8.85489E+13 4.92807E+2
468 1.86792E+17 3.18874E+2
388 5.08264E+16 5.40693E+2
322 3.51795E+17 3.69803E+2
452 4.69555E+13 5.60961E+2
250 2.35983E+18 2.57615E+2
449 9.45113E+15 5.19173E+2
388 5.75472E+18 1.55606E+2
265 7.40663E+16 7.19638E+2
471 5.69977E+13 5.11441E+2
449 1.49012E+17 3.53944E+2
399 1.70416E+17 3.91241E+2
187 3.09884E+16 1.22881E+3
296 9.47071E+12 1.45459E+3
454 1.66403E+18 1.82679E+2
513 3.13018E+19 9.70562E+1
239 1.30021E+14 2.28550E+3
371 4.46744E+14 8.56637E+2
438 8.01493E+13 5.99588E+2
475 1.07232E+14 4.99787E+2
323 1.87549E+19 1.53606E+2
204 5.05766E+17 4.36141E+2
304 1.47092E+18 2.49827E+2
294 5.34436E+17 3.41045E+2
291 1.69275E+14 1.48083E+3
202 3.68161E+15 2.28703E+3
523 7.18243E+16 3.22197E+2
323 2.00729E+14 1.17668E+3
299 1.48132E+17 5.19994E+2
331 1.95961E+15 1.04518E+3
272 7.68608E+18 1.97057E+2
406 4.33216E+15 6.62755E+2
392 7.28079E+12 7.75264E+2
270 4.27089E+18 2.17243E+2
398 7.15636E+16 4.87278E+2
180 1.15750E+15 3.38296E+3
372 5.23418E+16 5.70129E+2
383 1.05567E+14 8.12861E+2
367 1.24139E+18 2.30786E+2
186 3.87456E+14 3.64121E+3
308 2.12166E+13 1.32802E+3
347 3.52675E+14 9.95960E+2
401 1.41981E+13 7.32845E+2
292 1.11169E+14 1.47844E+3
273 2.49518E+14 1.68557E+3
346 6.15051E+15 8.84981E+2
399 5.25483E+14 7.30810E+2
323 1.57652E+18 2.35632E+2
369 1.44403E+19 1.41186E+2
263 4.57222E+13 1.88479E+3
184 9.84372E+12 4.21073E+3
452 5.79684E+12 5.61494E+2
334 1.55463E+17 4.72284E+2
389 1.41286E+19 1.35635E+2
397 2.92737E+15 7.05801E+2
299 2.46551E+14 1.38972E+3
484 4.85796E+19 9.86548E+1
492 1.03382E+14 4.61339E+2
519 1.49786E+17 2.90315E+2
241 3.72496E+19 1.85402E+2
493 1.43875E+14 4.60009E+2
393 2.52507E+15 7.25104E+2
324 2.33048E+13 1.18144E+3
380 2.96240E+13 8.28828E+2
202 3.83243E+17 4.75320E+2
300 2.63418E+18 2.20261E+2
224 4.10552E+19 1.96201E+2
320 5.38292E+17 3.23250E+2
366 9.62869E+17 2.48299E+2
202 4.33027E+19 2.13986E+2
491 2.27357E+15 4.53756E+2
456 1.49358E+16 4.86191E+2
184 2.75350E+14 3.81758E+3
427 3.28243E+16 5.03917E+2
420 7.93885E+13 6.60276E+2
219 2.96415E+17 4.88857E+2
362 3.54897E+15 8.44329E+2
203 6.34311E+17 4.10193E+2
222 6.72149E+13 2.71095E+3
283 5.44509E+16 7.56959E+2
515 2.09181E+17 2.75278E+2
184 6.73304E+15 2.16085E+3
403 7.39200E+13 7.24851E+2
330 1.12996E+17 5.28120E+2
347 3.13441E+16 6.98244E+2
178 5.88858E+18 2.95378E+2
375 1.56814E+14 8.48849E+2
422 9.01240E+12 6.54742E+2
420 2.12962E+17 3.49231E+2
492 6.85417E+16 3.58642E+2
506 1.43951E+18 1.73682E+2
392 6.70760E+12 7.74114E+2
408 6.02043E+17 2.64756E+2
234 2.47409E+15 1.96881E+3
250 2.89129E+13 2.11259E+3
380 1.78906E+16 6.65811E+2
430 1.46803E+17 3.74308E+2
271 1.07979E+16 1.22014E+3
415 5.91775E+16 4.77898E+2
440 1.99414E+16 5.07962E+2
224 1.73883E+17 5.80834E+2
352 3.73414E+15 8.94134E+2
461 5.92476E+13 5.35918E+2
250 5.46727E+12 2.11776E+3
348 5.03981E+16 6.24222E+2
183 9.80441E+15 1.92247E+3
287 4.39892E+18 2.06225E+2
338 1.57668E+15 1.01530E+3
176 1.45249E+13 4.61575E+3
271 2.06257E+17 4.92785E+2
198 9.73131E+14 2.95605E+3
255 1.85232E+15 1.74580E+3
365 3.36910E+19 1.31070E+2
419 2.63580E+14 6.61452E+2
462 1.56944E+16 4.72228E+2
375 3.35669E+18 1.77732E+2
367 6.85660E+17 2.74364E+2
434 6.29560E+18 1.40080E+2
445 1.73022E+14 5.79231E+2
