T(K) Nd(cm-3) Mu(cm2/Vs)
368 1.52340E+19 1.27328E+2
522 2.01090E+13 4.04174E+2
480 9.14024E+18 1.22058E+2
354 2.19443E+15 9.34599E+2
254 8.17678E+15 1.61851E+3
455 1.19896E+17 4.17030E+2
181 4.01320E+16 1.45512E+3
476 1.76742E+14 4.98430E+2
412 9.58806E+15 6.43490E+2
357 1.15933E+14 9.50748E+2
409 2.41153E+18 1.97329E+2
213 2.98525E+13 3.02844E+3
223 5.18117E+17 4.56216E+2
524 9.15028E+13 4.00933E+2
412 6.09126E+16 5.42209E+2
205 5.53380E+13 3.28958E+3
508 2.87706E+13 4.30576E+2
389 8.91344E+17 2.84702E+2
221 1.30657E+16 1.80530E+3
480 1.24910E+18 2.18850E+2
329 3.95772E+19 1.14040E+2
430 8.54010E+12 6.28911E+2
254 4.01367E+14 1.99787E+3
181 3.12660E+18 2.87096E+2
288 1.75068E+14 1.52831E+3
241 9.13299E+16 8.90681E+2
427 1.53633E+13 6.38854E+2
464 3.86781E+19 9.23409E+1
417 4.22115E+13 6.74481E+2
480 7.32935E+14 4.86992E+2
510 9.89957E+15 4.11941E+2
417 4.73493E+15 6.45697E+2
369 1.45039E+14 8.81946E+2
286 1.12635E+15 1.49866E+3
325 3.30150E+15 1.10150E+3
351 7.29580E+18 1.55133E+2
511 1.64693E+17 3.29433E+2
320 3.16754E+17 4.66227E+2
500 2.84559E+18 1.64759E+2
215 2.48890E+19 1.60805E+2
401 3.56047E+17 3.76308E+2
226 8.86240E+18 1.91096E+2
258 1.78671E+14 1.95980E+3
480 1.53313E+18 2.05323E+2
276 2.86060E+18 2.28577E+2
314 1.78532E+13 1.27546E+3
313 2.20074E+19 1.30186E+2
246 3.32921E+19 1.40513E+2
273 3.75178E+17 4.75289E+2
467 8.98703E+14 5.18058E+2
360 1.12749E+15 9.14980E+2
271 9.46945E+18 1.68728E+2
214 2.56776E+19 1.60727E+2
468 1.04385E+15 5.15188E+2
259 1.60982E+17 6.84165E+2
423 3.05445E+14 6.47749E+2
266 3.36033E+18 2.22044E+2
349 5.87216E+15 9.27490E+2
368 2.65070E+18 2.02579E+2
303 4.24943E+19 1.18571E+2
421 2.70850E+16 5.74932E+2
413 1.00434E+19 1.30774E+2
324 1.22431E+13 1.19073E+3
238 1.23689E+16 1.66225E+3
504 1.42198E+16 4.16713E+2
225 1.98646E+16 1.58356E+3
468 1.05108E+14 5.19444E+2
196 2.08352E+13 3.65915E+3
389 3.07071E+15 7.55929E+2
430 3.26694E+16 5.42426E+2
320 6.83315E+18 1.66021E+2
480 2.20554E+19 1.00161E+2
409 9.10876E+12 7.01647E+2
388 2.91743E+19 1.08621E+2
400 9.26069E+16 5.29614E+2
332 6.63138E+13 1.12065E+3
210 2.82707E+19 1.59720E+2
382 6.20762E+12 8.21828E+2
392 2.60490E+16 6.57343E+2
420 1.73936E+14 6.59063E+2
256 3.34978E+19 1.36849E+2
349 1.05719E+13 1.00357E+3
313 1.42710E+13 1.27908E+3
440 2.08839E+18 1.97856E+2
377 2.70872E+15 8.13476E+2
385 6.50188E+17 3.19449E+2
470 1.70941E+15 5.07203E+2
239 3.98377E+18 2.24632E+2
270 6.51987E+13 1.78342E+3
216 2.36421E+16 1.56533E+3
218 3.71544E+16 1.33260E+3
269 1.65256E+19 1.50494E+2
188 1.20574E+18 3.69658E+2
445 1.25630E+16 5.42638E+2
419 2.70611E+18 1.87506E+2
302 7.38742E+12 1.39496E+3
435 3.09062E+19 1.00038E+2
321 2.33238E+15 1.15045E+3
488 3.97755E+14 4.70222E+2
271 9.02739E+15 1.43242E+3
351 7.96223E+14 9.70970E+2
428 3.45152E+13 6.34889E+2
196 1.65374E+17 7.66437E+2
438 8.52479E+14 5.97730E+2
297 1.68305E+16 1.12410E+3
498 1.34664E+16 4.28079E+2
264 2.20519E+18 2.53244E+2
524 6.57090E+12 4.01088E+2
336 3.65868E+16 8.15423E+2
394 1.55420E+14 7.64081E+2
352 1.46389E+13 9.82930E+2
270 8.42350E+14 1.71871E+3
512 1.04543E+18 2.17774E+2
414 7.27535E+14 6.78487E+2
406 8.47309E+14 7.05752E+2
363 5.61207E+16 6.69974E+2
275 1.65514E+16 1.27244E+3
221 1.28414E+18 3.30151E+2
435 3.39140E+19 9.84842E+1
241 1.14018E+15 2.14914E+3
203 3.17895E+18 2.64065E+2
242 4.60228E+16 1.13826E+3
500 6.58889E+17 2.53254E+2
460 1.46729E+14 5.39418E+2
421 6.46051E+18 1.44766E+2
287 1.37453E+19 1.50337E+2
191 3.67375E+13 3.85325E+3
193 2.55338E+13 3.77436E+3
264 1.80282E+13 1.87435E+3
295 2.16785E+19 1.35323E+2
406 1.35685E+19 1.23163E+2
346 5.89440E+17 3.54153E+2
246 2.42559E+14 2.15917E+3
395 5.51153E+16 5.89565E+2
421 6.75066E+14 6.51854E+2
395 5.60186E+15 7.18580E+2
361 1.32412E+15 9.05676E+2
299 1.59587E+18 2.65264E+2
415 8.90930E+18 1.34235E+2
497 2.28146E+15 4.47185E+2
348 2.55080E+14 1.00548E+3
453 6.36657E+13 5.58341E+2
332 3.18312E+16 8.48718E+2
471 2.26969E+19 1.00758E+2
486 3.27401E+13 4.76789E+2
424 8.25870E+17 2.74998E+2
350 4.24383E+19 1.08600E+2
205 4.32846E+16 1.31684E+3
500 1.17360E+18 2.15099E+2
450 2.81384E+14 5.65516E+2
490 4.98897E+14 4.66275E+2
428 6.61905E+17 2.93370E+2
407 5.44534E+17 3.25068E+2
213 1.88085E+16 1.70744E+3
422 1.29465E+13 6.56864E+2
360 1.07889E+16 8.35257E+2
508 4.06465E+13 4.29856E+2
436 7.08767E+14 6.02421E+2
523 5.91995E+16 3.56644E+2
283 7.26980E+12 1.60580E+3
179 1.92140E+16 1.96533E+3
305 1.06651E+16 1.14166E+3
327 1.77938E+17 5.62217E+2
279 3.23966E+18 2.18794E+2
360 4.12428E+14 9.28417E+2
501 1.10376E+15 4.40713E+2
324 4.37411E+14 1.16569E+3
396 1.37177E+19 1.24733E+2
288 1.47047E+13 1.54758E+3
320 4.99962E+15 1.11089E+3
457 1.26829E+14 5.47804E+2
481 2.38748E+16 4.47993E+2
380 2.21642E+19 1.15739E+2
401 5.45214E+16 5.77356E+2
208 1.22732E+14 3.14072E+3
390 1.14851E+13 7.83082E+2
410 1.66104E+15 6.85472E+2
233 2.45201E+14 2.42510E+3
297 1.81336E+14 1.43404E+3
216 1.26914E+15 2.66381E+3
334 1.08788E+19 1.44993E+2
235 1.34601E+14 2.40527E+3
358 1.21443E+15 9.24619E+2
187 4.05114E+14 3.79678E+3
262 2.57614E+19 1.40978E+2
352 3.94025E+16 7.48446E+2
331 1.38806E+16 9.57704E+2
244 1.34002E+17 7.59833E+2
278 1.64733E+13 1.67206E+3
428 5.21902E+12 6.36491E+2
284 1.23056E+13 1.59606E+3
332 1.36468E+15 1.09033E+3
455 1.43236E+14 5.51376E+2
247 1.04424E+16 1.62074E+3
445 2.15133E+14 5.79535E+2
365 4.70774E+19 1.04206E+2
367 1.04564E+18 2.78432E+2
303 1.29348E+13 1.37859E+3
373 2.38084E+14 8.58714E+2
220 1.54295E+17 7.52964E+2
