T(K) Nd(cm-3) Mu(cm2/Vs)
431 5.34114E+14 6.20069E+2
290 2.53157E+16 1.08396E+3
441 5.77448E+12 5.93286E+2
496 4.80719E+19 4.04031E+1
312 8.06504E+13 1.28422E+3
349 5.44598E+15 9.32374E+2
185 3.26997E+14 3.91641E+3
380 6.57856E+18 1.04607E+2
399 2.66469E+18 1.63421E+2
238 2.12406E+14 2.32571E+3
321 2.48598E+17 4.92685E+2
326 3.96809E+14 1.15831E+3
460 8.99780E+12 5.38382E+2
513 3.22751E+16 3.86285E+2
332 4.47707E+19 3.42481E+1
486 5.29605E+18 1.16593E+2
388 2.44733E+19 5.25185E+1
470 1.47651E+13 5.13101E+2
299 1.98992E+13 1.42189E+3
443 1.12055E+14 5.88045E+2
323 2.30637E+18 1.74407E+2
225 3.13557E+14 2.60648E+3
337 5.38914E+18 1.12650E+2
505 4.70517E+14 4.34364E+2
275 2.78437E+16 1.13913E+3
360 8.12419E+14 9.21103E+2
229 1.01683E+13 2.58359E+3
235 1.61699E+16 1.58245E+3
292 1.04954E+14 1.48968E+3
198 1.51380E+16 1.94440E+3
305 6.73692E+17 3.23060E+2
487 1.79390E+18 1.81570E+2
478 7.41226E+13 4.93215E+2
292 5.43287E+17 3.60373E+2
419 1.61372E+18 2.02404E+2
228 1.08358E+14 2.56821E+3
504 2.63545E+14 4.37084E+2
396 1.42583E+16 6.81380E+2
520 6.63408E+12 4.06956E+2
378 1.76949E+17 4.84091E+2
367 5.02696E+15 8.42723E+2
243 7.07576E+13 2.24149E+3
379 1.12596E+14 8.32797E+2
315 1.21067E+14 1.26133E+3
296 9.37552E+16 7.44402E+2
363 8.65108E+15 8.35248E+2
198 5.14697E+18 8.70881E+1
359 2.74083E+15 9.02267E+2
509 1.11937E+13 4.28867E+2
457 1.94919E+15 5.39490E+2
379 2.92187E+19 4.70821E+1
429 2.07734E+13 6.30452E+2
457 2.05786E+17 3.71867E+2
251 6.09724E+14 2.02286E+3
436 8.52059E+14 6.03946E+2
466 2.64538E+16 4.73057E+2
376 2.56379E+13 8.49105E+2
373 5.42837E+16 6.46688E+2
199 2.92704E+18 1.23863E+2
180 8.40033E+17 2.52331E+2
230 4.22764E+17 4.09115E+2
446 3.19241E+14 5.77141E+2
521 4.53256E+16 3.65680E+2
223 2.68029E+14 2.66021E+3
248 9.44497E+13 2.13534E+3
357 2.08772E+14 9.50083E+2
332 2.96063E+17 4.51346E+2
226 1.32911E+13 2.65428E+3
268 8.82104E+13 1.80253E+3
498 1.82892E+17 3.36457E+2
182 1.33230E+13 4.32368E+3
367 1.32407E+13 8.94852E+2
315 8.97091E+16 7.12393E+2
276 2.81105E+17 4.97998E+2
391 4.09214E+18 1.33182E+2
504 9.59740E+16 3.62834E+2
336 2.97954E+18 1.53715E+2
499 2.52541E+16 4.13983E+2
438 8.72553E+17 2.52866E+2
380 2.65187E+16 6.95787E+2
479 7.41213E+16 4.09353E+2
179 4.04875E+18 9.41613E+1
305 1.11153E+14 1.34804E+3
206 1.68306E+15 2.83321E+3
513 7.83338E+18 9.73128E+1
362 1.79808E+15 8.98072E+2
258 2.47214E+14 1.94111E+3
211 2.08165E+19 3.85158E+1
508 7.76990E+15 4.16959E+2
274 1.49157E+19 5.73298E+1
481 1.86187E+15 4.80478E+2
211 1.13007E+15 2.79623E+3
296 4.77388E+14 1.42018E+3
495 8.90642E+17 2.28994E+2
209 5.81735E+12 3.17751E+3
260 4.67431E+19 2.79220E+1
192 1.33780E+18 1.96287E+2
204 1.70810E+13 3.36031E+3
200 2.70437E+19 3.13028E+1
260 8.81175E+14 1.85111E+3
503 2.55482E+18 1.55813E+2
386 1.69591E+13 8.00346E+2
512 4.43246E+16 3.79517E+2
304 1.07434E+16 1.14403E+3
191 8.92786E+16 9.28266E+2
429 2.43864E+13 6.31803E+2
222 4.40718E+17 3.97672E+2
335 3.02368E+16 8.43909E+2
277 1.18811E+15 1.60632E+3
324 1.82431E+14 1.17559E+3
