T(K) Nd(cm-3) Mu(cm2/Vs)
295 2.10642E+16 4.16500E+2
196 4.21678E+19 1.04171E+2
223 4.63097E+18 1.42503E+2
468 1.35932E+17 1.48382E+2
313 6.84706E+15 4.02120E+2
179 2.90349E+17 3.80656E+2
351 8.71133E+14 3.26818E+2
448 8.53057E+15 1.86003E+2
391 8.65502E+15 2.49370E+2
186 1.51237E+18 2.21224E+2
273 1.88870E+19 9.09388E+1
350 2.05180E+13 3.32690E+2
328 2.65040E+18 1.20845E+2
210 1.48660E+17 4.19653E+2
356 9.50052E+16 2.49582E+2
472 2.21572E+16 1.62071E+2
400 6.73032E+13 2.45964E+2
510 1.62463E+16 1.38760E+2
218 3.58453E+13 9.58995E+2
500 1.31393E+13 1.49099E+2
448 1.06977E+16 1.85297E+2
467 3.36270E+13 1.73539E+2
453 8.29515E+17 1.18096E+2
201 4.66814E+14 1.12532E+3
208 3.46243E+18 1.61794E+2
256 1.22420E+17 3.69972E+2
347 1.86772E+17 2.30325E+2
501 1.27229E+15 1.47551E+2
195 3.04505E+19 1.09996E+2
438 1.15215E+18 1.14365E+2
347 4.70249E+13 3.38104E+2
376 8.09864E+16 2.32569E+2
327 1.84589E+17 2.49930E+2
178 2.91551E+15 1.29142E+3
521 2.00503E+17 1.17107E+2
415 2.71918E+16 2.10679E+2
497 8.39456E+18 6.38145E+1
385 1.00508E+15 2.66233E+2
269 2.55866E+17 2.84321E+2
458 3.87632E+19 5.31593E+1
298 1.46986E+19 8.88223E+1
219 1.23533E+16 7.48493E+2
326 8.69302E+14 3.85055E+2
406 4.97960E+17 1.51983E+2
336 1.28348E+13 3.64613E+2
277 1.19463E+15 5.48749E+2
422 7.39388E+18 7.65678E+1
348 3.67554E+14 3.34529E+2
246 4.76135E+14 7.23073E+2
193 4.25286E+17 3.15853E+2
274 1.60054E+13 5.76612E+2
370 5.23871E+13 2.93880E+2
403 5.33668E+17 1.50959E+2
465 2.14044E+18 9.23258E+1
440 4.82667E+13 1.98718E+2
370 6.89967E+14 2.90604E+2
330 6.63080E+18 9.63167E+1
458 2.86226E+17 1.40995E+2
208 1.44947E+18 2.03891E+2
265 2.38070E+19 8.97665E+1
452 5.20319E+17 1.29960E+2
263 8.58697E+18 1.08851E+2
239 4.77880E+18 1.33664E+2
198 2.31582E+17 3.78765E+2
199 3.34314E+16 6.96259E+2
500 3.09992E+16 1.42157E+2
504 1.69154E+19 5.52345E+1
436 2.55925E+18 9.46531E+1
504 3.70361E+17 1.16042E+2
373 9.98858E+16 2.30129E+2
520 1.56174E+17 1.20289E+2
231 7.36667E+14 8.21504E+2
196 8.40878E+12 1.22591E+3
308 9.88017E+16 3.09513E+2
477 3.09579E+18 8.26163E+1
198 1.68552E+17 4.21606E+2
296 4.44319E+14 4.78760E+2
413 2.46992E+16 2.13712E+2
471 2.44051E+16 1.62319E+2
177 4.48642E+14 1.47458E+3
456 4.88545E+13 1.83568E+2
352 2.44508E+13 3.27405E+2
278 1.03145E+18 1.79520E+2
257 5.40950E+14 6.56034E+2
490 3.15829E+14 1.55731E+2
300 3.49942E+15 4.49569E+2
374 3.61114E+13 2.86846E+2
426 2.61530E+15 2.11073E+2
364 2.09478E+19 7.12238E+1
513 1.16133E+18 9.34987E+1
354 1.42258E+14 3.23054E+2
243 1.34207E+14 7.48564E+2
370 1.46215E+18 1.28068E+2
223 1.82806E+19 1.07554E+2
352 2.81220E+18 1.12395E+2
281 1.17251E+19 9.72031E+1
456 3.00106E+19 5.53632E+1
407 1.59205E+17 1.85854E+2
197 7.42879E+12 1.21306E+3
439 5.28798E+13 1.99345E+2
449 3.11185E+16 1.77746E+2
273 3.51273E+15 5.49250E+2
178 3.69301E+19 1.15581E+2
384 3.39022E+14 2.68331E+2
474 1.89242E+15 1.66460E+2
420 3.74258E+17 1.53867E+2
247 1.10974E+17 3.94559E+2
356 5.71743E+18 9.36320E+1
523 2.83376E+19 4.90666E+1
421 2.49382E+15 2.16909E+2
475 3.10156E+13 1.66991E+2
248 3.59290E+17 2.73889E+2
217 4.13467E+13 9.68774E+2
278 2.29965E+16 4.60740E+2
299 6.07754E+13 4.73182E+2
461 1.60072E+18 9.97753E+1
520 2.78270E+15 1.35426E+2
496 4.29526E+15 1.50059E+2
421 1.53575E+13 2.19802E+2
328 3.49074E+19 7.13676E+1
394 3.02331E+14 2.53849E+2
432 9.37921E+12 2.07184E+2
351 5.44720E+17 1.76194E+2
409 3.88373E+17 1.58200E+2
306 4.12942E+14 4.45340E+2
514 5.00362E+17 1.07693E+2
348 2.06310E+14 3.34789E+2
259 2.22252E+13 6.55303E+2
329 1.80073E+19 7.92915E+1
282 6.97597E+13 5.37554E+2
410 2.55143E+16 2.16752E+2
417 6.29385E+15 2.17950E+2
189 1.48187E+15 1.22142E+3
304 3.03002E+18 1.23748E+2
502 3.54681E+17 1.17272E+2
223 1.23023E+19 1.15618E+2
212 1.10031E+18 2.17086E+2
258 1.82631E+16 5.38286E+2
296 2.92940E+13 4.85601E+2
195 7.85307E+16 5.51638E+2
368 4.82531E+18 9.47161E+1
190 1.31250E+15 1.20785E+3
490 7.74781E+15 1.53064E+2
238 9.46572E+18 1.15671E+2
205 9.23047E+18 1.31222E+2
395 1.48203E+13 2.53242E+2
492 1.16645E+16 1.50923E+2
321 8.44590E+13 4.02922E+2
392 2.57599E+17 1.82405E+2
265 6.50584E+16 4.16306E+2
485 9.22966E+16 1.43331E+2
477 1.26681E+18 1.00977E+2
243 3.10442E+14 7.44546E+2
313 9.72540E+18 9.25884E+1
200 1.41174E+15 1.08877E+3
473 5.52797E+14 1.68690E+2
357 4.02809E+16 2.75825E+2
369 4.45698E+14 2.93169E+2
330 2.28426E+16 3.35772E+2
202 1.87535E+14 1.12304E+3
186 5.47723E+17 2.99777E+2
245 2.59039E+18 1.52440E+2
293 5.78945E+14 4.89174E+2
453 6.36702E+18 7.40458E+1
364 6.69321E+14 3.02070E+2
423 2.49877E+14 2.16656E+2
391 8.15621E+12 2.58448E+2
190 6.44528E+16 6.00950E+2
325 6.10393E+14 3.89398E+2
316 1.75609E+13 4.18955E+2
318 2.34261E+19 7.78415E+1
519 9.92422E+14 1.36311E+2
320 1.78778E+19 8.11235E+1
400 2.16126E+13 2.46642E+2
311 1.09215E+17 2.99946E+2
262 2.31323E+16 5.09383E+2
483 9.77541E+14 1.60315E+2
518 1.54152E+13 1.37410E+2
400 1.46091E+14 2.46388E+2
312 2.78030E+14 4.28855E+2
441 9.94310E+18 6.92386E+1
306 1.12398E+19 9.15078E+1
208 1.09584E+17 4.68104E+2
308 5.42751E+17 2.00349E+2
520 1.98616E+17 1.17731E+2
342 4.69625E+19 6.63193E+1
342 2.41592E+15 3.42615E+2
230 2.08532E+13 8.49397E+2
354 2.62272E+14 3.22008E+2
511 1.83899E+19 5.37594E+1
485 2.59856E+15 1.58190E+2
270 4.71005E+16 4.33131E+2
484 3.60157E+18 7.85967E+1
503 4.55310E+16 1.38210E+2
483 4.12323E+15 1.58926E+2
365 4.54250E+18 9.68450E+1
305 2.69850E+18 1.27260E+2
322 4.31826E+14 3.98068E+2
230 1.48881E+16 6.72005E+2
466 5.01982E+18 7.58727E+1
415 6.70935E+14 2.24941E+2
472 2.86191E+17 1.34234E+2
449 1.31294E+13 1.90001E+2
470 1.47440E+18 9.95455E+1
256 6.60489E+15 6.05003E+2
414 3.75845E+16 2.07995E+2
519 1.40250E+19 5.55097E+1
522 8.31453E+15 1.33319E+2
500 4.96657E+16 1.39523E+2
197 3.42776E+13 1.19994E+3
353 1.34511E+13 3.26092E+2
296 1.12357E+13 4.84150E+2
391 3.57133E+13 2.59436E+2
358 1.15126E+17 2.40551E+2
368 2.02075E+14 2.96205E+2
395 6.70314E+12 2.53506E+2
522 3.89913E+15 1.33987E+2
441 2.15411E+14 1.97053E+2
254 1.49765E+15 6.59520E+2
268 6.31708E+15 5.54352E+2
219 1.23875E+14 9.41509E+2
348 2.81334E+14 3.34289E+2
389 1.16275E+18 1.29591E+2
357 1.32394E+17 2.36396E+2
367 1.22780E+13 2.99216E+2
302 1.18988E+17 3.06513E+2
304 2.46230E+14 4.52073E+2
409 1.06644E+13 2.33847E+2
479 5.13935E+16 1.51890E+2
482 1.92758E+18 9.08344E+1
491 4.02158E+18 7.54915E+1
267 3.36528E+16 4.65044E+2
525 1.70652E+15 1.32931E+2
342 3.82359E+18 1.06278E+2
208 6.70922E+16 5.44911E+2
324 1.85031E+19 7.97499E+1
490 6.27059E+18 6.88504E+1
386 1.31015E+19 7.36851E+1
385 1.48952E+19 7.21754E+1
257 3.91926E+18 1.32514E+2
494 6.88451E+12 1.52943E+2
472 1.21369E+13 1.69102E+2
420 5.76796E+12 2.20537E+2
225 6.16758E+18 1.32663E+2
403 1.49796E+17 1.90940E+2
244 2.04347E+14 7.40642E+2
432 2.55853E+18 9.55568E+1
349 3.27673E+13 3.33419E+2
333 6.50465E+17 1.76648E+2
272 1.07653E+18 1.80258E+2
200 1.03753E+13 1.16253E+3
207 2.61843E+19 1.07623E+2
310 2.59372E+16 3.74070E+2
428 7.18270E+12 2.11696E+2
406 4.40575E+18 8.90008E+1
446 8.80658E+13 1.92238E+2
466 2.92648E+15 1.73145E+2
372 8.16622E+15 2.76846E+2
219 1.85228E+15 8.94018E+2
231 2.16178E+15 7.91470E+2
391 1.37602E+16 2.44974E+2
422 1.54048E+19 6.61767E+1
335 1.68527E+13 3.66817E+2
300 6.32320E+17 1.95893E+2
431 6.59611E+14 2.07309E+2
333 1.13911E+15 3.66897E+2
255 2.28685E+19 9.29222E+1
450 7.92547E+12 1.88754E+2
373 2.21706E+19 6.91285E+1
206 9.77170E+16 4.89381E+2
315 6.67912E+15 3.97913E+2
