T(K) Nd(cm-3) Mu(cm2/Vs)
211 1.81274E+15 9.65813E+2
411 6.67898E+16 2.01825E+2
287 9.00531E+16 3.47292E+2
385 2.46264E+17 1.88750E+2
355 2.56822E+19 7.02201E+1
330 3.40432E+14 3.76550E+2
483 1.39057E+17 1.39916E+2
262 2.09628E+13 6.36158E+2
318 1.72190E+14 4.11474E+2
420 1.04022E+14 2.19860E+2
199 1.10963E+14 1.17335E+3
253 3.60379E+16 4.99624E+2
505 1.86019E+15 1.44913E+2
386 6.61536E+15 2.58100E+2
451 1.35355E+15 1.86687E+2
420 6.29147E+13 2.20353E+2
408 1.54973E+15 2.33750E+2
190 3.58990E+13 1.31061E+3
369 1.13039E+13 2.94926E+2
292 4.23365E+17 2.26133E+2
233 9.99548E+13 8.23382E+2
247 1.78394E+13 7.25414E+2
284 1.92430E+14 5.27253E+2
426 3.64967E+19 5.71371E+1
372 4.29475E+14 2.88915E+2
329 4.37758E+14 3.79131E+2
200 1.58930E+19 1.20751E+2
227 1.17829E+17 4.22229E+2
446 1.01454E+19 6.82097E+1
323 2.38912E+17 2.38867E+2
297 3.99014E+16 3.82556E+2
425 3.18659E+16 1.98963E+2
396 3.19607E+17 1.71850E+2
406 1.57038E+17 1.87448E+2
322 4.52892E+13 3.99934E+2
418 9.30597E+18 7.35086E+1
451 8.03188E+13 1.87747E+2
274 1.00896E+13 5.77261E+2
315 2.02588E+17 2.56501E+2
267 1.42229E+17 3.38772E+2
328 5.45849E+15 3.67458E+2
234 8.31949E+17 2.18603E+2
212 1.23400E+16 7.91961E+2
355 1.17090E+17 2.43411E+2
474 1.21273E+18 1.02709E+2
304 1.74808E+18 1.43658E+2
443 2.59554E+18 9.30201E+1
451 5.55153E+14 1.87578E+2
438 6.54325E+15 1.96619E+2
469 2.27499E+13 1.72170E+2
355 1.77919E+14 3.20520E+2
291 7.13201E+18 1.04620E+2
324 1.84670E+16 3.53827E+2
352 3.82470E+17 1.92433E+2
428 1.93861E+14 2.10860E+2
261 1.88545E+14 6.39451E+2
438 2.20029E+17 1.57345E+2
391 9.02398E+16 2.14390E+2
216 3.21820E+19 1.00573E+2
441 3.99407E+13 1.97789E+2
509 1.18427E+14 1.43014E+2
328 8.88796E+13 3.82697E+2
429 1.59643E+19 6.49339E+1
461 3.72360E+14 1.78272E+2
249 3.95861E+19 8.69972E+1
254 1.35479E+13 6.84971E+2
398 2.70841E+17 1.76461E+2
516 2.81909E+17 1.15273E+2
201 3.85157E+16 6.64773E+2
362 5.82129E+17 1.67357E+2
375 8.19490E+17 1.47331E+2
385 2.21651E+18 1.10638E+2
412 1.26650E+14 2.29435E+2
469 2.15376E+16 1.64732E+2
265 2.24694E+16 5.02251E+2
317 2.86530E+13 4.14869E+2
