T(K) Nd(cm-3) Mu(cm2/Vs)
175 5.00000E+12 1.57639E+3
175 6.94748E+12 1.57488E+3
175 9.65349E+12 1.57297E+3
175 1.34135E+13 1.57056E+3
175 1.86380E+13 1.56753E+3
175 2.58974E+13 1.56373E+3
175 3.59843E+13 1.55896E+3
175 5.00000E+13 1.55298E+3
175 6.94748E+13 1.54551E+3
175 9.65349E+13 1.53620E+3
175 1.34135E+14 1.52465E+3
175 1.86380E+14 1.51037E+3
175 2.58974E+14 1.49283E+3
175 3.59843E+14 1.47140E+3
175 5.00000E+14 1.44544E+3
175 6.94748E+14 1.41429E+3
175 9.65349E+14 1.37732E+3
175 1.34135E+15 1.33404E+3
175 1.86380E+15 1.28415E+3
175 2.58974E+15 1.22765E+3
175 3.59843E+15 1.16491E+3
175 5.00000E+15 1.09677E+3
175 6.94748E+15 1.02447E+3
175 9.65349E+15 9.49640E+2
175 1.34135E+16 8.74084E+2
175 1.86380E+16 7.99694E+2
175 2.58974E+16 7.28084E+2
175 3.59843E+16 6.60700E+2
175 5.00000E+16 5.98282E+2
175 6.94748E+16 5.41400E+2
175 9.65349E+16 4.90024E+2
175 1.34135E+17 4.43872E+2
175 1.86380E+17 4.02452E+2
175 2.58974E+17 3.65240E+2
175 3.59843E+17 3.31776E+2
175 5.00000E+17 3.01664E+2
175 6.94748E+17 2.74738E+2
175 9.65349E+17 2.50874E+2
175 1.34135E+18 2.30046E+2
175 1.86380E+18 2.12299E+2
175 2.58974E+18 1.97685E+2
175 3.59843E+18 1.86313E+2
175 5.00000E+18 1.78309E+2
175 6.94748E+18 1.73746E+2
175 9.65349E+18 1.72589E+2
175 1.34135E+19 1.74076E+2
175 1.86380E+19 1.75339E+2
175 2.58974E+19 1.68464E+2
175 3.59843E+19 1.41501E+2
182 5.00000E+12 1.44381E+3
182 6.94748E+12 1.44257E+3
182 9.65349E+12 1.44100E+3
182 1.34135E+13 1.43903E+3
182 1.86380E+13 1.43655E+3
182 2.58974E+13 1.43344E+3
182 3.59843E+13 1.42952E+3
182 5.00000E+13 1.42461E+3
182 6.94748E+13 1.41847E+3
182 9.65349E+13 1.41082E+3
182 1.34135E+14 1.40130E+3
182 1.86380E+14 1.38951E+3
182 2.58974E+14 1.37498E+3
182 3.59843E+14 1.35719E+3
182 5.00000E+14 1.33555E+3
182 6.94748E+14 1.30947E+3
182 9.65349E+14 1.27836E+3
182 1.34135E+15 1.24171E+3
182 1.86380E+15 1.19916E+3
182 2.58974E+15 1.15056E+3
182 3.59843E+15 1.09611E+3
182 5.00000E+15 1.03635E+3
182 6.94748E+15 9.72255E+2
182 9.65349E+15 9.05139E+2
182 1.34135E+16 8.36597E+2
182 1.86380E+16 7.68272E+2
182 2.58974E+16 7.01826E+2
182 3.59843E+16 6.38613E+2
182 5.00000E+16 5.79598E+2
182 6.94748E+16 5.25369E+2
182 9.65349E+16 4.76198E+2
182 1.34135E+17 4.31817E+2
182 1.86380E+17 3.92028E+2
182 2.58974E+17 3.56201E+2
182 3.59843E+17 3.23966E+2
182 5.00000E+17 2.94969E+2
182 6.94748E+17 2.68956E+2
182 9.65349E+17 2.45805E+2
182 1.34135E+18 2.25471E+2
182 1.86380E+18 2.07985E+2
182 2.58974E+18 1.93423E+2
182 3.59843E+18 1.81875E+2
182 5.00000E+18 1.73429E+2
182 6.94748E+18 1.68217E+2
182 9.65349E+18 1.66229E+2
182 1.34135E+19 1.66967E+2
182 1.86380E+19 1.68306E+2
182 2.58974E+19 1.64136E+2
182 3.59843E+19 1.43424E+2
189 5.00000E+12 1.32671E+3
189 6.94748E+12 1.32569E+3
189 9.65349E+12 1.32440E+3
189 1.34135E+13 1.32278E+3
189 1.86380E+13 1.32073E+3
189 2.58974E+13 1.31816E+3
189 3.59843E+13 1.31492E+3
189 5.00000E+13 1.31086E+3
189 6.94748E+13 1.30579E+3
189 9.65349E+13 1.29944E+3
189 1.34135E+14 1.29154E+3
189 1.86380E+14 1.28175E+3
189 2.58974E+14 1.26965E+3
189 3.59843E+14 1.25479E+3
189 5.00000E+14 1.23666E+3
189 6.94748E+14 1.21472E+3
189 9.65349E+14 1.18843E+3
189 1.34135E+15 1.15729E+3
189 1.86380E+15 1.12090E+3
189 2.58974E+15 1.07903E+3
189 3.59843E+15 1.03171E+3
189 5.00000E+15 9.79302E+2
189 6.94748E+15 9.22507E+2
189 9.65349E+15 8.62392E+2
189 1.34135E+16 8.00310E+2
189 1.86380E+16 7.37752E+2
189 2.58974E+16 6.76227E+2
189 3.59843E+16 6.17091E+2
189 5.00000E+16 5.61375E+2
189 6.94748E+16 5.09890E+2
189 9.65349E+16 4.62830E+2
189 1.34135E+17 4.20253E+2
189 1.86380E+17 3.81860E+2
189 2.58974E+17 3.47413E+2
189 3.59843E+17 3.16353E+2
189 5.00000E+17 2.88389E+2
189 6.94748E+17 2.63280E+2
189 9.65349E+17 2.40833E+2
189 1.34135E+18 2.21019E+2
189 1.86380E+18 2.03848E+2
189 2.58974E+18 1.89389E+2
189 3.59843E+18 1.77723E+2
189 5.00000E+18 1.68965E+2
189 6.94748E+18 1.63236E+2
189 9.65349E+18 1.60533E+2
189 1.34135E+19 1.60549E+2
189 1.86380E+19 1.61743E+2
189 2.58974E+19 1.59343E+2
189 3.59843E+19 1.43744E+2
196 5.00000E+12 1.22283E+3
196 6.94748E+12 1.22198E+3
196 9.65349E+12 1.22091E+3
196 1.34135E+13 1.21956E+3
196 1.86380E+13 1.21786E+3
196 2.58974E+13 1.21572E+3
196 3.59843E+13 1.21303E+3
196 5.00000E+13 1.20966E+3
196 6.94748E+13 1.20543E+3
196 9.65349E+13 1.20014E+3
196 1.34135E+14 1.19355E+3
196 1.86380E+14 1.18535E+3
196 2.58974E+14 1.17522E+3
196 3.59843E+14 1.16274E+3
196 5.00000E+14 1.14748E+3
196 6.94748E+14 1.12894E+3
196 9.65349E+14 1.10664E+3
196 1.34135E+15 1.08009E+3
196 1.86380E+15 1.04887E+3
196 2.58974E+15 1.01272E+3
196 3.59843E+15 9.71552E+2
196 5.00000E+15 9.25556E+2
196 6.94748E+15 8.75246E+2
196 9.65349E+15 8.21452E+2
196 1.34135E+16 7.65295E+2
196 1.86380E+16 7.08106E+2
196 2.58974E+16 6.51286E+2
196 3.59843E+16 5.96099E+2
196 5.00000E+16 5.43662E+2
196 6.94748E+16 4.94776E+2
196 9.65349E+16 4.49807E+2
196 1.34135E+17 4.08984E+2
196 1.86380E+17 3.72081E+2
196 2.58974E+17 3.38864E+2
196 3.59843E+17 3.08933E+2
196 5.00000E+17 2.81969E+2
196 6.94748E+17 2.57693E+2
196 9.65349E+17 2.35962E+2
196 1.34135E+18 2.16676E+2
196 1.86380E+18 1.99857E+2
196 2.58974E+18 1.85556E+2
196 3.59843E+18 1.73850E+2
196 5.00000E+18 1.64872E+2
196 6.94748E+18 1.58693E+2
196 9.65349E+18 1.55394E+2
196 1.34135E+19 1.54753E+2
196 1.86380E+19 1.55639E+2
196 2.58974E+19 1.54386E+2
196 3.59843E+19 1.42819E+2
203 5.00000E+12 1.13028E+3
203 6.94748E+12 1.12957E+3
203 9.65349E+12 1.12868E+3
203 1.34135E+13 1.12755E+3
203 1.86380E+13 1.12613E+3
203 2.58974E+13 1.12434E+3
203 3.59843E+13 1.12209E+3
203 5.00000E+13 1.11926E+3
203 6.94748E+13 1.11572E+3
203 9.65349E+13 1.11128E+3
203 1.34135E+14 1.10575E+3
203 1.86380E+14 1.09886E+3
203 2.58974E+14 1.09032E+3
203 3.59843E+14 1.07979E+3
203 5.00000E+14 1.06688E+3
203 6.94748E+14 1.05115E+3
203 9.65349E+14 1.03215E+3
203 1.34135E+15 1.00943E+3
203 1.86380E+15 9.82583E+2
203 2.58974E+15 9.51297E+2
203 3.59843E+15 9.15419E+2
203 5.00000E+15 8.75019E+2
203 6.94748E+15 8.30439E+2
203 9.65349E+15 7.82322E+2
203 1.34135E+16 7.31598E+2
203 1.86380E+16 6.79405E+2
203 2.58974E+16 6.27012E+2
203 3.59843E+16 5.75623E+2
203 5.00000E+16 5.26371E+2
203 6.94748E+16 4.80050E+2
203 9.65349E+16 4.37195E+2
203 1.34135E+17 3.98046E+2
203 1.86380E+17 3.62585E+2
203 2.58974E+17 3.30557E+2
203 3.59843E+17 3.01708E+2
203 5.00000E+17 2.75685E+2
203 6.94748E+17 2.52224E+2
203 9.65349E+17 2.31179E+2
203 1.34135E+18 2.12429E+2
203 1.86380E+18 1.95980E+2
