T(K) Nd(cm-3) Mu(cm2/Vs)
175 5.00000E+12 1.57904E+3
175 6.94748E+12 1.57821E+3
175 9.65349E+12 1.57717E+3
175 1.34135E+13 1.57584E+3
175 1.86380E+13 1.57417E+3
175 2.58974E+13 1.57206E+3
175 3.59843E+13 1.56938E+3
175 5.00000E+13 1.56602E+3
175 6.94748E+13 1.56177E+3
175 9.65349E+13 1.55642E+3
175 1.34135E+14 1.54971E+3
175 1.86380E+14 1.54129E+3
175 2.58974E+14 1.53075E+3
175 3.59843E+14 1.51762E+3
175 5.00000E+14 1.50132E+3
175 6.94748E+14 1.48118E+3
175 9.65349E+14 1.45647E+3
175 1.34135E+15 1.42638E+3
175 1.86380E+15 1.39006E+3
175 2.58974E+15 1.34674E+3
175 3.59843E+15 1.29576E+3
175 5.00000E+15 1.23668E+3
175 6.94748E+15 1.16948E+3
175 9.65349E+15 1.09459E+3
175 1.34135E+16 1.01302E+3
175 1.86380E+16 9.26338E+2
175 2.58974E+16 8.36596E+2
175 3.59843E+16 7.46116E+2
175 5.00000E+16 6.57274E+2
175 6.94748E+16 5.72235E+2
175 9.65349E+16 4.92759E+2
175 1.34135E+17 4.20097E+2
175 1.86380E+17 3.54962E+2
175 2.58974E+17 2.97575E+2
175 3.59843E+17 2.47777E+2
175 5.00000E+17 2.05132E+2
175 6.94748E+17 1.69000E+2
175 9.65349E+17 1.38679E+2
175 1.34135E+18 1.13413E+2
175 1.86380E+18 9.25276E+1
175 2.58974E+18 7.53146E+1
175 3.59843E+18 6.11917E+1
175 5.00000E+18 4.96752E+1
175 6.94748E+18 4.02861E+1
175 9.65349E+18 3.26461E+1
175 1.34135E+19 2.64491E+1
175 1.86380E+19 2.14174E+1
175 2.58974E+19 1.73425E+1
175 3.59843E+19 1.40418E+1
182 5.00000E+12 1.44597E+3
182 6.94748E+12 1.44530E+3
182 9.65349E+12 1.44444E+3
182 1.34135E+13 1.44336E+3
182 1.86380E+13 1.44199E+3
182 2.58974E+13 1.44026E+3
182 3.59843E+13 1.43808E+3
182 5.00000E+13 1.43532E+3
182 6.94748E+13 1.43184E+3
182 9.65349E+13 1.42746E+3
182 1.34135E+14 1.42195E+3
182 1.86380E+14 1.41504E+3
182 2.58974E+14 1.40638E+3
182 3.59843E+14 1.39556E+3
182 5.00000E+14 1.38211E+3
182 6.94748E+14 1.36546E+3
182 9.65349E+14 1.34495E+3
182 1.34135E+15 1.31988E+3
182 1.86380E+15 1.28949E+3
182 2.58974E+15 1.25303E+3
182 3.59843E+15 1.20984E+3
182 5.00000E+15 1.15940E+3
182 6.94748E+15 1.10152E+3
182 9.65349E+15 1.03636E+3
182 1.34135E+16 9.64599E+2
182 1.86380E+16 8.87436E+2
182 2.58974E+16 8.06551E+2
182 3.59843E+16 7.23959E+2
182 5.00000E+16 6.41846E+2
182 6.94748E+16 5.62282E+2
182 9.65349E+16 4.87063E+2
182 1.34135E+17 4.17574E+2
182 1.86380E+17 3.54677E+2
182 2.58974E+17 2.98762E+2
182 3.59843E+17 2.49869E+2
182 5.00000E+17 2.07668E+2
182 6.94748E+17 1.71725E+2
182 9.65349E+17 1.41359E+2
182 1.34135E+18 1.15946E+2
182 1.86380E+18 9.48379E+1
182 2.58974E+18 7.73674E+1
182 3.59843E+18 6.30256E+1
182 5.00000E+18 5.12471E+1
182 6.94748E+18 4.16346E+1
182 9.65349E+18 3.37914E+1
182 1.34135E+19 2.74138E+1
182 1.86380E+19 2.22379E+1
182 2.58974E+19 1.80253E+1
182 3.59843E+19 1.46148E+1
189 5.00000E+12 1.32850E+3
189 6.94748E+12 1.32794E+3
189 9.65349E+12 1.32724E+3
189 1.34135E+13 1.32634E+3
