T(K) Nd(cm-3) Mu(cm2/Vs)
208 2.52977E+15 2.37043E+3
459 7.09663E+18 1.26488E+2
412 1.25774E+14 6.87041E+2
403 3.39558E+15 6.81279E+2
299 2.61807E+18 2.11288E+2
465 4.46239E+15 5.01099E+2
366 1.54533E+15 8.60737E+2
455 6.98200E+14 5.46106E+2
273 1.06858E+16 1.21190E+3
208 6.51349E+16 8.61093E+2
327 7.29415E+15 9.65606E+2
303 3.56614E+17 3.78070E+2
401 6.62326E+17 2.58606E+2
479 6.75211E+17 2.22570E+2
323 2.84532E+15 1.07586E+3
330 5.72491E+18 1.67887E+2
232 9.51983E+13 2.45515E+3
304 1.03583E+13 1.37091E+3
199 9.99872E+12 3.51772E+3
428 1.14080E+14 6.32177E+2
248 8.28738E+14 1.97362E+3
199 2.46907E+13 3.51374E+3
236 9.35751E+12 2.42002E+3
383 5.67885E+16 5.37892E+2
216 4.09955E+19 4.89487E+1
204 5.51212E+17 4.03429E+2
211 4.87332E+15 2.02549E+3
277 1.82079E+14 1.65199E+3
191 3.97200E+17 4.64149E+2
387 6.99688E+13 7.93687E+2
416 2.64731E+13 6.77864E+2
214 4.80887E+17 4.10321E+2
310 4.75392E+17 3.38623E+2
312 8.34262E+16 6.06595E+2
406 1.55885E+13 7.16495E+2
420 3.95671E+15 6.22509E+2
437 1.96713E+19 1.10255E+2
293 1.74750E+19 1.48755E+2
412 1.72534E+16 5.81206E+2
309 1.04144E+14 1.31011E+3
355 4.12805E+17 3.26581E+2
205 8.72353E+18 2.20988E+2
488 1.52209E+17 3.15516E+2
377 3.45624E+15 7.79289E+2
502 1.94252E+14 4.41314E+2
429 1.00749E+16 5.63609E+2
213 7.92134E+15 1.77105E+3
267 4.76404E+14 1.73945E+3
454 7.65111E+12 5.54786E+2
362 2.84116E+17 3.63610E+2
333 1.09183E+14 1.10430E+3
349 2.51721E+16 7.20860E+2
412 1.08411E+13 6.93491E+2
451 5.25223E+16 4.29978E+2
405 1.83705E+17 3.76802E+2
182 6.80687E+14 3.58123E+3
422 1.81612E+17 3.61928E+2
396 1.56593E+17 4.02737E+2
484 1.47144E+15 4.70342E+2
491 1.44646E+16 4.22415E+2
508 2.92361E+15 4.18860E+2
182 9.41897E+15 1.94927E+3
215 7.43026E+15 1.78338E+3
267 5.22223E+14 1.72957E+3
289 1.43185E+17 5.34806E+2
425 6.21069E+17 2.52442E+2
209 2.07901E+16 1.32727E+3
193 1.83854E+13 3.75129E+3
201 2.01771E+19 1.34729E+2
295 1.39412E+16 1.03174E+3
476 1.78948E+13 4.99193E+2
485 2.79212E+17 2.77766E+2
458 8.63225E+14 5.35495E+2
357 3.83062E+18 1.72793E+2
451 7.70067E+12 5.63622E+2
509 2.78811E+18 1.44130E+2
221 2.40067E+14 2.65810E+3
188 1.67349E+18 3.17327E+2
269 1.77904E+18 2.47878E+2
524 6.61987E+12 4.00986E+2
452 1.66994E+16 4.91355E+2
213 2.62051E+16 1.20496E+3
484 1.72047E+15 4.70420E+2
284 3.39924E+17 3.97956E+2
323 8.66527E+18 1.58533E+2
414 4.25755E+19 9.44892E+1
235 2.11055E+13 2.42626E+3
478 1.40992E+17 3.29562E+2
469 1.62835E+17 3.28141E+2
460 3.03928E+17 2.88268E+2
514 1.00803E+15 4.15264E+2
330 1.82153E+18 2.17465E+2
488 8.95644E+17 2.02317E+2
209 1.03611E+19 2.08875E+2
272 7.39585E+18 1.84373E+2
476 1.12979E+15 4.91035E+2
488 9.66338E+12 4.70870E+2
233 1.27133E+14 2.40715E+3
432 2.61297E+14 6.15169E+2
259 1.23567E+13 1.95275E+3
380 2.75623E+13 8.27200E+2
267 1.22085E+14 1.79750E+3
391 3.33204E+17 3.25743E+2
305 1.91517E+13 1.35824E+3
420 6.65199E+12 6.62803E+2
471 3.68755E+17 2.67200E+2
322 4.02833E+13 1.20215E+3
207 1.04564E+19 2.09354E+2
195 5.93930E+18 2.47222E+2
274 2.56763E+13 1.72623E+3
520 3.03337E+18 1.38803E+2
443 3.36676E+17 2.90793E+2
259 3.28143E+13 1.94912E+3
386 8.36865E+13 7.99216E+2
254 8.12466E+18 1.90993E+2
462 2.41640E+19 1.02042E+2
465 9.79043E+17 2.05761E+2
280 1.68045E+13 1.64999E+3
304 6.50309E+16 6.72313E+2
287 1.70343E+16 1.02503E+3
239 4.77037E+14 2.18593E+3
248 6.39012E+17 3.46666E+2
449 1.58455E+16 4.99046E+2
397 4.81640E+17 2.87574E+2
462 1.28651E+16 4.79833E+2
330 1.83256E+16 8.28913E+2
309 5.82628E+15 1.09469E+3
227 2.53096E+13 2.62406E+3
285 1.14882E+13 1.57990E+3
312 1.74724E+14 1.27277E+3
373 1.52412E+14 8.60105E+2
191 2.45014E+14 3.56913E+3
453 2.75081E+19 1.01346E+2
445 3.55587E+15 5.52521E+2
429 1.21048E+14 6.29489E+2
228 2.69011E+19 1.09131E+2
516 7.23162E+17 2.03560E+2
443 2.92614E+19 1.01692E+2
294 5.22530E+17 3.38005E+2
464 5.72662E+18 1.31111E+2
448 7.85829E+15 5.26389E+2
244 1.69790E+13 2.23755E+3
383 2.07802E+14 8.05554E+2
507 7.72471E+13 4.32099E+2
349 1.08223E+17 5.06108E+2
448 5.35796E+15 5.37068E+2
385 1.34280E+15 7.74560E+2
500 4.37373E+18 1.31251E+2
359 2.03418E+18 2.00726E+2
326 2.32054E+18 2.06182E+2
224 1.38492E+17 6.20182E+2
461 2.27852E+13 5.37017E+2
402 4.14540E+13 7.28007E+2
