fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
00L1 30300 319.5 36.289 9.899404618E-01 6.007806487E+00 1.384780323E-09 1.371083458E+04 1.539109767E-04 3.103319481E-01 1.498525038E-04 6.557792527E-01 3.049637110E-05 2.403799133E-01 1.268650841E-04 7.966864626E-02 
00L2 30438 320.06 36.225 1.025490674E+00 4.990450082E+00 2.704750328E-09 3.102872139E+04 1.504321827E-04 3.071135872E-01 1.500488876E-04 6.550898079E-01 3.018788268E-05 2.376793581E-01 1.270109546E-04 3.496397109E-02 
00L3 30534 320.11 36.219 9.901242746E-01 4.464074007E+00 1.592825124E-09 1.166156745E+04 1.549226237E-04 3.069242317E-01 1.500716026E-04 6.575354645E-01 3.028648547E-05 2.384300587E-01 1.270246103E-04 4.320284951E-02 
00L4 30634 320.03 36.228 1.044661677E+00 3.977908781E+00 3.170327959E-09 1.961884692E+04 1.512662706E-04 3.070308617E-01 1.494489597E-04 6.587234896E-01 3.022581904E-05 2.391350536E-01 1.263987041E-04 1.424406234E-02 
00L5 30730 320 36.232 1.016355926E+00 4.011806958E+00 2.189630601E-09 1.285147036E+04 1.534940213E-04 3.067763306E-01 1.491109601E-04 6.579129501E-01 3.009538129E-05 2.377501951E-01 1.265846119E-04 3.225933237E-02 
00L6 30834 319.98 36.234 9.933338208E-01 4.496914598E+00 1.593505441E-09 1.122917501E+04 1.543623345E-04 3.066648605E-01 1.490678827E-04 6.586295989E-01 3.010851540E-05 2.382657463E-01 1.263652317E-04 6.165802745E-02 
00L7 30928 319.96 36.236 9.524993448E-01 4.791584549E+00 8.865155833E-10 7.239834127E+03 1.577750914E-04 3.064992310E-01 1.486640922E-04 6.578796229E-01 2.997656785E-05 2.382049999E-01 1.258429661E-04 7.356258919E-02 
00L8 31028 319.93 36.24 1.060136496E+00 3.792342872E+00 3.891897772E-09 2.906386481E+04 1.492177421E-04 3.065044952E-01 1.486378105E-04 6.574616633E-01 2.995274173E-05 2.378706522E-01 1.259205183E-04 2.668324347E-02 
00L9 31128 319.93 36.24 1.013739070E+00 4.188847986E+00 2.123206599E-09 1.298820425E+04 1.528372569E-04 3.063910622E-01 1.485748549E-04 6.571850436E-01 2.991638255E-05 2.378878479E-01 1.257583905E-04 3.894050775E-02 
0L10 31228 319.99 36.233 1.002209992E+00 4.264310649E+00 1.820855653E-09 1.177340023E+04 1.531532251E-04 3.061819313E-01 1.481473696E-04 6.579487954E-01 2.984458877E-05 2.373934631E-01 1.257187596E-04 5.244303264E-02 
0L11 31326 319.98 36.234 1.004914667E+00 4.275486391E+00 1.909543494E-09 1.215835150E+04 1.530445850E-04 3.061186935E-01 1.484055815E-04 6.574786445E-01 2.986907251E-05 2.380930941E-01 1.254512235E-04 4.656451670E-02 
0L12 31424 319.94 36.239 1.029822373E+00 4.450704144E+00 2.689328177E-09 1.629597373E+04 1.512189080E-04 3.060895432E-01 1.479231286E-04 6.570490635E-01 2.974968540E-05 2.371918173E-01 1.254251232E-04 1.952799693E-02 
0L13 31534 319.75 36.26 1.048687979E+00 3.848653039E+00 3.264425977E-09 2.428702124E+04 1.492131045E-04 3.072258011E-01 1.479882761E-04 6.575132166E-01 2.989437538E-05 2.383689329E-01 1.254115910E-04 2.248136098E-02 
0L14 31636 319.99 36.233 1.050143932E+00 5.124705141E+00 4.319339587E-09 1.786893771E+04 1.152239365E-04 2.971463490E-01 1.127128200E-04 6.249335709E-01 2.093040198E-05 2.233450012E-01 9.375109382E-05 1.792881254E+00 
0L15 31768 319.8 36.255 1.040014663E+00 5.428835269E+00 3.645288168E-09 1.636521467E+04 1.166172387E-04 2.928020744E-01 1.135746107E-04 6.383506051E-01 2.122827381E-05 2.241241150E-01 9.470612515E-05 2.441499285E-02 
