fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.001342161E-15 1.000000000E+20 1.053558954E+00 5.812763049E-17 2.343156876E-05 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.420413406E-16 1.000000000E+20 1.058379438E+00 5.097368765E-17 2.760162491E-05 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.394057384E-15 1.000000000E+20 1.055036791E+00 8.184510163E-17 2.459636820E-05 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.234742264E-15 1.000000000E+20 1.058414672E+00 7.477173909E-17 2.758362623E-05 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.969041094E-15 1.000000000E+20 1.056117344E+00 1.166632937E-16 2.544873540E-05 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.809763729E-15 1.000000000E+20 1.058465673E+00 1.096486319E-16 2.755743187E-05 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.809995027E-15 1.000000000E+20 1.056915960E+00 1.676948533E-16 2.604726244E-05 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.650812663E-15 1.000000000E+20 1.058539771E+00 1.607257538E-16 2.751958994E-05 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.037977621E-15 1.000000000E+20 1.057528454E+00 2.423813703E-16 2.644546819E-05 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.878961013E-15 1.000000000E+20 1.058647531E+00 2.354512285E-16 2.746520435E-05 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.826884426E-15 1.000000000E+20 1.058033914E+00 3.515052489E-16 2.668562125E-05 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.668127506E-15 1.000000000E+20 1.058803833E+00 3.446128825E-16 2.738774674E-05 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.424013683E-15 1.000000000E+20 1.058500140E+00 5.105952223E-16 2.679796373E-05 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.265644962E-15 1.000000000E+20 1.059029572E+00 5.037451171E-16 2.727925604E-05 
008_295 008_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.217591028E-14 1.000000000E+20 1.058989128E+00 7.418357205E-16 2.680188930E-05 
008_295_SRH 008_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.201810907E-14 1.000000000E+20 1.059353536E+00 7.350372502E-16 2.713067054E-05 
009_295 009_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.755784562E-14 1.000000000E+20 1.059562481E+00 1.076574208E-15 2.671022189E-05 
009_295_SRH 009_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.740085961E-14 1.000000000E+20 1.059813827E+00 1.069843063E-15 2.693421166E-05 
010_295 010_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.520142001E-14 1.000000000E+20 1.060285208E+00 1.558483351E-15 2.653654306E-05 
010_295_SRH 010_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.504558740E-14 1.000000000E+20 1.060459267E+00 1.551840721E-15 2.668872441E-05 
