N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.274950431E+00 1.275661320E+00 1.277339259E+00 1.279721679E+00 1.282656376E+00 1.285774167E+00 1.289016809E+00 1.291406338E+00 1.292676786E+00 1.292106408E+00 1.288584089E+00
1.016672606E+01 1.275039407E+00 1.275740605E+00 1.277410406E+00 1.279786829E+00 1.282718278E+00 1.285836136E+00 1.289083089E+00 1.291482292E+00 1.292770119E+00 1.292228794E+00 1.288753598E+00
1.033324570E+01 1.275169225E+00 1.275856346E+00 1.277514296E+00 1.279881951E+00 1.282808627E+00 1.285926525E+00 1.289179679E+00 1.291592877E+00 1.292905851E+00 1.292406509E+00 1.288999491E+00
1.049996187E+01 1.275358377E+00 1.276025048E+00 1.277665734E+00 1.280020580E+00 1.282940209E+00 1.286058029E+00 1.289319997E+00 1.291753246E+00 1.293102360E+00 1.292663373E+00 1.289354325E+00
1.066670514E+01 1.275633236E+00 1.276270282E+00 1.277885868E+00 1.280221990E+00 1.283131183E+00 1.286248592E+00 1.289522918E+00 1.291984625E+00 1.293385159E+00 1.293032078E+00 1.289862446E+00
1.083333839E+01 1.276030944E+00 1.276625282E+00 1.278204519E+00 1.280513326E+00 1.283407008E+00 1.286523177E+00 1.289814455E+00 1.292315923E+00 1.293788597E+00 1.293556119E+00 1.290582150E+00
1.100000000E+01 1.276602833E+00 1.277136088E+00 1.278662979E+00 1.280932063E+00 1.283802614E+00 1.286915745E+00 1.290229502E+00 1.292785271E+00 1.294357188E+00 1.294290819E+00 1.291586083E+00
1.116672606E+01 1.277417896E+00 1.277864770E+00 1.279316965E+00 1.281528582E+00 1.284364552E+00 1.287470872E+00 1.290812973E+00 1.293440624E+00 1.295145292E+00 1.295301554E+00 1.292957365E+00
1.133324570E+01 1.278565171E+00 1.278891883E+00 1.280238843E+00 1.282368022E+00 1.285152304E+00 1.288244394E+00 1.291619527E+00 1.294338110E+00 1.296213678E+00 1.296657522E+00 1.294778575E+00
1.149996187E+01 1.280152852E+00 1.280316199E+00 1.281517658E+00 1.283530172E+00 1.286237642E+00 1.289301783E+00 1.292710453E+00 1.295536972E+00 1.297621424E+00 1.298419040E+00 1.297111806E+00
1.166670514E+01 1.282300935E+00 1.282249090E+00 1.283254617E+00 1.285105427E+00 1.287700372E+00 1.290713076E+00 1.294147104E+00 1.297090528E+00 1.299413424E+00 1.300619904E+00 1.299973217E+00
1.183333839E+01 1.285124363E+00 1.284800678E+00 1.285551724E+00 1.287185140E+00 1.289619567E+00 1.292544055E+00 1.295981149E+00 1.299034919E+00 1.301606913E+00 1.303251186E+00 1.303313614E+00
1.200000000E+01 1.288706444E+00 1.288057182E+00 1.288492865E+00 1.289846027E+00 1.292060580E+00 1.294845129E+00 1.298244731E+00 1.301380221E+00 1.304183940E+00 1.306256705E+00 1.307020481E+00
1.216672606E+01 1.293069140E+00 1.292054176E+00 1.292120917E+00 1.293131514E+00 1.295060698E+00 1.297641181E+00 1.300944388E+00 1.304108751E+00 1.307095565E+00 1.309546272E+00 1.310946691E+00
1.233324570E+01 1.298154472E+00 1.296757491E+00 1.296419967E+00 1.297036928E+00 1.298618542E+00 1.300926084E+00 1.304061424E+00 1.307182204E+00 1.310276862E+00 1.313021129E+00 1.314951261E+00
1.249996187E+01 1.303831816E+00 1.302065361E+00 1.301314293E+00 1.301507476E+00 1.302693242E+00 1.304664960E+00 1.307558794E+00 1.310554065E+00 1.313665629E+00 1.316599050E+00 1.318930306E+00
1.266670514E+01 1.309932637E+00 1.307835713E+00 1.306688991E+00 1.306453687E+00 1.307216585E+00 1.308805031E+00 1.311392407E+00 1.314182553E+00 1.317217192E+00 1.320229654E+00 1.322829145E+00
1.283333839E+01 1.316294287E+00 1.313924765E+00 1.312422502E+00 1.311777671E+00 1.312113535E+00 1.313291359E+00 1.315523261E+00 1.318040105E+00 1.320911471E+00 1.323898192E+00 1.326639573E+00
1.300000000E+01 1.322787857E+00 1.320214260E+00 1.318411620E+00 1.317394577E+00 1.317319268E+00 1.318079141E+00 1.319925008E+00 1.322116425E+00 1.324751715E+00 1.327619797E+00 1.330388964E+00
