N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.279426263E+00 1.279859174E+00 1.281322784E+00 1.283653598E+00 1.285488828E+00 1.288586622E+00 1.291708117E+00 1.294360512E+00 1.296213491E+00 1.296540499E+00 1.294303244E+00
1.016672606E+01 1.279492314E+00 1.279918108E+00 1.281375474E+00 1.283701333E+00 1.285533278E+00 1.288629846E+00 1.291752768E+00 1.294410038E+00 1.296272757E+00 1.296616884E+00 1.294408203E+00
1.033324570E+01 1.279588770E+00 1.280004224E+00 1.281452502E+00 1.283771125E+00 1.285598265E+00 1.288693032E+00 1.291818004E+00 1.294482324E+00 1.296359198E+00 1.296728189E+00 1.294561023E+00
1.049996187E+01 1.279729546E+00 1.280129970E+00 1.281565000E+00 1.283873057E+00 1.285693153E+00 1.288785222E+00 1.291913095E+00 1.294587585E+00 1.296484901E+00 1.296889823E+00 1.294782658E+00
1.066670514E+01 1.279934654E+00 1.280313251E+00 1.281729003E+00 1.284021636E+00 1.285831390E+00 1.288919404E+00 1.292051327E+00 1.294740332E+00 1.296666955E+00 1.297123419E+00 1.295102401E+00
1.083333839E+01 1.280232592E+00 1.280579612E+00 1.281967388E+00 1.284237551E+00 1.286032130E+00 1.289113989E+00 1.292251371E+00 1.294960837E+00 1.296929032E+00 1.297458744E+00 1.295560074E+00
1.100000000E+01 1.280663423E+00 1.280965040E+00 1.282312412E+00 1.284549946E+00 1.286322249E+00 1.289394669E+00 1.292539095E+00 1.295276864E+00 1.297303112E+00 1.297935343E+00 1.296208017E+00
1.116672606E+01 1.281282346E+00 1.281519254E+00 1.282808703E+00 1.284999090E+00 1.286738731E+00 1.289796493E+00 1.292949375E+00 1.295725217E+00 1.297830780E+00 1.298603576E+00 1.297111268E+00
1.133324570E+01 1.282163203E+00 1.282309091E+00 1.283516375E+00 1.285639160E+00 1.287331057E+00 1.290365824E+00 1.293527474E+00 1.296352549E+00 1.298563111E+00 1.299523137E+00 1.298344069E+00
1.149996187E+01 1.283400613E+00 1.283420803E+00 1.284513311E+00 1.286540283E+00 1.288162789E+00 1.291161295E+00 1.294329191E+00 1.297214248E+00 1.299557945E+00 1.300757627E+00 1.299980075E+00
1.166670514E+01 1.285108226E+00 1.284959255E+00 1.285894862E+00 1.287788322E+00 1.289311070E+00 1.292252598E+00 1.295418475E+00 1.298370367E+00 1.300873029E+00 1.302363668E+00 1.302074918E+00
1.183333839E+01 1.287409731E+00 1.287040929E+00 1.287768359E+00 1.289480337E+00 1.290862368E+00 1.293715791E+00 1.296861598E+00 1.299877849E+00 1.302555453E+00 1.304375900E+00 1.304644635E+00
1.200000000E+01 1.290419497E+00 1.289777841E+00 1.290239904E+00 1.291713548E+00 1.292902872E+00 1.295624361E+00 1.298718017E+00 1.301780528E+00 1.304630120E+00 1.306793664E+00 1.307650123E+00
1.216672606E+01 1.294213418E+00 1.293252186E+00 1.293392838E+00 1.294567428E+00 1.295503679E+00 1.298036870E+00 1.301029995E+00 1.304100325E+00 1.307092928E+00 1.309577556E+00 1.311000566E+00
1.233324570E+01 1.298798233E+00 1.297487820E+00 1.297262474E+00 1.298082373E+00 1.298703742E+00 1.300984273E+00 1.303814222E+00 1.306833649E+00 1.309913038E+00 1.312660352E+00 1.314578633E+00
1.249996187E+01 1.304095209E+00 1.302432162E+00 1.301818048E+00 1.302243436E+00 1.302496850E+00 1.304461329E+00 1.307058679E+00 1.309954392E+00 1.313043279E+00 1.315966920E+00 1.318273747E+00
1.266670514E+01 1.309952818E+00 1.307962659E+00 1.306964655E+00 1.306979736E+00 1.306830635E+00 1.308427219E+00 1.310726503E+00 1.313422356E+00 1.316433762E+00 1.319433050E+00 1.322005610E+00
1.283333839E+01 1.316186962E+00 1.313919607E+00 1.312568924E+00 1.312183996E+00 1.311621441E+00 1.312817604E+00 1.314766978E+00 1.317194424E+00 1.320043804E+00 1.323017286E+00 1.325732452E+00
1.300000000E+01 1.322626954E+00 1.320147946E+00 1.318495445E+00 1.317742946E+00 1.316778769E+00 1.317563615E+00 1.319130004E+00 1.321235462E+00 1.323849591E+00 1.326704741E+00 1.329448751E+00
