N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.271673411E+00 1.272786694E+00 1.274804170E+00 1.277264942E+00 1.280165244E+00 1.283148704E+00 1.285857338E+00 1.287823940E+00 1.288604346E+00 1.287157889E+00 1.282403911E+00
1.016672606E+01 1.271787130E+00 1.272888076E+00 1.274895746E+00 1.277350040E+00 1.280247924E+00 1.283233762E+00 1.285950790E+00 1.287933644E+00 1.288741625E+00 1.287339637E+00 1.282656457E+00
1.033324570E+01 1.271952844E+00 1.273035874E+00 1.275029248E+00 1.277474062E+00 1.280368340E+00 1.283357516E+00 1.286086568E+00 1.288092821E+00 1.288940480E+00 1.287602584E+00 1.283021302E+00
1.049996187E+01 1.272193803E+00 1.273250840E+00 1.275223396E+00 1.277654295E+00 1.280543137E+00 1.283536870E+00 1.286282989E+00 1.288322602E+00 1.289226977E+00 1.287980557E+00 1.283544709E+00
1.066670514E+01 1.272542871E+00 1.273562322E+00 1.275504621E+00 1.277915119E+00 1.280795659E+00 1.283795384E+00 1.286565326E+00 1.288651912E+00 1.289636250E+00 1.288518845E+00 1.284287977E+00
1.083333839E+01 1.273045700E+00 1.274011156E+00 1.275909665E+00 1.278290242E+00 1.281157970E+00 1.284165063E+00 1.286967480E+00 1.289118974E+00 1.290214168E+00 1.289275582E+00 1.285328445E+00
1.100000000E+01 1.273764191E+00 1.274652777E+00 1.276488329E+00 1.278825120E+00 1.281672842E+00 1.284687994E+00 1.287533204E+00 1.289772048E+00 1.291017181E+00 1.290320420E+00 1.286756425E+00
1.116672606E+01 1.274779200E+00 1.275559862E+00 1.277305804E+00 1.279578803E+00 1.282395057E+00 1.285416892E+00 1.288315736E+00 1.290667854E+00 1.292109070E+00 1.291728627E+00 1.288664616E+00
1.133324570E+01 1.276190885E+00 1.276822928E+00 1.278443231E+00 1.280624128E+00 1.283390841E+00 1.286413478E+00 1.289374682E+00 1.291866395E+00 1.293552610E+00 1.293567999E+00 1.291127732E+00
1.149996187E+01 1.278113725E+00 1.278546606E+00 1.279994592E+00 1.282044560E+00 1.284734116E+00 1.287743511E+00 1.290769113E+00 1.293421207E+00 1.295396024E+00 1.295879410E+00 1.294173969E+00
1.166670514E+01 1.280663248E+00 1.280838853E+00 1.282057721E+00 1.283926273E+00 1.286498679E+00 1.289468190E+00 1.292547406E+00 1.295366923E+00 1.297657101E+00 1.298656931E+00 1.297759791E+00
1.183333839E+01 1.283933112E+00 1.283791839E+00 1.284718543E+00 1.286344917E+00 1.288746730E+00 1.291633643E+00 1.294736950E+00 1.297708776E+00 1.300313012E+00 1.301838972E+00 1.301765315E+00
1.200000000E+01 1.287966766E+00 1.287457340E+00 1.288030640E+00 1.289349391E+00 1.291516498E+00 1.294261947E+00 1.297338441E+00 1.300420500E+00 1.303303151E+00 1.305319569E+00 1.306020955E+00
1.216672606E+01 1.292735256E+00 1.291825851E+00 1.291997195E+00 1.292947847E+00 1.294813083E+00 1.297347421E+00 1.300328022E+00 1.303453158E+00 1.306546200E+00 1.308976958E+00 1.310353651E+00
1.233324570E+01 1.298136153E+00 1.296822193E+00 1.296565528E+00 1.297103277E+00 1.298607092E+00 1.300859838E+00 1.303666443E+00 1.306751042E+00 1.309963663E+00 1.312705302E+00 1.314627682E+00
1.249996187E+01 1.304019760E+00 1.302324805E+00 1.301640933E+00 1.301743926E+00 1.302843774E+00 1.304754376E+00 1.307311405E+00 1.310267561E+00 1.313499244E+00 1.316436102E+00 1.318764196E+00
1.266670514E+01 1.310230076E+00 1.308200338E+00 1.307114657E+00 1.306785215E+00 1.307460045E+00 1.308985137E+00 1.311228969E+00 1.313975416E+00 1.317128042E+00 1.320144958E+00 1.322741407E+00
1.283333839E+01 1.316636613E+00 1.314333060E+00 1.312889531E+00 1.312150673E+00 1.312400364E+00 1.313516085E+00 1.315399953E+00 1.317868897E+00 1.320854839E+00 1.323845528E+00 1.326582825E+00
1.300000000E+01 1.323142607E+00 1.320634409E+00 1.318889425E+00 1.317779954E+00 1.317622249E+00 1.318323276E+00 1.319818338E+00 1.321958325E+00 1.324704492E+00 1.327575900E+00 1.330339872E+00
