Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.268797241E+00 1.208623284E+00 6.017395700E-02 1.244120686E+00 1.199654566E+00 4.446612000E-02 2.467655500E-02 8.968718000E-03
1.468000E+10 1.268937468E+00 1.208994579E+00 5.994288900E-02 1.248796779E+00 1.202503391E+00 4.629338800E-02 2.014068900E-02 6.491188000E-03
2.154000E+10 1.269141499E+00 1.209519259E+00 5.962224000E-02 1.253020967E+00 1.204854164E+00 4.816680300E-02 1.612053200E-02 4.665095000E-03
3.162000E+10 1.269437471E+00 1.210249892E+00 5.918757900E-02 1.256817374E+00 1.206910417E+00 4.990695700E-02 1.262009700E-02 3.339475000E-03
4.642000E+10 1.269864725E+00 1.211247728E+00 5.861699700E-02 1.260194715E+00 1.208855681E+00 5.133903400E-02 9.670010000E-03 2.392047000E-03
6.813000E+10 1.270477120E+00 1.212577708E+00 5.789941200E-02 1.263198977E+00 1.210853035E+00 5.234594200E-02 7.278143000E-03 1.724673000E-03
1.000000E+11 1.271346061E+00 1.214299967E+00 5.704609400E-02 1.265935277E+00 1.213039584E+00 5.289569300E-02 5.410784000E-03 1.260383000E-03
1.468000E+11 1.272561927E+00 1.216459804E+00 5.610212300E-02 1.268562262E+00 1.215519514E+00 5.304274800E-02 3.999665000E-03 9.402900000E-04
2.154000E+11 1.274231581E+00 1.219079791E+00 5.515179000E-02 1.271271553E+00 1.218359498E+00 5.291205500E-02 2.960028000E-03 7.202930000E-04
3.162000E+11 1.276468963E+00 1.222157419E+00 5.431154400E-02 1.274261745E+00 1.221589353E+00 5.267239200E-02 2.207218000E-03 5.680660000E-04
4.642000E+11 1.279376652E+00 1.225669601E+00 5.370705100E-02 1.277709814E+00 1.225209062E+00 5.250075200E-02 1.666838000E-03 4.605390000E-04
6.813000E+11 1.283020063E+00 1.229583074E+00 5.343698900E-02 1.281741316E+00 1.229201162E+00 5.254015400E-02 1.278747000E-03 3.819120000E-04
1.000000E+12 1.287402605E+00 1.233866721E+00 5.353588400E-02 1.286405420E+00 1.233544872E+00 5.286054800E-02 9.971850000E-04 3.218490000E-04
1.468000E+12 1.292455626E+00 1.238499531E+00 5.395609500E-02 1.291666629E+00 1.238225622E+00 5.344100700E-02 7.889970000E-04 2.739090000E-04
2.154000E+12 1.298053618E+00 1.243469799E+00 5.458381900E-02 1.297422359E+00 1.243235603E+00 5.418675600E-02 6.312590000E-04 2.341960000E-04
3.162000E+12 1.304049704E+00 1.248764898E+00 5.528480600E-02 1.303540991E+00 1.248564457E+00 5.497653400E-02 5.087130000E-04 2.004410000E-04
4.642000E+12 1.310311022E+00 1.254371876E+00 5.593914600E-02 1.309899566E+00 1.254200788E+00 5.569877800E-02 4.114560000E-04 1.710880000E-04
6.813000E+12 1.316734820E+00 1.260281646E+00 5.645317400E-02 1.316401773E+00 1.260135983E+00 5.626579000E-02 3.330470000E-04 1.456630000E-04
1.000000E+13 1.323244144E+00 1.266449423E+00 5.679472100E-02 1.322974964E+00 1.266326047E+00 5.664891700E-02 2.691800000E-04 1.233760000E-04
