N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 310 2.400E-4 1.244117325E+00 1.265878959E+00
1.468000E+10 1.000E+17 310 2.400E-4 1.254615638E+00 1.267455803E+00
2.154000E+10 1.000E+17 310 2.400E-4 1.263576576E+00 1.269431839E+00
3.162000E+10 1.000E+17 310 2.400E-4 1.268442958E+00 1.271465435E+00
4.642000E+10 1.000E+17 310 2.400E-4 1.272044413E+00 1.274612746E+00
6.813000E+10 1.000E+17 310 2.400E-4 1.271996914E+00 1.277713937E+00
1.000000E+11 1.000E+17 310 2.400E-4 1.280440484E+00 1.282728637E+00
1.468000E+11 1.000E+17 310 2.400E-4 1.284954107E+00 1.287130340E+00
2.154000E+11 1.000E+17 310 2.400E-4 1.290299847E+00 1.291268603E+00
3.162000E+11 1.000E+17 310 2.400E-4 1.294951834E+00 1.295295152E+00
4.642000E+11 1.000E+17 310 2.400E-4 1.298686746E+00 1.299133489E+00
6.813000E+11 1.000E+17 310 2.400E-4 1.302295641E+00 1.302919206E+00
1.000000E+12 1.000E+17 310 2.400E-4 1.306267653E+00 1.306765593E+00
1.468000E+12 1.000E+17 310 2.400E-4 1.310142960E+00 1.310562040E+00
2.154000E+12 1.000E+17 310 2.400E-4 1.314069784E+00 1.314465856E+00
3.162000E+12 1.000E+17 310 2.400E-4 1.301202495E+00 1.301551451E+00
4.642000E+12 1.000E+17 310 2.400E-4 1.321652585E+00 1.321906032E+00
6.813000E+12 1.000E+17 310 2.400E-4 1.330086836E+00 1.330357150E+00
1.000000E+13 1.000E+17 310 2.400E-4 1.335290585E+00 1.335469694E+00
