Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.118156729E+00 1.176199189E+0 -5.804246000E-02 1.118156729E+00 1.176199189E+0 -5.804246000E-02
1.468000E+10 1.118332863E+00 1.097250397E+0 2.108246600E-02 1.118332863E+00 1.097250397E+0 2.108246600E-02
2.154000E+10 1.118589184E+00 1.053440739E+0 6.514844500E-02 1.118589184E+00 1.053440739E+0 6.514844500E-02
3.162000E+10 1.118960459E+00 1.029231510E+0 8.972894900E-02 1.118960459E+00 1.029231510E+0 8.972894900E-02
4.642000E+10 1.119495236E+00 1.015936587E+0 1.035586490E-01 1.119495236E+00 1.015936587E+0 1.035586490E-01
6.813000E+10 1.120258986E+00 1.008667688E+0 1.115912980E-01 1.120258986E+00 1.008667688E+0 1.115912980E-01
1.000000E+11 1.121336717E+00 1.004701871E+0 1.166348460E-01 1.121336717E+00 1.004701871E+0 1.166348460E-01
1.468000E+11 1.124065589E+00 1.002544002E+0 1.215215870E-01 1.124065589E+00 1.002544002E+0 1.215215870E-01
2.154000E+11 1.128890199E+00 1.001374472E+0 1.275157270E-01 1.128890199E+00 1.001374472E+0 1.275157270E-01
3.162000E+11 1.130219748E+00 1.000740502E+0 1.294792460E-01 1.130219748E+00 1.000740502E+0 1.294792460E-01
4.642000E+11 1.131176940E+00 1.000398107E+0 1.307788330E-01 1.131176940E+00 1.000398107E+0 1.307788330E-01
6.813000E+11 1.132592736E+00 1.000213704E+0 1.323790320E-01 1.132592736E+00 1.000213704E+0 1.323790320E-01
1.000000E+12 1.138257311E+00 1.000114492E+0 1.381428190E-01 1.138257311E+00 1.000114492E+0 1.381428190E-01
1.468000E+12 1.148899203E+00 1.000061215E+0 1.488379880E-01 1.148899203E+00 1.000061215E+0 1.488379880E-01
2.154000E+12 1.150919153E+00 1.000032699E+0 1.508864540E-01 1.150919153E+00 1.000032699E+0 1.508864540E-01
3.162000E+12 1.156667715E+00 1.000017425E+0 1.566502900E-01 1.156667715E+00 1.000017425E+0 1.566502900E-01
4.642000E+12 1.161709475E+00 1.000009270E+0 1.617002050E-01 1.161709475E+00 1.000009270E+0 1.617002050E-01
6.813000E+12 1.165858228E+00 1.000004926E+0 1.658533020E-01 1.165858228E+00 1.000004926E+0 1.658533020E-01
1.000000E+13 1.175811798E+00 1.000002613E+0 1.758091850E-01 1.175811798E+00 1.000002613E+0 1.758091850E-01
