Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.141735087E+00 1.179162735E+0 -3.742764800E-02 1.141735087E+00 1.179162735E+0 -3.742764800E-02
1.468000E+10 1.141765786E+00 1.099001455E+0 4.276433100E-02 1.141765786E+00 1.099001455E+0 4.276433100E-02
2.154000E+10 1.141810493E+00 1.054460637E+0 8.734985600E-02 1.141810493E+00 1.054460637E+0 8.734985600E-02
3.162000E+10 1.141875963E+00 1.029818875E+0 1.120570880E-01 1.141875963E+00 1.029818875E+0 1.120570880E-01
4.642000E+10 1.141970151E+00 1.016272070E+0 1.256980810E-01 1.141970151E+00 1.016272070E+0 1.256980810E-01
6.813000E+10 1.142105428E+00 1.008858103E+0 1.332473250E-01 1.142105428E+00 1.008858103E+0 1.332473250E-01
1.000000E+11 1.142297683E+00 1.004809321E+0 1.374883620E-01 1.142297683E+00 1.004809321E+0 1.374883620E-01
1.468000E+11 1.142567606E+00 1.002604315E+0 1.399632910E-01 1.142567606E+00 1.002604315E+0 1.399632910E-01
2.154000E+11 1.142938877E+00 1.001408197E+0 1.415306800E-01 1.142938877E+00 1.001408197E+0 1.415306800E-01
3.162000E+11 1.143997110E+00 1.000759267E+0 1.432378430E-01 1.143997110E+00 1.000759267E+0 1.432378430E-01
4.642000E+11 1.147235371E+00 1.000408507E+0 1.468268640E-01 1.147235371E+00 1.000408507E+0 1.468268640E-01
6.813000E+11 1.154023682E+00 1.000219449E+0 1.538042330E-01 1.154023682E+00 1.000219449E+0 1.538042330E-01
1.000000E+12 1.157538650E+00 1.000117655E+0 1.574209950E-01 1.157538650E+00 1.000117655E+0 1.574209950E-01
1.468000E+12 1.158971246E+00 1.000062950E+0 1.589082960E-01 1.158971246E+00 1.000062950E+0 1.589082960E-01
2.154000E+12 1.160651366E+00 1.000033649E+0 1.606177170E-01 1.160651366E+00 1.000033649E+0 1.606177170E-01
3.162000E+12 1.161918059E+00 1.000017943E+0 1.619001160E-01 1.161918059E+00 1.000017943E+0 1.619001160E-01
4.642000E+12 1.167111008E+00 1.000009551E+0 1.671014570E-01 1.167111008E+00 1.000009551E+0 1.671014570E-01
6.813000E+12 1.172138671E+00 1.000005079E+0 1.721335920E-01 1.172138671E+00 1.000005079E+0 1.721335920E-01
1.000000E+13 1.173110521E+00 1.000002696E+0 1.731078250E-01 1.173110521E+00 1.000002696E+0 1.731078250E-01
