Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.083155865E+00 1.045165234E+0 3.799063100E-02 1.083155865E+00 1.045165234E+0 3.799063100E-02
1.468000E+10 1.083502926E+00 1.043617750E+0 3.988517600E-02 1.083502926E+00 1.043617750E+0 3.988517600E-02
2.154000E+10 1.083869512E+00 1.042124743E+0 4.174476900E-02 1.083869512E+00 1.042124743E+0 4.174476900E-02
3.162000E+10 1.084401025E+00 1.040680831E+0 4.372019400E-02 1.084401025E+00 1.040680831E+0 4.372019400E-02
4.642000E+10 1.085082030E+00 1.039285873E+0 4.579615700E-02 1.085082030E+00 1.039285873E+0 4.579615700E-02
6.813000E+10 1.085849861E+00 1.037939328E+0 4.791053300E-02 1.085849861E+00 1.037939328E+0 4.791053300E-02
1.000000E+11 1.087397182E+00 1.036638445E+0 5.075873700E-02 1.087397182E+00 1.036638445E+0 5.075873700E-02
1.468000E+11 1.088025620E+00 1.035381434E+0 5.264418600E-02 1.088025620E+00 1.035381434E+0 5.264418600E-02
2.154000E+11 1.088347306E+00 1.034168788E+0 5.417851800E-02 1.088347306E+00 1.034168788E+0 5.417851800E-02
3.162000E+11 1.088780043E+00 1.032996122E+0 5.578392100E-02 1.088780043E+00 1.032996122E+0 5.578392100E-02
4.642000E+11 1.091037619E+00 1.031863314E+0 5.917430500E-02 1.091037619E+00 1.031863314E+0 5.917430500E-02
6.813000E+11 1.098712248E+00 1.030769912E+0 6.794233600E-02 1.098712248E+00 1.030769912E+0 6.794233600E-02
1.000000E+12 1.107382547E+00 1.029713673E+0 7.766887400E-02 1.107382547E+00 1.029713673E+0 7.766887400E-02
1.468000E+12 1.113122599E+00 1.028693136E+0 8.442946300E-02 1.113122599E+00 1.028693136E+0 8.442946300E-02
2.154000E+12 1.114157560E+00 1.027708691E+0 8.644886900E-02 1.114157560E+00 1.027708691E+0 8.644886900E-02
3.162000E+12 1.120509952E+00 1.026756774E+0 9.375317800E-02 1.120509952E+00 1.026756774E+0 9.375317800E-02
4.642000E+12 1.129639293E+00 1.025837275E+0 1.038020180E-01 1.129639293E+00 1.025837275E+0 1.038020180E-01
6.813000E+12 1.132298050E+00 1.024949823E+0 1.073482270E-01 1.132298050E+00 1.024949823E+0 1.073482270E-01
1.000000E+13 1.132795922E+00 1.024092591E+0 1.087033310E-01 1.132795922E+00 1.024092591E+0 1.087033310E-01
