N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.023644573E+00 1.021866628E+00 1.020385166E+00 1.019154264E+00
1.600000000E+01 1.241337308E+00 1.238117628E+00 1.235600094E+00 1.234236524E+00
1.700000000E+01 1.285626346E+00 1.285795338E+00 1.285684940E+00 1.285479771E+00
1.549996187E+01 1.151354100E+00 1.145807500E+00 1.142585845E+00 1.140089926E+00
1.649996187E+01 1.258059803E+00 1.256931506E+00 1.256138300E+00 1.255699185E+00
1.674996808E+01 1.268942347E+00 1.268625227E+00 1.268255196E+00 1.268012113E+00
1.624993176E+01 1.250674491E+00 1.248475254E+00 1.247026250E+00 1.245870299E+00
1.574996808E+01 1.222190490E+00 1.216052435E+00 1.213380242E+00 1.211085940E+00
1.524993176E+01 1.012745883E+00 1.011611246E+00 1.010794235E+00 1.010190060E+00
