N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.134653238E+00 1.129300492E+00 1.125816245E+00 1.123673407E+00
1.600000000E+01 1.237364295E+00 1.235754812E+00 1.234862234E+00 1.234407641E+00
1.700000000E+01 1.277483395E+00 1.277511847E+00 1.277319108E+00 1.277158208E+00
1.549996187E+01 1.217390031E+00 1.215054688E+00 1.213496667E+00 1.212007247E+00
1.649996187E+01 1.249660070E+00 1.249081188E+00 1.248623298E+00 1.248750819E+00
1.674996808E+01 1.260196257E+00 1.260143018E+00 1.259626038E+00 1.259755011E+00
1.624993176E+01 1.243800876E+00 1.242619949E+00 1.242170704E+00 1.241967552E+00
1.574996808E+01 1.228122764E+00 1.225777942E+00 1.224913250E+00 1.224016921E+00
1.524993176E+01 1.199310200E+00 1.196701926E+00 1.194450744E+00 1.192610491E+00
