N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.018833397E+00 1.017263223E+00 1.016036484E+00 1.015062653E+00
1.600000000E+01 1.241826652E+00 1.239164494E+00 1.237168611E+00 1.236220919E+00
1.700000000E+01 1.284460037E+00 1.284704721E+00 1.284587032E+00 1.284373855E+00
1.549996187E+01 1.190993536E+00 1.186680116E+00 1.183847883E+00 1.181452015E+00
1.649996187E+01 1.256799761E+00 1.255875855E+00 1.255219036E+00 1.254904101E+00
1.674996808E+01 1.267574317E+00 1.267408466E+00 1.267060330E+00 1.266813970E+00
1.624993176E+01 1.249860383E+00 1.248055329E+00 1.246914828E+00 1.246270276E+00
1.574996808E+01 1.227676353E+00 1.224106150E+00 1.221989992E+00 1.220245691E+00
1.524993176E+01 1.058053247E+00 1.050994035E+00 1.047365063E+00 1.045705341E+00
