N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 8.083000000E-06 7.764000000E-06 7.598000000E-06 7.508000000E-06
1.600000000E+01 5.043400000E-05 5.017400000E-05 4.997900000E-05 4.988000000E-05
1.700000000E+01 2.140800000E-04 2.130610000E-04 2.139440000E-04 2.136370000E-04
1.549996187E+01 2.127500000E-05 2.081400000E-05 2.056600000E-05 2.051100000E-05
1.649996187E+01 1.053200000E-04 1.052580000E-04 1.056190000E-04 1.053920000E-04
1.674996808E+01 1.507060000E-04 1.509270000E-04 1.510940000E-04 1.509400000E-04
1.624993176E+01 7.369500000E-05 7.358500000E-05 7.344800000E-05 7.319100000E-05
1.574996808E+01 3.335900000E-05 3.294400000E-05 3.268400000E-05 3.262500000E-05
1.524993176E+01 1.313800000E-05 1.272300000E-05 1.254300000E-05 1.242800000E-05
