T nFsrh nFBsrh dnsrh nF nFB dn
290 1.160380284E+00 1.134128927E+00 2.625135700E-02 1.160360988E+00 1.134105865E+00 2.625512300E-02
295 1.166178587E+00 1.140222111E+00 2.595647600E-02 1.165885917E+00 1.140192027E+00 2.569389000E-02
300 1.163221489E+00 1.146387292E+00 1.683419700E-02 1.163182957E+00 1.146348157E+00 1.683480000E-02
305 1.167594239E+00 1.146334572E+00 2.125966700E-02 1.167546191E+00 1.146179674E+00 2.136651700E-02
310 1.170447224E+00 1.147761521E+00 2.268570300E-02 1.170388320E+00 1.147704221E+00 2.268409900E-02
315 1.157072660E+00 1.152103778E+00 4.968882000E-03 1.156960272E+00 1.152048174E+00 4.912098000E-03
320 1.146763579E+00 1.156555757E+00 -9.792178000E-03 1.146702559E+00 1.156466288E+00 -9.763729000E-03
325 1.126170524E+00 1.159219193E+00 -3.304866900E-02 1.126103829E+00 1.159108886E+00 -3.300505700E-02
330 1.106714137E+00 1.148219097E+00 -4.150496000E-02 1.106666706E+00 1.148135556E+00 -4.146885000E-02
335 1.092436828E+00 1.127869353E+00 -3.543252500E-02 1.092393413E+00 1.127711451E+00 -3.531803800E-02
340 1.008650927E+00 1.103043094E+00 -9.439216700E-02 1.008779516E+00 1.102976005E+00 -9.419648900E-02
