N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+15 290 2.300E-4 2.970494E-1 3.028620E+1 5.042680E-1 8.087510E+1
1.468000E+10 1.000E+15 290 2.300E-4 2.967844E-1 3.018660E+1 5.032370E-1 8.084660E+1
2.154000E+10 1.000E+15 290 2.300E-4 2.963972E-1 3.004640E+1 5.018070E-1 8.080590E+1
3.162000E+10 1.000E+15 290 2.300E-4 2.958329E-1 2.985160E+1 4.998530E-1 8.074960E+1
4.642000E+10 1.000E+15 290 2.300E-4 2.950128E-1 2.956770E+1 4.971260E-1 8.064380E+1
6.813000E+10 1.000E+15 290 2.300E-4 2.938267E-1 2.921190E+1 4.936840E-1 8.055260E+1
1.000000E+11 1.000E+15 290 2.300E-4 2.921225E-1 2.875180E+1 4.894390E-1 8.043830E+1
1.468000E+11 1.000E+15 290 2.300E-4 2.896972E-1 2.814690E+1 4.842100E-1 8.026290E+1
2.154000E+11 1.000E+15 290 2.300E-4 2.862913E-1 2.742120E+1 4.782580E-1 8.010840E+1
3.162000E+11 1.000E+15 290 2.300E-4 2.815968E-1 2.651990E+1 4.716160E-1 7.987610E+1
4.642000E+11 1.000E+15 290 2.300E-4 2.752868E-1 2.545260E+1 4.644110E-1 7.963540E+1
6.813000E+11 1.000E+15 290 2.300E-4 2.670800E-1 2.423160E+1 4.569360E-1 7.942310E+1
1.000000E+12 1.000E+15 290 2.300E-4 2.568368E-1 2.283160E+1 4.493760E-1 7.912810E+1
1.468000E+12 1.000E+15 290 2.300E-4 2.446548E-1 2.130010E+1 4.417640E-1 7.883130E+1
2.154000E+12 1.000E+15 290 2.300E-4 2.309049E-1 1.970040E+1 4.342670E-1 7.858610E+1
3.162000E+12 1.000E+15 290 2.300E-4 2.161503E-1 1.805850E+1 4.269940E-1 7.826450E+1
4.642000E+12 1.000E+15 290 2.300E-4 2.009690E-1 1.643860E+1 4.199540E-1 7.791030E+1
6.813000E+12 1.000E+15 290 2.300E-4 1.857811E-1 1.487450E+1 4.128620E-1 7.757050E+1
1.000000E+13 1.000E+15 290 2.300E-4 1.707898E-1 1.338350E+1 4.057820E-1 7.724610E+1
1.468000E+13 1.000E+15 290 2.300E-4 1.560523E-1 1.194510E+1 3.986230E-1 7.681030E+1
2.154000E+13 1.000E+15 290 2.300E-4 1.416021E-1 1.057150E+1 3.912080E-1 7.633450E+1
3.162000E+13 1.000E+15 290 2.300E-4 1.275297E-1 9.274400E+0 3.834440E-1 7.586390E+1
4.642000E+13 1.000E+15 290 2.300E-4 1.139870E-1 8.048500E+0 3.753710E-1 7.524220E+1
6.813000E+13 1.000E+15 290 2.300E-4 1.011482E-1 6.914000E+0 3.669410E-1 7.451360E+1
1.000000E+14 1.000E+15 290 2.300E-4 8.916787E-2 5.879900E+0 3.580900E-1 7.365930E+1
