T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
335 001_335 34.61 5.314530E-1 3.689829E+1 7.882530E+1 1.545740E+1 4.461320E-1 3.464757E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 1.778E+15
335 002_335 34.61 5.309190E-1 3.689100E+1 7.879520E+1 1.543290E+1 4.456380E-1 3.463110E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 1.778E+15
335 003_335 34.61 5.301500E-1 3.688033E+1 7.872300E+1 1.539200E+1 4.449250E-1 3.459460E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 1.778E+15
335 004_335 34.61 5.290190E-1 3.686473E+1 7.866780E+1 1.534190E+1 4.435850E-1 3.458618E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 1.778E+15
335 005_335 34.61 5.274280E-1 3.684196E+1 7.859520E+1 1.527220E+1 4.418050E-1 3.456778E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 1.778E+15
335 006_335 34.61 5.252360E-1 3.680882E+1 7.850020E+1 1.517670E+1 4.395240E-1 3.452988E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 1.778E+15
335 007_335 34.61 5.222860E-1 3.676077E+1 7.837780E+1 1.504830E+1 4.367390E-1 3.445596E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 1.778E+15
335 008_335 34.61 5.183700E-1 3.669150E+1 7.819880E+1 1.487320E+1 4.329230E-1 3.435533E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 1.778E+15
335 009_335 34.61 5.133840E-1 3.659240E+1 7.803550E+1 1.465970E+1 4.280490E-1 3.424781E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 1.778E+15
335 010_335 34.61 5.073230E-1 3.645227E+1 7.781750E+1 1.439090E+1 4.224150E-1 3.406805E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 1.778E+15
