N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019449087E+00 1.018209281E+00 1.017242903E+00 1.016459252E+00
1.600000000E+01 1.253693742E+00 1.249369795E+00 1.245194831E+00 1.241519133E+00
1.700000000E+01 1.305673144E+00 1.303222797E+00 1.299665084E+00 1.298074572E+00
1.549996187E+01 1.158508155E+00 1.143367668E+00 1.131533453E+00 1.120616407E+00
1.649996187E+01 1.282453872E+00 1.280374594E+00 1.277655332E+00 1.275618754E+00
1.674996808E+01 1.295158741E+00 1.291525231E+00 1.289365998E+00 1.287396729E+00
1.624993176E+01 1.270189829E+00 1.267005485E+00 1.264020802E+00 1.261026109E+00
1.574996808E+01 1.225424656E+00 1.218091691E+00 1.211697690E+00 1.206745070E+00
1.524993176E+01 1.013623852E+00 1.012237278E+00 1.011196577E+00 1.010380057E+00
