N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.024663815E+00 1.023592466E+00 1.022729516E+00 1.021993267E+00
1.600000000E+01 1.248864581E+00 1.243129005E+00 1.237670309E+00 1.232758561E+00
1.700000000E+01 1.308091462E+00 1.305270644E+00 1.301552518E+00 1.299274015E+00
1.549996187E+01 1.092414445E+00 1.069805166E+00 1.051830945E+00 1.035965375E+00
1.649996187E+01 1.284440582E+00 1.281946174E+00 1.278722170E+00 1.276092366E+00
1.674996808E+01 1.297762091E+00 1.293671592E+00 1.291135945E+00 1.288650200E+00
1.624993176E+01 1.270441146E+00 1.266602892E+00 1.262814911E+00 1.259270955E+00
1.574996808E+01 1.204454810E+00 1.193875591E+00 1.184436896E+00 1.176757153E+00
1.524993176E+01 1.014033324E+00 1.012881012E+00 1.012005580E+00 1.011307096E+00
