fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 26104 299.74 38.681 1.000000000E+00 3.259086569E-01 6.944165675E-11 5.425865725E+19 3.202008754E+00 1.198466439E-05 6.117510755E-01 
00D2 26224 299.84 38.668 1.000000000E+00 6.374796270E-01 1.181063067E-10 2.248226455E+18 1.354221586E+01 4.284311125E-04 2.300352338E-01 
00D3 26312 299.87 38.664 1.000000000E+00 6.331865088E-01 1.175409895E-10 6.755226130E+18 1.243553803E+01 3.774669663E-04 2.215446180E-01 
00D4 26400 299.94 38.655 1.000000000E+00 3.322533287E-01 7.185844276E-11 4.469945384E+19 3.205412296E+00 1.213756871E-05 6.121434730E-01 
00D5 26482 299.91 38.659 1.000000000E+00 3.054965941E-01 5.608483697E-11 4.532084299E+19 3.149349816E+00 1.135176959E-05 6.058229531E-01 
00D6 26570 299.94 38.655 1.000000000E+00 3.387333791E-01 7.284551768E-11 1.321100499E+19 3.203267167E+00 1.203380050E-05 6.107348732E-01 
00D7 26666 299.95 38.654 1.000000000E+00 6.414752612E-01 1.206566652E-10 3.729145651E+17 1.366341949E+01 4.346832582E-04 2.321065861E-01 
00D8 26744 299.95 38.654 1.000000000E+00 1.000000000E-03 4.587998483E-11 3.225576628E+19 2.996338764E+00 9.203596333E-06 5.781972412E-01 
00D9 26838 299.96 38.652 1.000000000E+00 3.309403026E-01 7.178934160E-11 4.476004678E+19 3.190788478E+00 1.186830873E-05 6.105522913E-01 
0D10 26916 299.97 38.651 1.000000000E+00 6.470185067E-01 1.223125558E-10 1.853924671E+16 1.460497084E+01 4.756745647E-04 4.719312805E-02 
0D11 27008 299.98 38.65 1.000000000E+00 3.161375119E-01 7.163327931E-11 7.801801821E+19 3.180478391E+00 1.176419018E-05 6.111812632E-01 
0D12 27120 299.97 38.651 1.000000000E+00 3.149122924E-01 7.340928294E-11 2.728064911E+19 3.176154210E+00 1.169726817E-05 6.078413878E-01 
0D13 27242 299.82 38.671 1.000000000E+00 3.670544487E-01 7.637866881E-11 4.831839524E+19 3.191533785E+00 1.188075863E-05 6.086890525E-01 
