X Y Yfit
4.4127000E-2 8.8549000E-6 1.2053525E-5
6.4496000E-2 1.5180000E-5 1.9653123E-5
8.4299000E-2 2.5300000E-5 2.8658681E-5
1.0354000E-1 4.0480000E-5 3.9264252E-5
1.2334000E-1 5.6924000E-5 5.2494043E-5
1.4371000E-1 7.9694000E-5 6.9084096E-5
1.6408000E-1 1.0879000E-4 8.9359341E-5
1.8275000E-1 1.4168000E-4 1.1187348E-4
2.0312000E-1 1.8216000E-4 1.4164732E-4
2.2349000E-1 2.2896000E-4 1.7802549E-4
2.4273000E-1 2.8083000E-4 2.1976410E-4
2.6366000E-1 3.4281000E-4 2.7509289E-4
2.8346000E-1 4.1492000E-4 3.3902254E-4
3.0270000E-1 4.9335000E-4 4.1428869E-4
3.2250000E-1 5.8189000E-4 5.0819305E-4
3.4287000E-1 6.7550000E-4 6.2608475E-4
3.6324000E-1 8.0453000E-4 7.7063393E-4
3.8248000E-1 9.3736000E-4 9.3766760E-4
4.0398000E-1 1.0955000E-3 1.1690837E-3
4.2378000E-1 1.2966000E-3 1.4371112E-3
4.4246000E-1 1.5509000E-3 1.7560058E-3
4.6339000E-1 1.9253000E-3 2.2235675E-3
4.8319000E-1 2.4920000E-3 2.8311919E-3
5.0243000E-1 3.4079000E-3 3.6723006E-3
5.2337000E-1 4.8474000E-3 5.0583215E-3
5.4317000E-1 7.2547000E-3 7.1091090E-3
5.6241000E-1 1.0669000E-2 1.0147845E-2
5.8164000E-1 1.5361000E-2 1.4549165E-2
6.0258000E-1 2.1631000E-2 2.1106292E-2
6.2125000E-1 2.8619000E-2 2.8475377E-2
6.4105000E-1 3.6914000E-2 3.7667100E-2
