T nFsrh nFBsrh dnsrh nF nFB dn
290 1.181817744E+00 1.127307511E+00 5.451023300E-02 1.162169387E+00 1.122444376E+00 3.972501100E-02
295 1.186265437E+00 1.133149548E+00 5.311588900E-02 1.163743849E+00 1.126870004E+00 3.687384500E-02
300 1.194004159E+00 1.138572010E+00 5.543214900E-02 1.166716822E+00 1.130570514E+00 3.614630800E-02
305 1.192075925E+00 1.143904914E+00 4.817101100E-02 1.169951341E+00 1.133860811E+00 3.609053000E-02
310 1.198218533E+00 1.148725320E+00 4.949321300E-02 1.173374863E+00 1.136277926E+00 3.709693700E-02
315 1.201277097E+00 1.153247281E+00 4.802981600E-02 1.177676178E+00 1.138033532E+00 3.964264600E-02
320 1.204074418E+00 1.157513169E+00 4.656124900E-02 1.170923980E+00 1.139158884E+00 3.176509600E-02
325 1.209933534E+00 1.161024622E+00 4.890891200E-02 1.182868543E+00 1.139216094E+00 4.365244900E-02
330 1.214860841E+00 1.163984856E+00 5.087598500E-02 1.181083034E+00 1.138429253E+00 4.265378100E-02
335 1.218557031E+00 1.166336862E+00 5.222016900E-02 1.179357561E+00 1.137062445E+00 4.229511600E-02
340 1.220707890E+00 1.167837588E+00 5.287030200E-02 1.179850032E+00 1.140263119E+00 3.958691300E-02
