T nFsrh nFBsrh dnsrh nF nFB dn
290 1.183111308E+00 1.129153352E+00 5.395795600E-02 1.176617313E+00 1.127118046E+00 4.949926700E-02
295 1.186305004E+00 1.134131626E+00 5.217337800E-02 1.183113035E+00 1.132710802E+00 5.040223300E-02
300 1.194060014E+00 1.139632331E+00 5.442768300E-02 1.181839144E+00 1.137804130E+00 4.403501400E-02
305 1.192147852E+00 1.145042225E+00 4.710562700E-02 1.186338680E+00 1.142721569E+00 4.361711100E-02
310 1.198826111E+00 1.149936503E+00 4.888960800E-02 1.189925425E+00 1.147023789E+00 4.290163600E-02
315 1.201406074E+00 1.154529277E+00 4.687679700E-02 1.192704709E+00 1.150917874E+00 4.178683500E-02
320 1.204243677E+00 1.158861375E+00 4.538230200E-02 1.198563261E+00 1.154434896E+00 4.412836500E-02
325 1.210160669E+00 1.162432798E+00 4.772787100E-02 1.203637565E+00 1.157080126E+00 4.655743900E-02
330 1.215163088E+00 1.165445482E+00 4.971760600E-02 1.206802251E+00 1.159051933E+00 4.775031800E-02
335 1.218955438E+00 1.167839923E+00 5.111551500E-02 1.209041819E+00 1.160296846E+00 4.874497300E-02
340 1.221230428E+00 1.169459993E+00 5.177043500E-02 1.210349219E+00 1.163215927E+00 4.713329200E-02
