T nFsrh nFBsrh dnsrh nF nFB dn
290 1.189346356E+00 1.146512135E+00 4.283422100E-02 1.189318998E+00 1.146485462E+00 4.283353600E-02
295 1.197915148E+00 1.154136346E+00 4.377880200E-02 1.197772177E+00 1.153996902E+00 4.377527500E-02
300 1.195582250E+00 1.161470704E+00 3.411154600E-02 1.195524903E+00 1.160997277E+00 3.452762600E-02
305 1.204058439E+00 1.162844044E+00 4.121439500E-02 1.203984192E+00 1.162416320E+00 4.156787200E-02
310 1.212148077E+00 1.165720563E+00 4.642751400E-02 1.212022182E+00 1.165646113E+00 4.637606900E-02
315 1.210384149E+00 1.172575413E+00 3.780873600E-02 1.210229218E+00 1.172480524E+00 3.774869400E-02
320 1.213733439E+00 1.178720006E+00 3.501343300E-02 1.213362887E+00 1.178600801E+00 3.476208600E-02
325 1.221293208E+00 1.184944333E+00 3.634887500E-02 1.220299900E+00 1.184665592E+00 3.563430800E-02
330 1.224245148E+00 1.185620878E+00 3.862427000E-02 1.224048439E+00 1.185444162E+00 3.860427700E-02
335 1.229473612E+00 1.188063777E+00 4.140983500E-02 1.229234952E+00 1.187922241E+00 4.131271100E-02
340 1.234838666E+00 1.193407733E+00 4.143093300E-02 1.234568869E+00 1.193200689E+00 4.136818000E-02
