T nFsrh nFBsrh dnsrh nF nFB dn
290 1.188661330E+00 1.142971144E+00 4.569018600E-02 1.188494873E+00 1.142843874E+00 4.565099900E-02
295 1.186678925E+00 1.143250071E+00 4.342885400E-02 1.186355995E+00 1.142616790E+00 4.373920500E-02
300 1.194590283E+00 1.146401139E+00 4.818914400E-02 1.194320953E+00 1.146204580E+00 4.811637300E-02
305 1.200841570E+00 1.152596471E+00 4.824509900E-02 1.195859843E+00 1.152343731E+00 4.351611200E-02
310 1.200520783E+00 1.158328779E+00 4.219200400E-02 1.200092680E+00 1.158004336E+00 4.208834400E-02
315 1.202619077E+00 1.163663846E+00 3.895523100E-02 1.202135555E+00 1.163260452E+00 3.887510300E-02
320 1.206120841E+00 1.168495609E+00 3.762523200E-02 1.205244482E+00 1.168056159E+00 3.718832300E-02
325 1.212281068E+00 1.170382422E+00 4.189864600E-02 1.211603322E+00 1.169975899E+00 4.162742300E-02
330 1.217966706E+00 1.172663104E+00 4.530360200E-02 1.217085839E+00 1.172286076E+00 4.479976300E-02
335 1.222629606E+00 1.175267213E+00 4.736239300E-02 1.221570905E+00 1.174917031E+00 4.665387400E-02
340 1.226016805E+00 1.178545636E+00 4.747116900E-02 1.224840303E+00 1.177826547E+00 4.701375600E-02
