T nFsrh nFBsrh dnsrh nF nFB dn
290 1.183875867E+00 1.130275812E+00 5.360005500E-02 1.177111715E+00 1.128541839E+00 4.856987600E-02
295 1.186327704E+00 1.134641588E+00 5.168611600E-02 1.184143084E+00 1.133665096E+00 5.047798800E-02
300 1.194092398E+00 1.140191319E+00 5.390107900E-02 1.182640128E+00 1.138933102E+00 4.370702600E-02
305 1.192189506E+00 1.145650026E+00 4.653948000E-02 1.190040797E+00 1.144050574E+00 4.599022300E-02
310 1.199186023E+00 1.150590519E+00 4.859550400E-02 1.191488317E+00 1.148579778E+00 4.290853900E-02
315 1.201480765E+00 1.155228999E+00 4.625176600E-02 1.194206686E+00 1.152731623E+00 4.147506300E-02
320 1.204341865E+00 1.159604924E+00 4.473694100E-02 1.200434443E+00 1.156537979E+00 4.389646400E-02
325 1.210292392E+00 1.163214157E+00 4.707823500E-02 1.205799468E+00 1.159497822E+00 4.630164600E-02
330 1.215337656E+00 1.166261841E+00 4.907581500E-02 1.209561501E+00 1.161812668E+00 4.774883300E-02
335 1.219185784E+00 1.168686963E+00 5.049882100E-02 1.212318861E+00 1.163424964E+00 4.889389700E-02
340 1.221532302E+00 1.170378233E+00 5.115406900E-02 1.213981308E+00 1.166025205E+00 4.795610300E-02
