T nFsrh nFBsrh dnsrh nF nFB dn
290 1.181984714E+00 1.127452764E+00 5.453195000E-02 1.164097700E+00 1.124074526E+00 4.002317400E-02
295 1.186270709E+00 1.133285831E+00 5.298487800E-02 1.167640950E+00 1.128934304E+00 3.870664600E-02
300 1.194011526E+00 1.138717885E+00 5.529364100E-02 1.172965850E+00 1.133153000E+00 3.981285000E-02
305 1.192085334E+00 1.144060437E+00 4.802489700E-02 1.173735400E+00 1.137045738E+00 3.668966200E-02
310 1.198296863E+00 1.148889050E+00 4.940781300E-02 1.178341414E+00 1.140154536E+00 3.818687800E-02
315 1.201293835E+00 1.153420537E+00 4.787329800E-02 1.183447431E+00 1.142687553E+00 4.075987800E-02
320 1.204096532E+00 1.157694689E+00 4.640184300E-02 1.186894176E+00 1.144669367E+00 4.222480900E-02
325 1.209963075E+00 1.161212426E+00 4.875064900E-02 1.190699374E+00 1.145634893E+00 4.506448100E-02
330 1.214900221E+00 1.164180006E+00 5.072021500E-02 1.190621159E+00 1.145797230E+00 4.482392900E-02
335 1.218609106E+00 1.166536367E+00 5.207273900E-02 1.190213697E+00 1.145131250E+00 4.508244700E-02
340 1.220775379E+00 1.168050134E+00 5.272524500E-02 1.189875961E+00 1.148691312E+00 4.118464900E-02
