T nFsrh nFBsrh dnsrh nF nFB dn
290 1.213187279E+00 1.15182482E+00 6.136245900E-02 1.213178056E+00 1.15244526E+00 6.073279600E-02
295 1.217922456E+00 1.15642336E+00 6.149909600E-02 1.216986504E+00 1.15638686E+00 6.059964400E-02
300 1.207608103E+00 1.164664284E+00 4.294381900E-02 1.207594625E+00 1.164665529E+00 4.292909600E-02
305 1.216493501E+00 1.172813133E+00 4.368036800E-02 1.216476037E+00 1.172808955E+00 4.366708200E-02
310 1.214550522E+00 1.180769833E+00 3.378068900E-02 1.214342210E+00 1.180756058E+00 3.358615200E-02
315 1.223141919E+00 1.18328467E+00 3.985724900E-02 1.223064807E+00 1.1823863E+00 4.067850700E-02
320 1.231642071E+00 1.186291136E+00 4.535093500E-02 1.231572206E+00 1.186263557E+00 4.530864900E-02
325 1.230354541E+00 1.193854970E+00 3.649957100E-02 1.230319473E+00 1.193820089E+00 3.649938400E-02
330 1.233138711E+00 1.201440032E+00 3.169867900E-02 1.233099068E+00 1.201396203E+00 3.170286500E-02
335 1.241657042E+00 1.203798310E+00 3.785873200E-02 1.241601237E+00 1.203664858E+00 3.793637900E-02
340 1.244600170E+00 1.208269433E+00 3.633073700E-02 1.244538232E+00 1.208217166E+00 3.632106600E-02
