T nFsrh nFBsrh dnsrh nF nFB dn
290 1.188779033E+00 1.143943907E+00 4.483512600E-02 1.188665834E+00 1.143856119E+00 4.480971500E-02
295 1.186831920E+00 1.148992014E+00 3.783990600E-02 1.186611959E+00 1.148410626E+00 3.820133300E-02
300 1.194806032E+00 1.147667828E+00 4.713820400E-02 1.194622717E+00 1.147531790E+00 4.709092700E-02
305 1.202911683E+00 1.154283720E+00 4.862796300E-02 1.201925789E+00 1.154108050E+00 4.781773900E-02
310 1.200900637E+00 1.160679476E+00 4.022116100E-02 1.200608755E+00 1.160455927E+00 4.015282800E-02
315 1.203104811E+00 1.166547824E+00 3.655698700E-02 1.202774874E+00 1.166266473E+00 3.650840100E-02
320 1.209640823E+00 1.171332248E+00 3.830857500E-02 1.207397696E+00 1.170943360E+00 3.645433600E-02
325 1.213121182E+00 1.172827698E+00 4.029348400E-02 1.212657399E+00 1.172470334E+00 4.018706500E-02
330 1.219070842E+00 1.176905363E+00 4.216547900E-02 1.218466333E+00 1.176398334E+00 4.206799900E-02
335 1.224067172E+00 1.179562810E+00 4.450436200E-02 1.223338439E+00 1.178954938E+00 4.438350100E-02
340 1.227871754E+00 1.184257762E+00 4.361399200E-02 1.227059147E+00 1.183744965E+00 4.331418200E-02
