N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 340 2.400E-4 1.109954047E+00 1.124727748E+00
1.468000E+10 1.000E+16 340 2.400E-4 1.115891170E+00 1.126214784E+00
2.154000E+10 1.000E+16 340 2.400E-4 1.121174606E+00 1.128353330E+00
3.162000E+10 1.000E+16 340 2.400E-4 1.126415746E+00 1.131400130E+00
4.642000E+10 1.000E+16 340 2.400E-4 1.132216515E+00 1.135682633E+00
6.813000E+10 1.000E+16 340 2.400E-4 1.139165332E+00 1.141586318E+00
1.000000E+11 1.000E+16 340 2.400E-4 1.147800972E+00 1.149504607E+00
1.468000E+11 1.000E+16 340 2.400E-4 1.158516403E+00 1.159727958E+00
2.154000E+11 1.000E+16 340 2.400E-4 1.171393664E+00 1.172266769E+00
3.162000E+11 1.000E+16 340 2.400E-4 1.186023195E+00 1.186661494E+00
4.642000E+11 1.000E+16 340 2.400E-4 1.201452186E+00 1.201924851E+00
6.813000E+11 1.000E+16 340 2.400E-4 1.216423330E+00 1.216776172E+00
1.000000E+12 1.000E+16 340 2.400E-4 1.229864384E+00 1.230128228E+00
1.468000E+12 1.000E+16 340 2.400E-4 1.241178736E+00 1.241424995E+00
2.154000E+12 1.000E+16 340 2.400E-4 1.251062725E+00 1.251280782E+00
3.162000E+12 1.000E+16 340 2.400E-4 1.258776730E+00 1.258941414E+00
4.642000E+12 1.000E+16 340 2.400E-4 1.265743793E+00 1.265865453E+00
6.813000E+12 1.000E+16 340 2.400E-4 1.271810038E+00 1.271858774E+00
1.000000E+13 1.000E+16 340 2.400E-4 1.277105556E+00 1.277143557E+00
