T(K) Nd(cm-3) Mu(cm2/Vs)
102 1.62989E+17 6.00140E+2
116 2.40543E+19 1.30076E+2
148 3.35405E+17 4.50073E+2
180 3.97591E+17 4.27339E+2
88 4.03862E+19 1.41172E+2
224 3.16170E+17 4.89665E+2
102 8.99618E+19 1.28012E+2
255 3.51332E+19 9.32522E+1
132 1.90183E+18 2.06254E+2
124 6.64512E+19 1.18564E+2
252 1.08742E+18 2.68804E+2
187 3.35482E+18 1.69302E+2
98 5.34945E+17 3.28839E+2
113 4.58486E+19 1.25693E+2
126 3.58866E+19 1.21872E+2
228 2.59579E+17 5.39931E+2
93 5.47370E+19 1.35774E+2
205 2.43271E+19 1.05753E+2
163 3.97929E+17 4.20017E+2
154 4.53426E+19 1.10443E+2
132 1.65539E+18 2.16395E+2
204 2.35003E+18 1.91954E+2
131 1.78074E+19 1.27975E+2
206 2.03417E+17 6.13016E+2
145 1.70043E+18 2.14885E+2
239 4.26477E+17 4.21406E+2
247 2.78921E+17 5.16819E+2
135 5.82721E+19 1.14690E+2
154 1.57436E+19 1.23108E+2
175 1.37336E+17 7.48809E+2
108 1.09104E+17 7.65421E+2
266 1.50949E+18 2.31731E+2
212 2.02417E+19 1.07569E+2
271 6.93980E+17 3.31100E+2
130 1.09754E+19 1.36609E+2
265 3.61963E+17 4.51446E+2
107 1.25153E+17 7.05263E+2
131 2.26894E+19 1.24820E+2
208 1.14021E+17 8.19319E+2
139 3.67471E+19 1.16776E+2
213 1.72693E+19 1.10243E+2
258 2.23803E+19 9.95507E+1
104 7.96943E+17 2.80633E+2
105 9.71324E+18 1.48224E+2
142 3.03646E+18 1.77470E+2
155 4.14758E+17 4.06876E+2
188 2.53764E+17 5.43752E+2
134 8.10145E+19 1.13555E+2
102 6.75695E+19 1.29212E+2
197 6.90825E+18 1.36352E+2
185 2.55624E+18 1.85982E+2
150 3.63435E+17 4.32730E+2
267 7.15761E+18 1.29019E+2
244 1.06426E+19 1.17776E+2
234 8.81284E+18 1.24470E+2
87 7.30651E+17 2.85499E+2
98 1.72369E+19 1.42425E+2
266 4.57888E+17 4.03780E+2
150 4.10066E+18 1.62240E+2
203 4.53767E+19 9.86368E+1
187 2.95430E+17 5.01743E+2
252 3.23719E+19 9.46898E+1
213 1.33365E+19 1.15658E+2
92 4.09160E+19 1.38322E+2
135 5.87984E+17 3.33334E+2
173 1.39456E+17 7.41997E+2
161 1.14393E+19 1.27855E+2
96 6.88945E+18 1.59631E+2
123 1.41472E+17 6.86508E+2
213 1.34739E+17 7.51830E+2
101 6.07806E+17 3.13054E+2
241 1.49008E+19 1.09591E+2
93 5.15366E+17 3.31448E+2
268 8.18077E+19 8.33098E+1
214 3.84817E+19 9.83137E+1
213 1.44943E+18 2.34407E+2
262 1.24335E+18 2.52823E+2
93 2.48654E+19 1.41269E+2
218 9.26595E+19 9.03769E+1
171 5.23745E+17 3.68270E+2
229 1.35686E+17 7.38368E+2
112 1.55852E+19 1.37101E+2
176 1.40199E+19 1.20459E+2
259 3.09176E+19 9.43691E+1
205 4.91833E+17 3.89921E+2
114 3.80006E+17 3.97306E+2
85 5.47749E+17 3.19310E+2
176 7.67284E+18 1.35641E+2
235 4.95599E+18 1.46793E+2
181 1.34297E+18 2.39417E+2
214 4.17828E+18 1.56296E+2
175 6.45150E+18 1.41393E+2
181 2.16213E+19 1.11991E+2
106 1.06325E+18 2.51694E+2
229 9.86411E+19 8.80777E+1
170 1.20897E+18 2.48984E+2
248 2.97567E+17 5.00651E+2
236 1.23658E+19 1.14659E+2
242 4.20189E+17 4.24289E+2
273 3.44058E+19 9.12108E+1
103 1.70508E+17 5.87092E+2
232 2.92710E+19 9.87569E+1
256 1.87107E+19 1.03141E+2
213 6.48725E+18 1.37064E+2
112 5.79777E+18 1.57732E+2
238 1.00125E+19 1.20206E+2
156 2.08605E+17 5.86884E+2
195 6.81244E+18 1.37032E+2
192 1.65311E+17 6.82100E+2
143 2.12683E+17 5.69533E+2
261 3.69410E+18 1.61051E+2
249 9.45857E+18 1.20783E+2
191 7.82900E+19 9.69892E+1
96 4.19643E+19 1.35761E+2
261 1.72258E+17 6.35865E+2
226 8.30765E+17 3.03817E+2
231 3.72281E+18 1.61740E+2
88 1.12153E+17 7.02774E+2
84 1.39217E+19 1.53569E+2
249 1.54706E+18 2.29214E+2
234 1.09937E+19 1.17939E+2
191 7.87180E+19 9.69352E+1
135 1.19222E+18 2.45040E+2
248 2.42704E+17 5.51699E+2
189 6.58726E+19 9.84484E+1
269 2.48427E+17 5.35071E+2
126 2.21350E+17 5.39807E+2
