N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 290 2.400E-4 1.207770310E+00 1.208774219E+00
1.468000E+10 1.778E+15 290 2.400E-4 1.208126694E+00 1.208810951E+00
2.154000E+10 1.778E+15 290 2.400E-4 1.208398273E+00 1.208864154E+00
3.162000E+10 1.778E+15 290 2.400E-4 1.208623869E+00 1.208940704E+00
4.642000E+10 1.778E+15 290 2.400E-4 1.208834807E+00 1.209049990E+00
6.813000E+10 1.778E+15 290 2.400E-4 1.209058248E+00 1.209204146E+00
1.000000E+11 1.778E+15 290 2.400E-4 1.209319273E+00 1.209417973E+00
1.468000E+11 1.778E+15 290 2.400E-4 1.209641242E+00 1.209707821E+00
2.154000E+11 1.778E+15 290 2.400E-4 1.210044252E+00 1.210089021E+00
3.162000E+11 1.778E+15 290 2.400E-4 1.210541154E+00 1.210571122E+00
4.642000E+11 1.778E+15 290 2.400E-4 1.211132647E+00 1.211152628E+00
6.813000E+11 1.778E+15 290 2.400E-4 1.213615774E+00 1.213777335E+00
1.000000E+12 1.778E+15 290 2.400E-4 1.218121216E+00 1.218130371E+00
1.468000E+12 1.778E+15 290 2.400E-4 1.218874064E+00 1.218880112E+00
2.154000E+12 1.778E+15 290 2.400E-4 1.219753576E+00 1.219757564E+00
3.162000E+12 1.778E+15 290 2.400E-4 1.231478783E+00 1.231481715E+00
4.642000E+12 1.778E+15 290 2.400E-4 1.237414580E+00 1.237416670E+00
6.813000E+12 1.778E+15 290 2.400E-4 1.237886158E+00 1.237887561E+00
1.000000E+13 1.778E+15 290 2.400E-4 1.238288487E+00 1.238289424E+00
